ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0,0.0,4.0,0.0,2017-04-09,0.0,12.0,15,,,,,,
0.6,0.6,1.0,0.0,2017-04-10,0.0,9.5,15,,,,,,
0.0,0.0,0.5,0.0,2017-04-11,0.0,12.0,15,,,,,,
11.4,11.4,2.5,0.0,2017-04-12,0.0,6.5,15,,,,,,
3.8,3.8,4.0,0.0,2017-04-13,0.0,11.0,15,,,,,,
0.0,0.0,1.5,0.0,2017-04-14,0.0,13.5,15,,,,,,
0.0,0.0,5.0,0.0,2017-04-15,0.0,13.0,15,,,,,,
,,,,2017-04-09 00:00:00,,,15,, None,0.906, None,51.6,7.705
,,,,2017-04-09 01:00:00,,,15,, None,1.471, None,48.59,7.822
,,,,2017-04-09 02:00:00,,,15,, None,1.228, None,50.04,7.63
,,,,2017-04-09 03:00:00,,,15,, None,2.068, None,50.69,7.463
,,,,2017-04-09 04:00:00,,,15,, None,2.321, None,56.27,6.796
,,,,2017-04-09 05:00:00,,,15,, None,1.976, None,56.76,6.73
,,,,2017-04-09 06:00:00,,,15,, None,1.11, None,62.24,6.298
,,,,2017-04-09 07:00:00,,,15,, None,1.214, None,62.8,6.257
,,,,2017-04-09 08:00:00,,,15,, None,2.416, None,57.46,6.556
,,,,2017-04-09 09:00:00,,,15,, None,2.077, None,55.86,6.774
,,,,2017-04-09 10:00:00,,,15,, None,2.406, None,53.59,7.396
,,,,2017-04-09 11:00:00,,,15,, None,2.151, None,48.75,8.44
,,,,2017-04-09 12:00:00,,,15,, None,2.327, None,44.64,9.27
,,,,2017-04-09 13:00:00,,,15,, None,2.614, None,43.43,10.31
,,,,2017-04-09 14:00:00,,,15,, None,2.897, None,42.02,10.8
,,,,2017-04-09 15:00:00,,,15,, None,2.61, None,37.41,11.65
,,,,2017-04-09 16:00:00,,,15,, None,4.848, None,48.57,11.54
,,,,2017-04-09 17:00:00,,,15,, None,4.706, None,43.91,11.29
,,,,2017-04-09 18:00:00,,,15,, None,4.278, None,47.33,10.37
,,,,2017-04-09 19:00:00,,,15,, None,4.296, None,54.18,9.3
,,,,2017-04-09 20:00:00,,,15,, None,5.071, None,61.74,8.17
,,,,2017-04-09 21:00:00,,,15,, None,4.245, None,55.31,8.29
,,,,2017-04-09 22:00:00,,,15,, None,3.749, None,56.2,7.698
,,,,2017-04-09 23:00:00,,,15,, None,2.964, None,66.73,6.104
,,,,2017-04-10 00:00:00,,,15,, None,2.835, None,67.88,5.432
,,,,2017-04-10 01:00:00,,,15,, None,1.747, None,70.09,4.824
,,,,2017-04-10 02:00:00,,,15,, None,2.769, None,72.5,4.314
,,,,2017-04-10 03:00:00,,,15,, None,0.883, None,75.38,3.411
,,,,2017-04-10 04:00:00,,,15,, None,1.112, None,78.26,2.85
,,,,2017-04-10 05:00:00,,,15,, None,0.890999, None,80.2,2.464
,,,,2017-04-10 06:00:00,,,15,, None,0.948, None,80.8,2.476
,,,,2017-04-10 07:00:00,,,15,, None,1.208, None,80.4,2.797
,,,,2017-04-10 08:00:00,,,15,, None,1.1, None,75.83,3.705
,,,,2017-04-10 09:00:00,,,15,, None,0.799, None,72.78,4.534
,,,,2017-04-10 10:00:00,,,15,, None,1.216, None,58.37,6.594
,,,,2017-04-10 11:00:00,,,15,, None,1.798, None,55.26,7.289
,,,,2017-04-10 12:00:00,,,15,, None,1.829, None,58.03,7.261
,,,,2017-04-10 13:00:00,,,15,, None,2.275, None,62.5,7.347
,,,,2017-04-10 14:00:00,,,15,, None,3.884, None,62.67,7.545
,,,,2017-04-10 15:00:00,,,15,, None,3.155, None,65.96,7.437
,,,,2017-04-10 16:00:00,,,15,, None,2.765, None,79.16,5.812
,,,,2017-04-10 17:00:00,,,15,, None,1.095, None,81.9,5.752
,,,,2017-04-10 18:00:00,,,15,, None,1.613, None,82.0,5.443
,,,,2017-04-10 19:00:00,,,15,, None,0.750998, None,81.7,5.433
