wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
11.0,101.0,3.3, 135.0,83.0,6.1,2017-04-09 00:00:00, None, None, None, None,0.3,15
12.0,101.1,1.9, 157.5,72.0,6.6,2017-04-09 01:00:00, None, None, None, None,0.19,15
3.0,101.1,2.0, 135.0,74.0,6.3,2017-04-09 02:00:00, None, None, None, None,0.12,15
4.0,101.2,2.6, 0.0,81.0,5.7,2017-04-09 03:00:00, None, None, None, None,0.12,15
8.0,101.2,2.5, 292.5,82.0,5.4,2017-04-09 04:00:00, None, None, None, None,0.16,15
5.0,101.3,2.3, 270.0,83.0,5.0,2017-04-09 05:00:00, None, None, None, None,0.18,15
8.0,101.3,2.2, 292.5,83.0,4.8,2017-04-09 06:00:00, None, None, None, None,0.17,15
6.0,101.4,2.1, 292.5,83.0,4.8,2017-04-09 07:00:00, None, None, None, None,0.16,15
8.0,101.5,2.0, 270.0,84.0,4.5,2017-04-09 08:00:00, None, None, None, None,0.17,15
2.0,101.5,1.9, 292.5,87.0,3.8,2017-04-09 09:00:00, None, None, None, None,0.17,15
2.0,101.6,1.5, 270.0,86.0,3.6,2017-04-09 10:00:00, None, None, None, None,0.16,15
4.0,101.6,1.2, 292.5,87.0,3.2,2017-04-09 11:00:00, None, None, None, None,0.14,15
2.0,101.7,1.2, 292.5,87.0,3.2,2017-04-09 12:00:00, None, None, None, None,0.14,15
6.0,101.7,0.6, 292.5,84.0,3.1,2017-04-09 13:00:00, None, None, None, None,0.11,15
3.0,101.7,0.9, 270.0,87.0,2.8,2017-04-09 14:00:00, None, None, None, None,0.09,15
0.0,101.8,1.7, None,85.0,3.9,2017-04-09 15:00:00, None, None, None, None,0.11,15
1.0,101.8,1.9, 22.5,80.0,5.1,2017-04-09 16:00:00, None, None, None, None,0.13,15
12.0,101.8,1.4, 135.0,69.0,6.7,2017-04-09 17:00:00, None, None, None, None,0.1,15
16.0,101.8,-0.1, 135.0,56.0,8.0,2017-04-09 18:00:00, None, None, None, None,0.02,15
10.0,101.8,-2.7, 135.0,42.0,9.5,2017-04-09 19:00:00, None, None, None, None,-0.05,15
13.0,101.7,-1.7, 135.0,43.0,10.4,2017-04-09 20:00:00, None, None, None, None,-0.11,15
19.0,101.6,-1.5, 135.0,43.0,10.6,2017-04-09 21:00:00, None, None, 29.0, None,-0.15,15
20.0,101.6,-3.4, 157.5,34.0,11.8,2017-04-09 22:00:00, None, None, 35.0, None,-0.15,15
19.0,101.6,-2.1, 180.0,34.0,13.4,2017-04-09 23:00:00, None, 0.0, 29.0, None,-0.11,15
23.0,101.5,-4.8, 157.5,31.0,11.8,2017-04-10 00:00:00, None, None, None, None,-0.08,15
18.0,101.6,-5.6, 157.5,30.0,11.2,2017-04-10 01:00:00, None, None, 27.0, None,-0.04,15
14.0,101.6,-5.5, 157.5,34.0,9.6,2017-04-10 02:00:00, None, None, None, None,-0.03,15
17.0,101.6,-6.3, 157.5,33.0,9.2,2017-04-10 03:00:00, None, None, 28.0, None,0.01,15
12.0,101.6,-5.3, 157.5,38.0,8.1,2017-04-10 04:00:00, None, None, None, None,0.05,15
14.0,101.6,-5.0, 157.5,40.0,7.9,2017-04-10 05:00:00, None, None, 30.0, None,0.08,15
12.0,101.6,-4.6, 180.0,42.0,7.6,2017-04-10 06:00:00, None, None, None, None,0.07,15
1.0,101.6,-3.0, 22.5,55.0,5.2,2017-04-10 07:00:00, None, None, None, None,0.03,15
8.0,101.6,-3.5, 157.5,53.0,5.4,2017-04-10 08:00:00, None, None, None, None,-0.03,15
3.0,101.6,-3.3, 270.0,65.0,2.6,2017-04-10 09:00:00, None, None, None, None,-0.06,15
5.0,101.5,-3.0, 247.5,73.0,1.3,2017-04-10 10:00:00, None, None, None, None,-0.11,15
11.0,101.5,-3.1, 270.0,65.0,2.8,2017-04-10 11:00:00, None, None, None, None,-0.06,15
11.0,101.5,-2.7, 292.5,67.0,2.8,2017-04-10 12:00:00, None, None, None, None,-0.04,15
6.0,101.5,-2.5, 292.5,67.0,3.0,2017-04-10 13:00:00, None, None, None, None,0.02,15
5.0,101.6,-1.9, 270.0,70.0,3.1,2017-04-10 14:00:00, None, None, None, None,0.03,15
3.0,101.6,-0.7, 180.0,71.0,4.0,2017-04-10 15:00:00, None, None, None, None,0.08,15
