CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,7.38, None, None,2016-04-08 00:00:00, None, None,20.02,18.72,40.45, None, None, None, None, None, None, 179.5,15
None,7.64, None, None,2016-04-08 01:00:00, None, None,18.74,14.57,64.35, None, None, None, None, None, None, 178.7,15
None,7.59, None, None,2016-04-08 02:00:00, None, None,21.58,17.77,49.08, None, None, None, None, None, None, 179.1,15
None,7.46, None, None,2016-04-08 03:00:00, None, None,16.48,13.66,46.15, None, None, None, None, None, None, 178.5,15
None,6.795, None, None,2016-04-08 04:00:00, None, None,25.95,12.67,54.03, None, None, None, None, None, None, 178.6,15
None,6.045, None, None,2016-04-08 05:00:00, None, None,32.35,9.6,57.66, None, None, None, None, None, None, 178.1,15
None,4.4, None, None,2016-04-08 06:00:00, None, None,53.25,5.361,352.3, None, None, None, None, None, None, 177.3,15
None,3.216, None, None,2016-04-08 07:00:00, None, None,23.36,9.81,291.6, None, None, None, None, None, None, 177.8,15
None,3.76, None, None,2016-04-08 08:00:00, None, None,16.59,12.09,295.9, None, None, None, None, None, None, 177.3,15
None,4.037, None, None,2016-04-08 09:00:00, None, None,17.09,13.1,290.6, None, None, None, None, None, None, 177.1,15
None,4.199, None, None,2016-04-08 10:00:00, None, None,17.17,11.54,285.2, None, None, None, None, None, None, 176.4,15
None,3.637, None, None,2016-04-08 11:00:00, None, None,20.9,12.69,286.0, None, None, None, None, None, None, 176.7,15
None,5.649, None, None,2016-04-08 12:00:00, None, None,22.71,14.38,266.5, None, None, None, None, None, None, 175.4,15
None,4.816, None, None,2016-04-08 13:00:00, None, None,21.9,13.24,265.1, None, None, None, None, None, None, 175.5,15
None,5.075, None, None,2016-04-08 14:00:00, None, None,25.08,12.37,260.0, None, None, None, None, None, None, 174.8,15
None,6.71, None, None,2016-04-08 15:00:00, None, None,38.13,10.87,272.6, None, None, None, None, None, None, 174.7,15
None,5.326, None, None,2016-04-08 16:00:00, None, None,28.12,19.88,264.9, None, None, None, None, None, None, 173.1,15
None,5.136, None, None,2016-04-08 17:00:00, None, None,23.98,23.4,260.8, None, None, None, None, None, None, 172.9,15
None,3.342, None, None,2016-04-08 19:00:00, None, None,19.51,23.45,265.6, None, None, None, None, None, None, 172.0,15
None,2.525, None, None,2016-04-08 20:00:00, None, None,16.26,26.36,269.4, None, None, None, None, None, None, 171.8,15
None,1.446, None, None,2016-04-08 21:00:00, None, None,19.47,25.75,268.0, None, None, None, None, None, None, 172.0,15
None,1.473, None, None,2016-04-08 22:00:00, None, None,24.78,17.63,265.3, None, None, None, None, None, None, 172.2,15
None,2.174, None, None,2016-04-08 23:00:00, None, None,17.66,26.58,271.2, None, None, None, None, None, None, 171.9,15
None,1.168, None, None,2016-04-09 00:00:00, None, None,21.32,20.82,276.7, None, None, None, None, None, None, 171.8,15
None,0.856, None, None,2016-04-09 01:00:00, None, None,20.16,22.25,281.6, None, None, None, None, None, None, 172.0,15
None,-0.252, None, None,2016-04-09 02:00:00, None, None,23.28,16.96,285.0, None, None, None, None, None, None, 171.9,15
None,-0.584, None, None,2016-04-09 03:00:00, None, None,18.06,19.23,290.6, None, None, None, None, None, None, 171.7,15
None,-0.944, None, None,2016-04-09 04:00:00, None, None,23.29,15.41,296.0, None, None, None, None, None, None, 171.7,15
None,-1.039, None, None,2016-04-09 05:00:00, None, None,22.55,14.35,302.0, None, None, None, None, None, None, 171.6,15
None,-1.57, None, None,2016-04-09 06:00:00, None, None,20.65,13.15,301.0, None, None, None, None, None, None, 171.6,15
None,-1.731, None, None,2016-04-09 07:00:00, None, None,16.15,11.3,309.0, None, None, None, None, None, None, 171.7,15
None,-0.432, None, None,2016-04-09 08:00:00, None, None,11.68,9.5,305.6, None, None, None, None, None, None, 171.4,15
None,2.05, None, None,2016-04-09 09:00:00, None, None,12.04,8.23,298.6, None, None, None, None, None, None, 171.1,15
None,4.427, None, None,2016-04-09 10:00:00, None, None,21.82,4.777,264.1, None, None, None, None, None, None, 170.4,15
None,6.342, None, None,2016-04-09 11:00:00, None, None,28.83,4.075,239.3, None, None, None, None, None, None, 170.4,15
None,6.322, None, None,2016-04-09 12:00:00, None, None,32.71,4.588,179.1, None, None, None, None, None, None, 170.5,15
None,7.62, None, None,2016-04-09 13:00:00, None, None,30.68,4.969,177.7, None, None, None, None, None, None, 170.4,15
None,7.58, None, None,2016-04-09 14:00:00, None, None,25.99,6.377,179.6, None, None, None, None, None, None, 170.5,15
None,9.28, None, None,2016-04-09 15:00:00, None, None,47.32,3.278,191.3, None, None, None, None, None, None, 169.8,15
None,8.85, None, None,2016-04-09 16:00:00, None, None,72.7,0.775,149.5, None, None, None, None, None, None, 169.5,15
None,8.76, None, None,2016-04-09 17:00:00, None, None,62.15,1.906,149.2, None, None, None, None, None, None, 168.4,15
None,7.93, None, None,2016-04-09 18:00:00, None, None,54.79,2.134,180.3, None, None, None, None, None, None, 169.0,15
None,6.891, None, None,2016-04-09 19:00:00, None, None,71.9,0.829,170.0, None, None, None, None, None, None, 169.1,15
None,5.22, None, None,2016-04-09 20:00:00, None, None,23.77,4.621,2.156, None, None, None, None, None, None, 169.0,15
None,4.476, None, None,2016-04-09 21:00:00, None, None,13.43,7.98,18.24, None, None, None, None, None, None, 169.2,15
None,4.878, None, None,2016-04-09 22:00:00, None, None,12.18,9.33,33.44, None, None, None, None, None, None, 169.2,15
None,4.833, None, None,2016-04-09 23:00:00, None, None,11.82,9.11,35.41, None, None, None, None, None, None, 169.0,15
None,4.841, None, None,2016-04-10 00:00:00, None, None,11.88,8.52,44.16, None, None, None, None, None, None, 168.8,15
None,4.82, None, None,2016-04-10 01:00:00, None, None,9.43,8.72,48.03, None, None, None, None, None, None, 168.8,15
None,5.107, None, None,2016-04-10 02:00:00, None, None,11.55,10.39,34.69, None, None, None, None, None, None, 168.7,15
None,5.079, None, None,2016-04-10 03:00:00, None, None,13.63,10.28,18.02, None, None, None, None, None, None, 168.7,15
None,5.7, None, None,2016-04-10 04:00:00, None, None,22.91,8.57,21.75, None, None, None, None, None, None, 168.5,15
None,5.012, None, None,2016-04-10 05:00:00, None, None,17.81,11.36,25.99, None, None, None, None, None, None, 168.0,15
None,5.431, None, None,2016-04-10 06:00:00, None, None,25.92,9.95,53.91, None, None, None, None, None, None, 168.0,15
None,11.51, None, None,2016-04-10 14:00:00, None, None,42.0,4.919,112.3, None, None, None, None, None, None, 166.1,15
None,11.48, None, None,2016-04-10 15:00:00, None, None,41.58,4.526,123.4, None, None, None, None, None, None, 165.5,15
None,12.39, None, None,2016-04-10 16:00:00, None, None,38.65,3.613,192.7, None, None, None, None, None, None, 165.0,15
None,12.19, None, None,2016-04-10 17:00:00, None, None,46.17,3.366,233.8, None, None, None, None, None, None, 164.3,15
None,11.02, None, None,2016-04-10 18:00:00, None, None,28.24,8.63,233.1, None, None, None, None, None, None, 163.8,15
None,9.23, None, None,2016-04-10 19:00:00, None, None,25.38,10.54,254.2, None, None, None, None, None, None, 163.4,15
None,6.901, None, None,2016-04-10 20:00:00, None, None,21.53,14.48,272.2, None, None, None, None, None, None, 162.9,15
None,5.987, None, None,2016-04-10 21:00:00, None, None,21.14,17.4,273.0, None, None, None, None, None, None, 162.6,15
None,4.992, None, None,2016-04-10 22:00:00, None, None,20.51,16.9,279.4, None, None, None, None, None, None, 163.0,15
None,4.117, None, None,2016-04-10 23:00:00, None, None,19.89,14.76,290.6, None, None, None, None, None, None, 162.8,15
None,3.166, None, None,2016-04-11 00:00:00, None, None,19.29,16.51,300.7, None, None, None, None, None, None, 162.8,15
None,2.822, None, None,2016-04-11 01:00:00, None, None,17.88,17.02,299.5, None, None, None, None, None, None, 162.9,15
None,2.405, None, None,2016-04-11 02:00:00, None, None,18.99,17.93,303.3, None, None, None, None, None, None, 162.8,15
None,1.692, None, None,2016-04-11 03:00:00, None, None,19.42,17.29,302.8, None, None, None, None, None, None, 162.9,15
None,1.112, None, None,2016-04-11 04:00:00, None, None,19.81,17.34,303.2, None, None, None, None, None, None, 163.0,15
None,0.553, None, None,2016-04-11 05:00:00, None, None,20.12,17.73,302.8, None, None, None, None, None, None, 162.9,15
None,0.098, None, None,2016-04-11 06:00:00, None, None,19.16,16.96,302.9, None, None, None, None, None, None, 162.9,15
None,-0.035, None, None,2016-04-11 07:00:00, None, None,17.75,20.31,294.3, None, None, None, None, None, None, 162.9,15
None,1.491, None, None,2016-04-11 08:00:00, None, None,18.0,21.6,284.8, None, None, None, None, None, None, 162.6,15
None,2.762, None, None,2016-04-11 09:00:00, None, None,21.25,18.33,284.9, None, None, None, None, None, None, 162.5,15
None,3.95, None, None,2016-04-11 10:00:00, None, None,22.48,15.22,277.7, None, None, None, None, None, None, 162.4,15
None,5.557, None, None,2016-04-11 11:00:00, None, None,24.84,12.32,263.8, None, None, None, None, None, None, 162.1,15
None,6.384, None, None,2016-04-11 12:00:00, None, None,23.34,11.15,256.3, None, None, None, None, None, None, 162.3,15
None,7.77, None, None,2016-04-11 13:00:00, None, None,25.45,10.96,252.3, None, None, None, None, None, None, 160.6,15
None,8.01, None, None,2016-04-11 14:00:00, None, None,23.76,12.05,255.7, None, None, None, None, None, None, 160.5,15
None,8.14, None, None,2016-04-11 15:00:00, None, None,18.49,15.26,269.9, None, None, None, None, None, None, 160.2,15
None,7.3, None, None,2016-04-11 16:00:00, None, None,17.51,14.27,270.0, None, None, None, None, None, None, 159.8,15
None,6.274, None, None,2016-04-11 17:00:00, None, None,20.2,11.52,268.1, None, None, None, None, None, None, 158.7,15
None,4.16, None, None,2016-04-11 18:00:00, None, None,16.76,10.54,288.2, None, None, None, None, None, None, 159.0,15
None,3.553, None, None,2016-04-11 19:00:00, None, None,16.0,10.34,295.8, None, None, None, None, None, None, 158.8,15
None,2.946, None, None,2016-04-11 20:00:00, None, None,14.02,10.4,301.7, None, None, None, None, None, None, 159.0,15
None,2.365, None, None,2016-04-11 21:00:00, None, None,19.01,12.29,304.4, None, None, None, None, None, None, 159.0,15
None,2.213, None, None,2016-04-11 22:00:00, None, None,16.16,10.38,308.4, None, None, None, None, None, None, 159.0,15
None,2.271, None, None,2016-04-11 23:00:00, None, None,11.93,9.29,304.9, None, None, None, None, None, None, 159.0,15
None,2.317, None, None,2016-04-12 00:00:00, None, None,41.82,5.013,357.2, None, None, None, None, None, None, 158.9,15
None,1.871, None, None,2016-04-12 01:00:00, None, None,11.07,9.58,60.82, None, None, None, None, None, None, 158.9,15
None,0.903, None, None,2016-04-12 02:00:00, None, None,14.92,11.9,68.23, None, None, None, None, None, None, 158.9,15
None,0.411, None, None,2016-04-12 03:00:00, None, None,9.79,16.73,57.01, None, None, None, None, None, None, 158.7,15
None,0.363, None, None,2016-04-12 04:00:00, None, None,13.3,16.07,45.34, None, None, None, None, None, None, 158.9,15
None,-0.091, None, None,2016-04-12 05:00:00, None, None,12.79,14.98,38.78, None, None, None, None, None, None, 159.0,15
None,-0.243, None, None,2016-04-12 06:00:00, None, None,14.3,15.03,52.49, None, None, None, None, None, None, 158.9,15
None,-0.385, None, None,2016-04-12 07:00:00, None, None,11.18,14.17,53.82, None, None, None, None, None, None, 158.9,15
None,-0.233, None, None,2016-04-12 08:00:00, None, None,12.54,14.0,70.5, None, None, None, None, None, None, 158.9,15
None,-0.205, None, None,2016-04-12 09:00:00, None, None,12.98,13.11,70.0, None, None, None, None, None, None, 159.5,15
None,0.003, None, None,2016-04-12 10:00:00, None, None,13.13,13.81,67.07, None, None, None, None, None, None, 160.7,15
None,0.524, None, None,2016-04-12 11:00:00, None, None,16.13,11.57,69.63, None, None, None, None, None, None, 160.9,15
None,0.714, None, None,2016-04-12 12:00:00, None, None,22.46,10.61,78.2, None, None, None, None, None, None, 160.8,15
None,0.837, None, None,2016-04-12 13:00:00, None, None,13.13,14.22,63.86, None, None, None, None, None, None, 161.2,15
None,1.434, None, None,2016-04-12 14:00:00, None, None,17.63,11.8,82.0, None, None, None, None, None, None, 161.2,15
None,1.32, None, None,2016-04-12 15:00:00, None, None,19.22,10.1,63.48, None, None, None, None, None, None, 161.0,15
None,1.596, None, None,2016-04-12 16:00:00, None, None,19.82,10.26,66.55, None, None, None, None, None, None, 161.0,15
None,0.884, None, None,2016-04-12 17:00:00, None, None,58.18,4.225,266.4, None, None, None, None, None, None, 160.9,15
None,1.453, None, None,2016-04-12 18:00:00, None, None,51.43,4.694,278.0, None, None, None, None, None, None, 160.8,15
None,1.168, None, None,2016-04-12 19:00:00, None, None,75.8,0.417,244.4, None, None, None, None, None, None, 160.6,15
None,0.411, None, None,2016-04-12 20:00:00, None, None,26.2,5.01,261.8, None, None, None, None, None, None, 160.7,15
None,-0.063, None, None,2016-04-12 21:00:00, None, None,71.4,0.728,11.05, None, None, None, None, None, None, 160.7,15
None,-0.195, None, None,2016-04-12 22:00:00, None, None,67.0,0.966,296.1, None, None, None, None, None, None, 160.4,15
None,-0.366, None, None,2016-04-12 23:00:00, None, None,53.04,2.813,313.1, None, None, None, None, None, None, 160.5,15
None,-0.631, None, None,2016-04-13 00:00:00, None, None,54.84,2.325,38.87, None, None, None, None, None, None, 160.4,15
None,-0.65, None, None,2016-04-13 01:00:00, None, None,15.34,7.11,47.99, None, None, None, None, None, None, 160.3,15
None,-0.83, None, None,2016-04-13 02:00:00, None, None,16.38,8.79,43.78, None, None, None, None, None, None, 160.3,15
None,-0.896, None, None,2016-04-13 03:00:00, None, None,12.69,10.59,43.61, None, None, None, None, None, None, 160.2,15
None,-0.716, None, None,2016-04-13 04:00:00, None, None,16.32,10.9,39.63, None, None, None, None, None, None, 160.3,15
None,-0.375, None, None,2016-04-13 05:00:00, None, None,14.61,10.67,53.44, None, None, None, None, None, None, 160.2,15
None,-0.953, None, None,2016-04-13 06:00:00, None, None,15.0,12.52,35.94, None, None, None, None, None, None, 160.2,15
None,-1.114, None, None,2016-04-13 07:00:00, None, None,12.67,12.36,54.23, None, None, None, None, None, None, 160.1,15
None,-1.0, None, None,2016-04-13 08:00:00, None, None,13.85,10.38,62.37, None, None, None, None, None, None, 160.1,15
None,-0.593, None, None,2016-04-13 09:00:00, None, None,12.6,11.55,59.0, None, None, None, None, None, None, 159.9,15
None,0.885, None, None,2016-04-13 10:00:00, None, None,15.06,10.59,56.34, None, None, None, None, None, None, 159.6,15
None,2.468, None, None,2016-04-13 11:00:00, None, None,20.45,8.91,75.9, None, None, None, None, None, None, 159.4,15
None,2.854, None, None,2016-04-13 12:00:00, None, None,15.2,9.77,65.19, None, None, None, None, None, None, 159.2,15
None,3.607, None, None,2016-04-13 13:00:00, None, None,27.83,6.76,82.6, None, None, None, None, None, None, 159.2,15
None,2.98, None, None,2016-04-13 14:00:00, None, None,37.95,3.961,115.3, None, None, None, None, None, None, 159.0,15
None,3.637, None, None,2016-04-13 15:00:00, None, None,36.79,3.423,119.3, None, None, None, None, None, None, 159.0,15
None,5.2, None, None,2016-04-13 16:00:00, None, None,41.3,3.276,114.9, None, None, None, None, None, None, 157.7,15
None,6.593, None, None,2016-04-13 17:00:00, None, None,40.76,3.332,97.3, None, None, None, None, None, None, 157.5,15
None,5.698, None, None,2016-04-13 18:00:00, None, None,38.93,3.529,133.2, None, None, None, None, None, None, 157.6,15
None,4.885, None, None,2016-04-13 19:00:00, None, None,41.69,2.415,104.4, None, None, None, None, None, None, 157.0,15
None,2.238, None, None,2016-04-13 20:00:00, None, None,16.11,3.869,44.11, None, None, None, None, None, None, 157.1,15
None,1.69, None, None,2016-04-13 21:00:00, None, None,17.74,6.627,16.86, None, None, None, None, None, None, 157.6,15
None,1.54, None, None,2016-04-13 22:00:00, None, None,8.83,8.37,4.034, None, None, None, None, None, None, 157.3,15
None,1.396, None, None,2016-04-13 23:00:00, None, None,14.52,5.867,22.2, None, None, None, None, None, None, 157.1,15
None,1.103, None, None,2016-04-14 00:00:00, None, None,22.37,4.677,20.18, None, None, None, None, None, None, 157.3,15
None,1.32, None, None,2016-04-14 01:00:00, None, None,29.19,4.996,41.08, None, None, None, None, None, None, 157.5,15
None,1.159, None, None,2016-04-14 02:00:00, None, None,7.19,7.47,32.84, None, None, None, None, None, None, 157.1,15
None,1.311, None, None,2016-04-14 03:00:00, None, None,6.596,7.65,39.43, None, None, None, None, None, None, 157.2,15
None,0.553, None, None,2016-04-14 04:00:00, None, None,25.78,4.753,37.23, None, None, None, None, None, None, 157.3,15
None,0.904, None, None,2016-04-14 05:00:00, None, None,19.56,6.897,46.2, None, None, None, None, None, None, 157.3,15
None,1.216, None, None,2016-04-14 06:00:00, None, None,10.05,10.45,53.4, None, None, None, None, None, None, 157.2,15
None,1.548, None, None,2016-04-14 07:00:00, None, None,16.07,9.21,48.46, None, None, None, None, None, None, 157.2,15
None,1.899, None, None,2016-04-14 08:00:00, None, None,15.54,12.54,49.62, None, None, None, None, None, None, 157.1,15
None,2.155, None, None,2016-04-14 09:00:00, None, None,14.24,13.19,54.93, None, None, None, None, None, None, 157.0,15
None,3.875, None, None,2016-04-14 10:00:00, None, None,13.51,11.86,56.57, None, None, None, None, None, None, 157.0,15
None,3.884, None, None,2016-04-14 11:00:00, None, None,17.01,11.14,60.97, None, None, None, None, None, None, 156.8,15
None,5.392, None, None,2016-04-14 12:00:00, None, None,24.74,9.06,60.76, None, None, None, None, None, None, 156.6,15
None,5.489, None, None,2016-04-14 13:00:00, None, None,21.8,11.08,79.6, None, None, None, None, None, None, 156.5,15
