CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 9.17, 64.82, None,2016-04-09 01:00:00, None, None,12.82, 14.09,161.0, None, None, None, None, None, -2.885,15
None, 8.43, 67.67, None,2016-04-09 02:00:00, None, None,43.85, 2.844,44.64, None, None, None, None, None, -2.932,15
None, 8.09, 71.21, None,2016-04-09 03:00:00, None, None,18.04, 4.356,36.03, None, None, None, None, None, -2.767,15
None, 6.857, 80.3, None,2016-04-09 04:00:00, None, None,31.98, 3.771,25.72, None, None, None, None, None, -2.58,15
None, 7.077, 52.04, None,2016-04-09 05:00:00, None, None,17.26, 10.59,28.63, None, None, None, None, None, -2.706,15
None, 6.561, 48.12, None,2016-04-09 06:00:00, None, None,18.43, 14.44,37.01, None, None, None, None, None, -2.607,15
None, 6.016, 48.29, None,2016-04-09 07:00:00, None, None,19.75, 12.53,34.26, None, None, None, None, None, -2.695,15
None, 6.149, 48.31, None,2016-04-09 08:00:00, None, None,20.93, 13.21,33.82, None, None, None, None, None, -2.612,15
None, 7.142, 46.72, None,2016-04-09 09:00:00, None, None,20.01, 13.06,35.51, None, None, None, None, None, -2.684,15
None, 8.46, 42.9, None,2016-04-09 10:00:00, None, None,21.59, 10.62,36.4, None, None, None, None, None, -3.042,15
None, 9.36, 42.11, None,2016-04-09 11:00:00, None, None,19.1, 12.14,26.12, None, None, None, None, None, -2.989,15
None, 11.04, 40.98, None,2016-04-09 12:00:00, None, None,33.49, 7.04,1.342, None, None, None, None, None, -2.585,15
None, 14.89, 32.62, None,2016-04-09 13:00:00, None, None,42.12, 6.212,347.3, None, None, None, None, None, -3.184,15
None, 13.82, 33.84, None,2016-04-09 14:00:00, None, None,42.39, 6.125,336.9, None, None, None, None, None, -2.44,15
None, 15.49, 30.64, None,2016-04-09 15:00:00, None, None,27.76, 8.0,293.4, None, None, None, None, None, -2.118,15
None, 16.65, 27.77, None,2016-04-09 16:00:00, None, None,30.56, 6.684,308.3, None, None, None, None, None, -2.811,15
None, 16.62, 30.8, None,2016-04-09 17:00:00, None, None,24.08, 7.261,323.4, None, None, None, None, None, -3.156,15
None, 17.1, 28.8, None,2016-04-09 18:00:00, None, None,22.53, 7.142,320.5, None, None, None, None, None, -2.862,15
None, 14.73, 29.86, None,2016-04-09 19:00:00, None, None,26.36, 4.89,7.393, None, None, None, None, None, -3.524,15
None, 11.92, 36.36, None,2016-04-09 20:00:00, None, None,11.81, 7.992,38.32, None, None, None, None, None, -2.71,15
None, 11.25, 37.22, None,2016-04-09 21:00:00, None, None,51.94, 4.528,20.42, None, None, None, None, None, -2.892,15
None, 10.33, 42.07, None,2016-04-09 22:00:00, None, None,28.36, 5.316,17.06, None, None, None, None, None, -2.757,15
None, 8.91, 47.78, None,2016-04-09 23:00:00, None, None,29.66, 4.363,353.8, None, None, None, None, None, -2.827,15
None, 8.42, 51.87, None,2016-04-10 00:00:00, None, None,10.76, 7.677,25.22, None, None, None, None, None, -2.674,15
None, 8.48, 45.5, None,2016-04-10 01:00:00, None, None,11.69, 10.15,36.43, None, None, None, None, None, -2.676,15
None, 7.325, 54.51, None,2016-04-10 02:00:00, None, None,10.55, 10.18,26.11, None, None, None, None, None, -2.722,15
None, 6.507, 55.09, None,2016-04-10 03:00:00, None, None,9.58, 10.9,24.87, None, None, None, None, None, -2.674,15
None, 5.586, 61.91, None,2016-04-10 04:00:00, None, None,15.09, 11.75,28.58, None, None, None, None, None, -2.769,15
None, 4.658, 64.97, None,2016-04-10 05:00:00, None, None,13.95, 11.8,21.88, None, None, None, None, None, -2.763,15
None, 4.384, 63.05, None,2016-04-10 06:00:00, None, None,13.56, 12.41,26.04, None, None, None, None, None, -2.714,15
None, 15.28, 32.29, None,2016-04-10 14:00:00, None, None,52.49, 3.247,304.4, None, None, None, None, None, -2.616,15
None, 16.32, 32.04, None,2016-04-10 15:00:00, None, None,69.74, 4.613,234.8, None, None, None, None, None, -2.354,15
None, 16.09, 33.47, None,2016-04-10 16:00:00, None, None,42.45, 6.608,193.8, None, None, None, None, None, -2.511,15
None, 14.9, 41.72, None,2016-04-10 17:00:00, None, None,33.57, 8.88,185.1, None, None, None, None, None, -2.581,15
None, 12.74, 51.97, None,2016-04-10 18:00:00, None, None,28.51, 11.05,176.0, None, None, None, None, None, -2.611,15
None, 10.89, 61.33, None,2016-04-10 19:00:00, None, None,21.81, 11.7,172.4, None, None, None, None, None, -2.649,15
None, 8.97, 72.54, None,2016-04-10 20:00:00, None, None,14.28, 19.13,161.3, None, None, None, None, None, -2.415,15
None, 7.667, 80.4, None,2016-04-10 21:00:00, None, None,16.66, 19.22,161.9, None, None, None, None, None, -2.434,15
None, 6.744, 84.5, None,2016-04-10 22:00:00, None, None,16.76, 16.97,164.3, None, None, None, None, None, -2.422,15
None, 6.165, 86.6, None,2016-04-10 23:00:00, None, None,17.29, 17.07,156.4, None, None, None, None, None, -2.422,15
None, 6.036, 87.9, None,2016-04-11 00:00:00, None, None,15.65, 17.02,164.4, None, None, None, None, None, -2.356,15
None, 5.455, 90.1, None,2016-04-11 01:00:00, None, None,14.7, 15.44,165.1, None, None, None, None, None, -2.377,15
None, 4.944, 90.6, None,2016-04-11 02:00:00, None, None,14.85, 16.22,162.7, None, None, None, None, None, -2.405,15
None, 4.578, 89.6, None,2016-04-11 03:00:00, None, None,15.1, 16.99,165.8, None, None, None, None, None, -2.341,15
None, 4.585, 87.0, None,2016-04-11 04:00:00, None, None,13.41, 15.13,163.4, None, None, None, None, None, -2.321,15
None, 4.688, 82.9, None,2016-04-11 05:00:00, None, None,16.65, 13.22,161.8, None, None, None, None, None, -2.399,15
None, 4.373, 84.9, None,2016-04-11 06:00:00, None, None,17.13, 11.54,159.1, None, None, None, None, None, -2.343,15
None, 4.256, 86.0, None,2016-04-11 07:00:00, None, None,15.88, 13.23,158.0, None, None, None, None, None, -2.343,15
None, 4.405, 84.7, None,2016-04-11 08:00:00, None, None,14.97, 11.91,170.0, None, None, None, None, None, None,15
None, 4.394, 87.3, None,2016-04-11 09:00:00, None, None,15.71, 10.84,172.7, None, None, None, None, None, None,15
None, 5.108, 87.4, None,2016-04-11 10:00:00, None, None,17.29, 12.29,170.0, None, None, None, None, None, None,15
None, 5.111, 88.7, None,2016-04-11 11:00:00, None, None,16.08, 11.49,169.8, None, None, None, None, None, None,15
None, 5.423, 88.5, None,2016-04-11 12:00:00, None, None,17.42, 12.44,160.8, None, None, None, None, None, None,15
None, 6.999, 79.13, None,2016-04-11 13:00:00, None, None,20.22, 12.04,160.2, None, None, None, None, None, None,15
None, 9.31, 68.49, None,2016-04-11 14:00:00, None, None,31.6, 9.01,175.2, None, None, None, None, None, None,15
None, 8.23, 63.8, None,2016-04-11 15:00:00, None, None,32.01, 8.63,190.2, None, None, None, None, None, None,15
None, 10.21, 50.76, None,2016-04-11 16:00:00, None, None,46.59, 6.537,219.3, None, None, None, None, None, None,15
None, 9.66, 52.84, None,2016-04-11 17:00:00, None, None,54.46, 8.44,200.2, None, None, None, None, None, None,15
None, 7.421, 63.57, None,2016-04-11 18:00:00, None, None,28.95, 11.77,182.3, None, None, None, None, None, None,15
None, 5.714, 71.73, None,2016-04-11 19:00:00, None, None,23.15, 12.9,179.6, None, None, None, None, None, None,15
None, 4.506, 74.9, None,2016-04-11 20:00:00, None, None,17.13, 13.35,164.5, None, None, None, None, None, None,15
None, 4.066, 80.1, None,2016-04-11 21:00:00, None, None,18.44, 11.11,169.6, None, None, None, None, None, None,15
None, 3.656, 82.5, None,2016-04-11 22:00:00, None, None,14.73, 13.49,157.9, None, None, None, None, None, None,15
None, 3.885, 78.82, None,2016-04-11 23:00:00, None, None,12.75, 13.88,151.7, None, None, None, None, None, None,15
None, 3.253, 82.3, None,2016-04-12 00:00:00, None, None,16.36, 12.79,165.4, None, None, None, None, None, None,15
None, 3.139, 86.6, None,2016-04-12 01:00:00, None, None,12.67, 15.72,159.8, None, None, None, None, None, None,15
None, 3.368, 86.2, None,2016-04-12 02:00:00, None, None,20.03, 13.03,154.0, None, None, None, None, None, None,15
None, 3.113, 89.8, None,2016-04-12 03:00:00, None, None,17.86, 15.74,159.0, None, None, None, None, None, None,15
None, 3.171, 88.9, None,2016-04-12 04:00:00, None, None,18.29, 15.82,156.9, None, None, None, None, None, None,15
None, 2.943, 90.8, None,2016-04-12 05:00:00, None, None,18.65, 15.44,160.4, None, None, None, None, None, None,15
None, 3.482, 78.59, None,2016-04-12 06:00:00, None, None,22.15, 12.36,176.5, None, None, None, None, None, None,15
None, 2.903, 86.1, None,2016-04-12 07:00:00, None, None,19.82, 14.16,166.4, None, None, None, None, None, None,15
None, 2.97, 85.3, None,2016-04-12 08:00:00, None, None,17.82, 16.2,161.3, None, None, None, None, None, None,15
None, 3.43, 85.7, None,2016-04-12 09:00:00, None, None,18.98, 16.32,160.9, None, None, None, None, None, None,15
None, 2.811, 93.3, None,2016-04-12 10:00:00, None, None,22.16, 15.34,173.3, None, None, None, None, None, None,15
None, 3.197, 93.0, None,2016-04-12 11:00:00, None, None,17.67, 14.75,160.0, None, None, None, None, None, None,15
None, 4.396, 93.4, None,2016-04-12 12:00:00, None, None,19.14, 13.56,158.7, None, None, None, None, None, None,15
None, 4.44, 86.4, None,2016-04-12 13:00:00, None, None,21.74, 12.66,162.8, None, None, None, None, None, None,15
None, 6.108, 79.64, None,2016-04-12 14:00:00, None, None,23.82, 8.61,173.2, None, None, None, None, None, None,15
None, 9.4, 63.01, None,2016-04-12 15:00:00, None, None,40.1, 7.153,182.8, None, None, None, None, None, None,15
None, 5.919, 85.8, None,2016-04-12 16:00:00, None, None,54.0, 5.027,248.1, None, None, None, None, None, None,15
None, 4.234, 83.8, None,2016-04-12 17:00:00, None, None,53.96, 8.04,212.6, None, None, None, None, None, None,15
None, 2.771, 91.6, None,2016-04-12 18:00:00, None, None,20.38, 15.42,158.8, None, None, None, None, None, None,15
None, 2.129, 95.2, None,2016-04-12 19:00:00, None, None,17.82, 15.07,154.5, None, None, None, None, None, None,15
None, 1.58, 95.3, None,2016-04-12 20:00:00, None, None,14.76, 14.99,151.6, None, None, None, None, None, None,15
None, 1.335, 96.0, None,2016-04-12 21:00:00, None, None,13.47, 15.82,151.7, None, None, None, None, None, None,15
None, 1.135, 96.1, None,2016-04-12 22:00:00, None, None,15.28, 16.01,153.5, None, None, None, None, None, None,15
None, 1.149, 96.3, None,2016-04-12 23:00:00, None, None,13.96, 19.32,153.2, None, None, None, None, None, None,15
None, 0.977, 96.4, None,2016-04-13 00:00:00, None, None,15.79, 17.11,159.5, None, None, None, None, None, None,15
None, 0.79, 96.5, None,2016-04-13 01:00:00, None, None,16.09, 16.91,161.5, None, None, None, None, None, None,15
None, 0.466, 96.5, None,2016-04-13 02:00:00, None, None,12.03, 18.24,159.4, None, None, None, None, None, None,15
None, -0.005, 96.3, None,2016-04-13 03:00:00, None, None,13.65, 15.75,159.5, None, None, None, None, None, None,15
None, -0.132, 96.1, None,2016-04-13 04:00:00, None, None,11.66, 18.76,159.2, None, None, None, None, None, None,15
None, -0.307, 96.0, None,2016-04-13 05:00:00, None, None,12.17, 17.64,156.3, None, None, None, None, None, None,15
None, -0.315, 96.2, None,2016-04-13 06:00:00, None, None,12.27, 17.53,155.5, None, None, None, None, None, None,15
None, -0.219, 96.3, None,2016-04-13 07:00:00, None, None,14.58, 14.85,157.8, None, None, None, None, None, None,15
None, -0.036, 96.3, None,2016-04-13 08:00:00, None, None,15.52, 14.01,157.5, None, None, None, None, None, None,15
None, 1.008, 96.2, None,2016-04-13 09:00:00, None, None,15.7, 12.67,159.0, None, None, None, None, None, None,15
None, 1.169, 95.5, None,2016-04-13 10:00:00, None, None,19.77, 10.59,162.4, None, None, None, None, None, None,15
None, 2.903, 92.4, None,2016-04-13 11:00:00, None, None,24.46, 8.77,171.6, None, None, None, None, None, None,15
None, 3.786, 90.6, None,2016-04-13 12:00:00, None, None,28.73, 6.978,181.0, None, None, None, None, None, None,15
None, 4.751, 78.85, None,2016-04-13 13:00:00, None, None,66.21, 4.557,225.9, None, None, None, None, None, None,15
None, 6.747, 73.49, None,2016-04-13 14:00:00, None, None,58.3, 3.561,267.1, None, None, None, None, None, None,15
None, 7.542, 58.86, None,2016-04-13 15:00:00, None, None,47.47, 5.59,277.5, None, None, None, None, None, None,15
None, 8.44, 51.31, None,2016-04-13 16:00:00, None, None,28.7, 6.0,309.9, None, None, None, None, None, None,15
None, 7.585, 54.2, None,2016-04-13 17:00:00, None, None,53.62, 4.524,294.2, None, None, None, None, None, None,15
None, 6.569, 62.64, None,2016-04-13 18:00:00, None, None,30.23, 4.616,339.7, None, None, None, None, None, None,15
None, 4.757, 63.12, None,2016-04-13 19:00:00, None, None,27.58, 4.181,35.62, None, None, None, None, None, None,15
None, 4.4, 61.89, None,2016-04-13 20:00:00, None, None,23.02, 7.347,46.02, None, None, None, None, None, None,15
None, 3.984, 63.88, None,2016-04-13 21:00:00, None, None,12.93, 6.824,31.96, None, None, None, None, None, None,15
None, 3.738, 67.1, None,2016-04-13 22:00:00, None, None,12.37, 8.37,34.53, None, None, None, None, None, None,15
None, 2.695, 71.75, None,2016-04-13 23:00:00, None, None,14.11, 10.74,23.9, None, None, None, None, None, None,15
None, 2.379, 75.13, None,2016-04-14 00:00:00, None, None,12.88, 10.65,17.04, None, None, None, None, None, None,15
None, 1.885, 76.41, None,2016-04-14 01:00:00, None, None,11.03, 10.6,17.87, None, None, None, None, None, None,15
None, 1.723, 75.63, None,2016-04-14 02:00:00, None, None,12.61, 12.02,28.4, None, None, None, None, None, None,15
None, 1.509, 76.78, None,2016-04-14 03:00:00, None, None,13.79, 12.47,22.01, None, None, None, None, None, None,15
None, 1.619, 75.99, None,2016-04-14 04:00:00, None, None,14.78, 13.8,30.95, None, None, None, None, None, None,15
None, 1.562, 77.54, None,2016-04-14 05:00:00, None, None,15.4, 13.45,30.62, None, None, None, None, None, None,15
None, 1.094, 78.0, None,2016-04-14 06:00:00, None, None,16.33, 12.96,35.15, None, None, None, None, None, None,15
None, 1.074, 78.36, None,2016-04-14 07:00:00, None, None,13.34, 13.68,26.22, None, None, None, None, None, None,15
None, 1.887, 75.46, None,2016-04-14 08:00:00, None, None,15.46, 12.27,26.3, None, None, None, None, None, None,15
None, 3.517, 68.86, None,2016-04-14 09:00:00, None, None,14.95, 14.37,33.64, None, None, None, None, None, None,15
None, 4.015, 65.63, None,2016-04-14 10:00:00, None, None,16.6, 17.24,34.91, None, None, None, None, None, None,15
None, 5.222, 60.77, None,2016-04-14 11:00:00, None, None,18.41, 16.5,38.85, None, None, None, None, None, None,15
None, 7.755, 55.44, None,2016-04-14 12:00:00, None, None,19.61, 16.58,26.89, None, None, None, None, None, None,15
None, 8.94, 55.59, None,2016-04-14 13:00:00, None, None,20.9, 13.98,24.86, None, None, None, None, None, None,15
None, 9.44, 45.78, None,2016-04-14 14:00:00, None, None,19.67, 10.34,20.37, None, None, None, None, None, None,15
None, 9.83, 45.85, None,2016-04-14 15:00:00, None, None,19.31, 9.57,15.96, None, None, None, None, None, None,15
None, 10.3, 46.48, None,2016-04-14 16:00:00, None, None,20.41, 7.31,12.55, None, None, None, None, None, None,15
None, 10.6, 46.52, None,2016-04-14 17:00:00, None, None,34.16, 5.806,339.0, None, None, None, None, None, None,15
None, 8.27, 63.46, None,2016-04-14 18:00:00, None, None,67.4, 5.312,216.8, None, None, None, None, None, None,15
None, 5.769, 75.71, None,2016-04-14 19:00:00, None, None,13.0, 17.38,170.4, None, None, None, None, None, None,15
None, 4.412, 82.6, None,2016-04-14 20:00:00, None, None,13.24, 22.4,162.3, None, None, None, None, None, None,15
None, 3.575, 86.4, None,2016-04-14 21:00:00, None, None,13.32, 21.49,156.8, None, None, None, None, None, None,15
None, 3.016, 89.4, None,2016-04-14 22:00:00, None, None,17.18, 18.02,156.8, None, None, None, None, None, None,15
None, 2.918, 91.2, None,2016-04-14 23:00:00, None, None,16.96, 15.85,158.9, None, None, None, None, None, None,15
