time,tasmin,tasmax,pcp,week_of_year
2018-02-19,-32.3,-11.8,0.0,8
2018-02-20,-31.9,-6.8,0.0,8
2018-02-21,-22.8,-2.0,2.0,8
2018-02-22,-26.9,-1.2,0.0,8
2018-02-23,-4.2,2.4,0.0,8
2018-02-24,-10.5,0.1,1.0,8
2018-02-25,-5.7,1.1,0.0,8
