,Network ID,Network Name,Native ID,Station ID,Station Name,History ID,Province,Longitude,Latitude,Elevation (m),Record Start,Record End,Obs Freq,Variables
197,3,MoTIm,22006,2686,Malakwa Manual,3429,BC,-118.80281,50.91729,365.0,1990-12-06,1994-04-15,Semi-daily,Precipitation Amount|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)|Temperature (Point)
198,2,MoTIe,22096,2687,Malakwa,3430,BC,-118.78861,50.93417,335.0,1999-05-25,2024-01-14,Hourly,Air Pressure|Air Pressure (Point)|Dew Point Temperature|Dew Point Temperature (Mean)|Precipitation (Cumulative)|Precipitation 24hr|Precipitation Amount|Precipitation Climatology|Rainfall Amount|Relative Humidity|Relative Humidity (Mean)|Sea Level Pressure|Snow Depth|Snowfall|Snowfall Amount|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Mean)|Temperature (Min.)|Temperature (Point)|Temperature Climatology (Max.)|Temperature Climatology (Mean)|Temperature Climatology (Min.)|Wind Direction|Wind Direction (Mean)|Wind Direction (Point)|Wind Direction (Std Dev)|Wind Gust|Wind Speed|Wind Speed (Max.)|Wind Speed (Mean)|Wind Speed (Point)
341,17,ARDA,116127,5610,WAP,7292,BC,-118.575,50.7675,527.0,1971-04-29,1972-10-30,Daily,Precipitation (Cumulative)|Relative Humidity (Mean)|Surface Snow Depth (Point)|Temperature (Max.)|Temperature (Min.)
342,17,ARDA,116128,5611,MABEL,7293,BC,-118.66,50.7775,767.0,1971-05-30,1972-09-29,Irregular,Precipitation (Cumulative)|Surface Snow Depth (Point)
