RelativeHumidity,AirTemperature,time,Rain,week_of_year
None,5.5,2016-04-15 00:00:00,0.0,16
None,5.4,2016-04-15 00:15:00,0.0,16
None,5.4,2016-04-15 00:30:00,0.0,16
None,5.3,2016-04-15 00:45:00,0.0,16
None,5.3,2016-04-15 01:00:00,0.0,16
None,5.3,2016-04-15 01:15:00,0.0,16
None,5.5,2016-04-15 01:30:00,0.0,16
None,5.6,2016-04-15 01:45:00,0.0,16
None,5.6,2016-04-15 02:00:00,0.0,16
None,5.6,2016-04-15 02:15:00,0.0,16
None,5.6,2016-04-15 02:30:00,0.0,16
None,5.6,2016-04-15 02:45:00,0.0,16
None,5.6,2016-04-15 03:00:00,0.0,16
None,5.8,2016-04-15 03:15:00,0.0,16
None,5.7,2016-04-15 03:30:00,0.0,16
None,5.8,2016-04-15 03:45:00,0.0,16
None,5.8,2016-04-15 04:00:00,0.0,16
None,5.8,2016-04-15 04:15:00,0.0,16
None,5.8,2016-04-15 04:30:00,0.0,16
None,5.8,2016-04-15 04:45:00,0.0,16
None,5.8,2016-04-15 05:00:00,0.0,16
None,5.7,2016-04-15 05:15:00,0.0,16
None,5.6,2016-04-15 05:30:00,0.0,16
None,5.6,2016-04-15 05:45:00,0.0,16
None,5.8,2016-04-15 06:00:00,0.0,16
None,5.9,2016-04-15 06:15:00,0.0,16
None,6.0,2016-04-15 06:30:00,0.0,16
None,6.2,2016-04-15 06:45:00,0.0,16
None,6.3,2016-04-15 07:00:00,0.0,16
None,6.7,2016-04-15 07:15:00,0.0,16
None,6.8,2016-04-15 07:30:00,0.0,16
None,7.1,2016-04-15 07:45:00,0.0,16
None,7.5,2016-04-15 08:00:00,0.0,16
None,8.1,2016-04-15 08:15:00,0.0,16
None,9.1,2016-04-15 08:30:00,0.0,16
None,8.0,2016-04-15 08:45:00,0.0,16
None,8.0,2016-04-15 09:00:00,0.0,16
None,8.2,2016-04-15 09:15:00,0.0,16
None,8.5,2016-04-15 09:30:00,0.0,16
None,9.0,2016-04-15 09:45:00,0.0,16
None,9.0,2016-04-15 10:00:00,0.0,16
None,9.7,2016-04-15 10:15:00,0.0,16
None,9.3,2016-04-15 10:30:00,0.0,16
None,9.8,2016-04-15 10:45:00,0.0,16
None,10.1,2016-04-15 11:00:00,0.0,16
None,11.0,2016-04-15 11:15:00,0.0,16
None,11.6,2016-04-15 11:30:00,0.0,16
None,12.0,2016-04-15 11:45:00,0.0,16
None,13.2,2016-04-15 12:00:00,0.0,16
None,13.5,2016-04-15 12:15:00,0.0,16
None,13.4,2016-04-15 12:30:00,0.0,16
None,13.4,2016-04-15 12:45:00,0.0,16
None,14.0,2016-04-15 13:00:00,0.0,16
None,14.4,2016-04-15 13:15:00,0.0,16
None,13.9,2016-04-15 13:30:00,0.0,16
None,13.4,2016-04-15 13:45:00,0.0,16
None,12.5,2016-04-15 14:00:00,0.0,16
None,12.1,2016-04-15 14:15:00,0.0,16
None,11.8,2016-04-15 14:30:00,0.0,16
None,11.8,2016-04-15 14:45:00,0.0,16
None,11.5,2016-04-15 15:00:00,0.0,16
None,11.2,2016-04-15 15:15:00,0.0,16
None,10.8,2016-04-15 15:30:00,0.0,16
None,10.3,2016-04-15 15:45:00,0.0,16
None,10.7,2016-04-15 16:00:00,0.0,16
None,11.2,2016-04-15 16:15:00,0.0,16
None,11.8,2016-04-15 16:30:00,0.0,16
None,10.5,2016-04-15 16:45:00,0.0,16
None,10.0,2016-04-15 17:00:00,0.0,16
None,9.9,2016-04-15 17:15:00,0.0,16
None,9.6,2016-04-15 17:30:00,0.0,16
None,9.0,2016-04-15 17:45:00,0.0,16
None,8.6,2016-04-15 18:00:00,0.0,16
None,8.5,2016-04-15 18:15:00,0.0,16
None,8.3,2016-04-15 18:30:00,0.0,16
None,8.0,2016-04-15 18:45:00,0.0,16
None,8.0,2016-04-15 19:00:00,0.0,16
None,8.0,2016-04-15 19:15:00,0.0,16
None,7.9,2016-04-15 19:30:00,0.0,16
None,7.8,2016-04-15 19:45:00,0.0,16
None,7.8,2016-04-15 20:00:00,0.0,16
None,7.8,2016-04-15 20:15:00,0.0,16
None,7.6,2016-04-15 20:30:00,0.0,16
None,7.6,2016-04-15 20:45:00,0.0,16
None,7.7,2016-04-15 21:00:00,0.0,16
None,7.7,2016-04-15 21:15:00,0.0,16
None,7.8,2016-04-15 21:30:00,0.0,16
None,7.8,2016-04-15 21:45:00,0.0,16
None,7.9,2016-04-15 22:00:00,0.0,16
None,8.0,2016-04-15 22:15:00,0.0,16
None,7.9,2016-04-15 22:30:00,0.0,16
None,7.7,2016-04-15 22:45:00,0.0,16
None,7.4,2016-04-15 23:00:00,0.0,16
None,7.3,2016-04-15 23:15:00,0.0,16
None,7.2,2016-04-15 23:30:00,0.0,16
None,7.4,2016-04-15 23:45:00,0.0,16
None,7.5,2016-04-16 00:00:00,0.0,16
None,7.6,2016-04-16 00:15:00,0.0,16
None,7.7,2016-04-16 00:30:00,0.0,16
None,7.5,2016-04-16 00:45:00,0.0,16
None,7.4,2016-04-16 01:00:00,0.0,16
None,7.7,2016-04-16 01:15:00,0.0,16
None,7.8,2016-04-16 01:30:00,0.0,16
None,7.8,2016-04-16 01:45:00,0.0,16
None,7.9,2016-04-16 02:00:00,0.0,16
None,7.8,2016-04-16 02:15:00,0.0,16
None,7.6,2016-04-16 02:30:00,0.0,16
None,7.4,2016-04-16 02:45:00,0.0,16
None,7.1,2016-04-16 03:00:00,0.0,16
None,6.9,2016-04-16 03:15:00,0.0,16
None,6.7,2016-04-16 03:30:00,0.0,16
None,6.6,2016-04-16 03:45:00,0.0,16
None,6.5,2016-04-16 04:00:00,0.0,16
None,6.6,2016-04-16 04:15:00,0.0,16
None,6.5,2016-04-16 04:30:00,0.0,16
None,6.5,2016-04-16 04:45:00,0.0,16
None,6.3,2016-04-16 05:00:00,0.0,16
None,6.0,2016-04-16 05:15:00,0.0,16
None,5.9,2016-04-16 05:30:00,0.0,16
None,5.8,2016-04-16 05:45:00,0.0,16
None,5.8,2016-04-16 06:00:00,0.0,16
None,5.9,2016-04-16 06:15:00,0.0,16
None,6.1,2016-04-16 06:30:00,0.0,16
None,6.3,2016-04-16 06:45:00,0.0,16
None,6.4,2016-04-16 07:00:00,0.0,16
None,6.4,2016-04-16 07:15:00,0.0,16
None,6.5,2016-04-16 07:30:00,0.0,16
None,6.6,2016-04-16 07:45:00,0.0,16
None,6.7,2016-04-16 08:00:00,0.0,16
None,7.1,2016-04-16 08:15:00,0.0,16
None,7.3,2016-04-16 08:30:00,0.0,16
None,7.5,2016-04-16 08:45:00,0.0,16
None,7.8,2016-04-16 09:00:00,0.0,16
None,8.2,2016-04-16 09:15:00,0.0,16
None,8.2,2016-04-16 09:30:00,0.0,16
None,8.8,2016-04-16 09:45:00,0.0,16
None,8.6,2016-04-16 10:00:00,0.0,16
None,9.3,2016-04-16 10:15:00,0.0,16
None,9.3,2016-04-16 10:30:00,0.0,16
None,9.5,2016-04-16 10:45:00,0.0,16
None,9.6,2016-04-16 11:00:00,0.0,16
None,10.5,2016-04-16 11:15:00,0.0,16
None,11.5,2016-04-16 11:30:00,0.0,16
None,10.8,2016-04-16 11:45:00,0.0,16
None,11.2,2016-04-16 12:00:00,0.0,16
None,11.2,2016-04-16 12:15:00,0.0,16
None,11.8,2016-04-16 12:30:00,0.0,16
None,12.1,2016-04-16 12:45:00,0.0,16
None,11.7,2016-04-16 13:00:00,0.0,16
None,11.3,2016-04-16 13:15:00,0.0,16
None,11.2,2016-04-16 13:30:00,0.0,16
None,12.2,2016-04-16 13:45:00,0.0,16
None,12.2,2016-04-16 14:00:00,0.0,16
None,12.6,2016-04-16 14:15:00,0.0,16
None,12.7,2016-04-16 14:30:00,0.0,16
None,12.9,2016-04-16 14:45:00,0.0,16
None,12.9,2016-04-16 15:00:00,0.0,16
None,12.6,2016-04-16 15:15:00,0.0,16
None,12.8,2016-04-16 15:30:00,0.0,16
None,13.0,2016-04-16 15:45:00,0.0,16
None,12.9,2016-04-16 16:00:00,0.0,16
None,12.9,2016-04-16 16:15:00,0.0,16
None,12.6,2016-04-16 16:30:00,0.0,16
None,12.2,2016-04-16 16:45:00,0.0,16
None,13.0,2016-04-16 17:00:00,0.0,16
None,12.6,2016-04-16 17:15:00,0.0,16
None,11.5,2016-04-16 17:30:00,0.0,16
None,11.2,2016-04-16 17:45:00,0.0,16
None,11.0,2016-04-16 18:00:00,0.0,16
None,11.2,2016-04-16 18:15:00,0.0,16
