pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,148.0, None, 0.4,0.3, 1.0, None, None, None,-6.0,2021-09-17 04:00:00, None,38
None, None,149.0, None, 0.5,0.4, 0.0, None, None, None,-6.0,2021-09-17 09:00:00, None,38
None, None,149.0, None, 2.6,2.6, 1.0, None, None, None,-5.0,2021-09-17 21:00:00, None,38
None, None,149.0, None, 1.6,1.6, 1.0, None, None, None,-6.0,2021-09-18 00:00:00, None,38
None, None,149.0, None, 0.6,0.5, 1.0, None, None, None,-6.0,2021-09-18 02:00:00, None,38
None, None,148.0, None, 8.4,6.0, -1.0, None, None, None,-6.0,2021-09-18 11:00:00, None,38
None, None,148.0, None, 11.7,9.9, 0.0, None, None, None,-5.0,2021-09-18 14:00:00, None,38
None, None,148.0, None, 5.3,5.2, 1.0, None, None, None,-4.0,2021-09-18 23:00:00, None,38
None, None,151.0, None, 4.3,4.2, 0.0, None, None, None,-4.0,2021-09-19 06:00:00, None,38
3.0, None,151.0, None, 4.3,4.0, 0.0, None, None, None,-5.0,2021-09-19 11:00:00, None,38
None, None,152.0, None, 4.8,4.5, 0.0, None, None, 1.0,-5.0,2021-09-19 12:00:00, None,38
None, None,152.0, None, 5.9,5.7, 0.0, None, None, None,-4.0,2021-09-19 17:00:00, None,38
None, None,152.0, None, 5.2,5.1, 0.0, None, None, None,-4.0,2021-09-19 20:00:00, None,38
None, None,152.0, None, 4.6,4.5, 0.0, None, None, None,-5.0,2021-09-20 01:00:00, None,38
None, None,152.0, None, 4.1,4.0, 1.0, None, None, None,-5.0,2021-09-20 04:00:00, None,38
None, None,151.0, None, 4.4,4.3, 0.0, None, None, None,-4.0,2021-09-20 16:00:00, None,38
None, None,152.0, None, 2.6,2.5, 0.0, None, None, None,-5.0,2021-09-20 21:00:00, None,38
None, None,154.0, None, 3.0,2.8, 0.0, None, None, None,-5.0,2021-09-22 00:00:00, None,38
None, None,154.0, None, 2.4,2.4, 0.0, None, None, None,-6.0,2021-09-22 02:00:00, None,38
None, None,153.0, None, 2.4,2.3, 0.0, None, None, None,-6.0,2021-09-22 04:00:00, None,38
None, None,153.0, None, 5.1,3.8, 0.0, None, None, None,-7.0,2021-09-22 11:00:00, None,38
None, None,152.0, None, 3.6,3.5, 1.0, None, None, None,-5.0,2021-09-22 17:00:00, None,38
None, None,152.0, None, 2.8,2.8, 1.0, None, None, None,-6.0,2021-09-22 19:00:00, None,38
None, None,152.0, None, 0.5,0.4, 1.0, None, None, None,-7.0,2021-09-22 23:00:00, None,38
