TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-3.777,0.6,78.4,0.0,0.0,927.55,0.0,0.25,2019-10-29 00:00:00,110.9,-7.0,44
-4.106,0.6,79.8,0.0,0.0,927.35,0.0,1.01,2019-10-29 01:00:00,102.5,-7.1,44
-4.621,0.6,81.4,0.59,0.0,927.15,0.0,1.01,2019-10-29 02:00:00,94.1,-7.3,44
-4.046,0.6,79.3,0.0,0.0,926.85,0.0,0.76,2019-10-29 03:00:00,108.1,-7.1,44
-3.836,0.6,75.9,0.0,0.0,926.65,0.0,1.26,2019-10-29 04:00:00,106.7,-7.5,44
-3.836,0.6,75.3,0.0,0.0,926.35,0.0,0.76,2019-10-29 05:00:00,103.9,-7.6,44
-4.348,0.6,77.3,0.0,0.0,925.95,0.0,1.26,2019-10-29 06:00:00,116.5,-7.7,44
-5.079,1.9,79.8,0.0,0.0,925.75,0.0,0.0,2019-10-29 07:00:00,136.2,-8.0,44
-5.141,25.6,83.8,0.0,0.0,925.45,0.0,0.0,2019-10-29 08:00:00,136.2,-7.5,44
-3.717,48.1,82.4,0.0,0.0,925.55,0.0,0.0,2019-10-29 09:00:00,136.2,-6.3,44
-0.283,333.1,74.3,0.0,0.0,925.45,0.0,0.25,2019-10-29 10:00:00,198.0,-4.3,44
0.907,383.1,61.3,0.0,0.0,925.25,0.0,1.51,2019-10-29 11:00:00,189.5,-5.7,44
2.316,245.6,55.8,0.0,0.0,924.85,0.0,1.01,2019-10-29 12:00:00,226.0,-5.6,44
3.775,336.9,54.2,0.0,0.0,924.45,0.0,1.51,2019-10-29 13:00:00,290.6,-4.6,44
3.036,156.9,54.0,0.0,0.0,924.15,0.0,1.76,2019-10-29 14:00:00,310.3,-5.4,44
2.477,86.9,54.9,0.0,0.0,924.35,0.0,1.76,2019-10-29 15:00:00,334.1,-5.7,44
1.425,49.4,58.5,0.0,0.0,924.05,0.0,0.76,2019-10-29 16:00:00,341.2,-5.8,44
-0.423,0.6,61.5,0.0,0.0,923.95,0.0,0.0,2019-10-29 17:00:00,341.2,-6.9,44
-1.27,0.6,66.2,0.0,0.0,923.95,0.0,0.0,2019-10-29 18:00:00,341.2,-6.8,44
-2.131,0.6,78.8,13.53,0.0,923.75,0.0,0.0,2019-10-29 19:00:00,325.7,-5.3,44
-2.16,0.6,84.0,7.06,0.0,923.65,0.0,0.76,2019-10-29 20:00:00,205.0,-4.5,44
-2.276,0.6,86.6,10.0,0.0,923.65,0.0,1.26,2019-10-29 21:00:00,165.7,-4.2,44
-2.508,0.6,88.7,8.24,0.0,923.45,0.0,0.76,2019-10-29 22:00:00,158.6,-4.1,44
-2.8,0.6,89.1,11.76,0.0,923.55,0.0,0.76,2019-10-29 23:00:00,154.4,-4.4,44
-3.094,0.6,91.4,76.47,0.0,923.45,0.0,0.76,2019-10-30 00:00:00,157.2,-4.3,44
-3.212,0.6,91.9,31.76,0.0,923.55,0.0,0.25,2019-10-30 01:00:00,157.2,-4.3,44
-3.212,0.6,93.8,50.59,0.0,923.45,0.0,0.25,2019-10-30 02:00:00,155.8,-4.1,44
-3.479,0.6,94.0,96.47,0.0,923.35,0.0,0.5,2019-10-30 03:00:00,151.6,-4.3,44
-3.449,0.6,94.8,28.82,0.0,923.35,0.0,0.0,2019-10-30 04:00:00,151.6,-4.2,44
-2.918,0.6,95.2,20.59,0.0,923.45,0.0,0.5,2019-10-30 05:00:00,150.2,-3.6,44
-2.654,0.6,94.5,17.65,0.0,923.15,0.0,0.76,2019-10-30 06:00:00,153.0,-3.4,44
-3.153,1.9,93.1,25.29,0.0,922.85,0.0,1.26,2019-10-30 07:00:00,165.7,-4.1,44
-3.538,51.9,95.2,30.0,0.0,922.75,0.0,0.0,2019-10-30 08:00:00,82.8,-4.2,44
-1.185,145.6,93.7,2.35,0.0,922.95,0.0,0.0,2019-10-30 09:00:00,355.2,-2.1,44
1.425,179.4,84.3,0.59,0.0,922.85,0.0,0.5,2019-10-30 10:00:00,355.2,-0.9,44
4.532,476.9,78.6,0.0,0.0,922.85,0.0,0.76,2019-10-30 11:00:00,355.2,1.1,44
3.958,198.1,69.6,0.0,0.0,922.65,0.0,2.27,2019-10-30 12:00:00,327.1,-1.1,44
4.869,244.4,70.6,0.0,0.0,922.35,0.0,1.76,2019-10-30 13:00:00,327.1,0.0,44
4.662,113.1,68.1,0.0,0.0,921.75,0.0,1.76,2019-10-30 14:00:00,314.5,-0.7,44
4.376,59.4,71.0,0.0,0.0,921.75,0.0,0.5,2019-10-30 15:00:00,329.9,-0.4,44
3.354,11.9,74.0,0.0,0.0,921.55,0.0,0.25,2019-10-30 16:00:00,329.9,-0.8,44
3.195,0.6,76.7,0.0,0.0,921.35,0.0,0.25,2019-10-30 17:00:00,331.3,-0.5,44
2.797,0.6,79.9,0.0,0.0,921.25,0.0,0.0,2019-10-30 18:00:00,331.3,-0.3,44
3.063,0.6,80.2,0.0,0.0,921.45,0.0,1.26,2019-10-30 19:00:00,335.5,0.0,44
2.637,0.6,81.8,0.59,0.0,921.45,0.0,1.26,2019-10-30 20:00:00,341.2,-0.2,44
2.047,0.6,84.2,2.35,0.0,921.55,0.0,1.26,2019-10-30 21:00:00,329.9,-0.3,44
1.751,0.6,87.0,4.12,0.0,921.75,0.0,0.0,2019-10-30 22:00:00,327.1,-0.2,44
1.071,0.6,89.3,100.0,0.0,921.85,0.0,0.5,2019-10-30 23:00:00,327.1,-0.5,44
0.163,0.6,92.9,100.0,0.0,921.95,0.0,0.25,2019-10-31 00:00:00,327.1,-0.9,44
-0.62,0.6,94.8,100.0,0.0,922.05,0.0,1.26,2019-10-31 01:00:00,328.5,-1.4,44
-1.556,0.6,96.1,72.94,0.0,922.45,0.0,0.0,2019-10-31 02:00:00,310.3,-2.1,44
-1.556,0.6,97.1,84.12,0.0,922.95,0.0,0.5,2019-10-31 03:00:00,307.5,-2.0,44
-1.9,0.6,97.5,85.88,0.0,923.15,0.0,0.0,2019-10-31 04:00:00,189.5,-2.3,44
-2.044,0.6,97.5,91.76,0.0,923.45,0.0,0.25,2019-10-31 05:00:00,231.6,-2.4,44
-2.654,0.6,97.4,94.71,0.0,923.85,0.0,0.0,2019-10-31 06:00:00,231.6,-3.0,44
-2.596,3.1,97.5,100.0,0.0,924.15,0.0,0.0,2019-10-31 07:00:00,219.0,-2.9,44
-2.218,36.9,97.6,100.0,0.0,924.55,0.0,0.25,2019-10-31 08:00:00,256.9,-2.6,44
-1.185,78.1,98.1,100.0,0.0,925.05,0.0,0.0,2019-10-31 09:00:00,268.1,-1.5,44
-0.591,151.9,98.3,100.0,0.0,925.45,0.0,1.26,2019-10-31 10:00:00,294.8,-0.8,44
-0.199,186.9,98.6,100.0,0.0,925.75,0.0,0.5,2019-10-31 11:00:00,331.3,-0.4,44
1.208,240.6,98.7,4.71,0.0,925.65,0.0,0.76,2019-10-31 12:00:00,269.6,1.0,44
2.664,363.1,95.6,0.0,0.0,925.65,0.0,0.76,2019-10-31 13:00:00,242.9,2.0,44
4.011,63.1,86.0,0.0,0.0,925.45,0.0,1.51,2019-10-31 14:00:00,334.1,1.9,44
3.301,54.4,83.0,1.18,0.0,925.45,0.0,0.76,2019-10-31 15:00:00,224.6,0.7,44
2.209,26.9,84.0,8.24,0.0,925.55,0.0,0.25,2019-10-31 16:00:00,198.0,-0.2,44
1.044,0.6,88.2,13.53,0.0,925.55,0.0,0.25,2019-10-31 17:00:00,200.8,-0.7,44
-0.143,0.6,90.1,100.0,0.0,925.65,0.0,0.25,2019-10-31 18:00:00,297.6,-1.6,44
-1.641,0.6,94.0,100.0,0.0,925.85,0.0,0.76,2019-10-31 19:00:00,300.4,-2.5,44
-1.986,0.6,96.5,87.06,0.0,925.95,0.0,0.0,2019-10-31 20:00:00,303.2,-2.5,44
