station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.2, None, 2014-01-01 00:00:00, -6.7, -1.6
None, 42.4, None, 2014-01-02 00:00:00, -7.9, -1.0
None, 13.6, None, 2014-01-03 00:00:00, -4.9, -2.3
None, 1.0, None, 2014-01-04 00:00:00, -9.6, -3.2
None, 0.0, None, 2014-01-05 00:00:00, -15.7, -9.6
None, 0.0, None, 2014-01-06 00:00:00, -18.7, -10.3
None, 2.0, None, 2014-01-07 00:00:00, -14.9, -7.2
None, 8.0, None, 2014-01-08 00:00:00, -9.1, -4.5
None, 17.9, None, 2014-01-09 00:00:00, -7.6, -4.6
None, 27.0, None, 2014-01-10 00:00:00, -7.4, -3.1
None, 35.0, None, 2014-01-11 00:00:00, -4.9, -2.0
None, 21.9, None, 2014-01-12 00:00:00, -11.6, -2.0
None, 12.1, None, 2014-01-13 00:00:00, -9.2, -1.2
None, 3.0, None, 2014-01-14 00:00:00, -9.6, -0.9
None, 0.0, None, 2014-01-15 00:00:00, -7.1, -0.2
None, 0.0, None, 2014-01-16 00:00:00, -8.1, -5.0
None, 0.0, None, 2014-01-17 00:00:00, -8.2, -1.6
None, 0.0, None, 2014-01-18 00:00:00, -7.9, -1.8
None, 0.0, None, 2014-01-19 00:00:00, -12.1, -2.5
None, 0.0, None, 2014-01-20 00:00:00, -13.3, -8.0
None, 0.0, None, 2014-01-21 00:00:00, -9.3, -3.6
None, 3.0, None, 2014-01-22 00:00:00, -8.9, -1.0
None, 0.0, None, 2014-01-23 00:00:00, -9.0, -3.8
None, 0.0, None, 2014-01-24 00:00:00, -9.1, -4.6
None, 0.0, None, 2014-01-25 00:00:00, -6.1, -0.4
None, 1.0, None, 2014-01-26 00:00:00, -11.3, -0.8
None, 0.0, None, 2014-01-27 00:00:00, -16.2, -6.3
None, 1.0, None, 2014-01-28 00:00:00, -18.0, -5.7
None, 0.9, None, 2014-01-29 00:00:00, -7.6, -4.2
None, 6.1, None, 2014-01-30 00:00:00, -12.1, -6.1
None, 1.0, None, 2014-01-31 00:00:00, -21.7, -11.3
None, 0.0, None, 2014-02-01 00:00:00, -23.4, -11.0
None, 0.0, None, 2014-02-02 00:00:00, -14.4, -9.9
None, 1.0, None, 2014-02-03 00:00:00, -19.1, -10.7
None, 5.0, None, 2014-02-04 00:00:00, -27.3, -16.4
None, 0.0, None, 2014-02-05 00:00:00, -27.2, -16.0
None, 0.0, None, 2014-02-06 00:00:00, -27.8, -12.4
None, 0.0, None, 2014-02-07 00:00:00, -24.5, -11.9
None, 0.0, None, 2014-02-08 00:00:00, -23.8, -7.6
None, 0.0, None, 2014-02-09 00:00:00, -22.6, -9.8
None, 6.0, None, 2014-02-10 00:00:00, -16.9, -7.7
None, 11.3, None, 2014-02-11 00:00:00, -9.2, -3.0
None, 28.2, None, 2014-02-12 00:00:00, -7.3, -2.1
None, 18.2, None, 2014-02-13 00:00:00, -9.8, -3.7
None, 8.8, None, 2014-02-14 00:00:00, -11.2, -3.4
None, 10.0, None, 2014-02-15 00:00:00, -6.5, -1.2
None, 7.4, None, 2014-02-16 00:00:00, -8.1, -3.2
None, 16.7, None, 2014-02-17 00:00:00, -7.6, -3.6
None, 11.2, None, 2014-02-18 00:00:00, -8.1, -4.3
None, 10.0, None, 2014-02-19 00:00:00, -10.0, -4.4
None, 14.4, None, 2014-02-20 00:00:00, -10.4, -4.0
None, 3.1, None, 2014-02-21 00:00:00, -19.0, -7.0
None, 0.0, None, 2014-02-22 00:00:00, -19.8, -4.0
None, 5.9, None, 2014-02-23 00:00:00, -21.0, -7.4
None, 2.0, None, 2014-02-24 00:00:00, -24.0, -1.8
None, 0.0, None, 2014-02-25 00:00:00, -21.9, 0.4
None, 1.0, None, 2014-02-26 00:00:00, -17.6, 5.1
None, 0.0, None, 2014-02-27 00:00:00, -9.9, 6.0
None, 0.0, None, 2014-02-28 00:00:00, -12.7, 1.7
None, 0.0, None, 2014-03-01 00:00:00, -19.3, -10.4
None, 2.9, None, 2014-03-02 00:00:00, -18.3, -11.1
None, 24.3, None, 2014-03-03 00:00:00, -12.4, -3.5
None, 37.0, None, 2014-03-04 00:00:00, -5.0, -2.6
None, 18.2, None, 2014-03-05 00:00:00, -3.8, 0.2
None, 31.9, None, 2014-03-06 00:00:00, -1.9, 0.6
None, 20.1, None, 2014-03-07 00:00:00, -2.4, 2.1
None, 11.9, None, 2014-03-08 00:00:00, -2.4, 1.0
None, 26.1, None, 2014-03-09 00:00:00, -6.4, 4.3
None, 0.0, None, 2014-03-10 00:00:00, -9.1, 6.3
None, 1.7, None, 2014-03-11 00:00:00, -12.3, 6.3
None, 0.0, None, 2014-03-12 00:00:00, -10.1, 9.0
None, 0.0, None, 2014-03-13 00:00:00, -9.9, 6.7
None, 13.0, None, 2014-03-14 00:00:00, -7.2, -0.1
None, 9.9, None, 2014-03-15 00:00:00, -7.0, -1.7
None, 19.1, None, 2014-03-16 00:00:00, -4.5, -0.7
None, 0.0, None, 2014-03-17 00:00:00, -13.8, -2.0
None, 0.0, None, 2014-03-18 00:00:00, -16.2, -1.0
None, 17.3, None, 2014-03-19 00:00:00, -7.9, -1.3
None, 1.1, None, 2014-03-20 00:00:00, -14.1, 0.4
None, 0.0, None, 2014-03-21 00:00:00, -16.4, -3.5
None, 5.0, None, 2014-03-22 00:00:00, -16.6, -2.2
None, 1.0, None, 2014-03-23 00:00:00, -15.9, -4.4
None, 5.0, None, 2014-03-24 00:00:00, -15.9, 7.9
None, 5.0, None, 2014-03-25 00:00:00, -7.9, 7.9
None, 12.2, None, 2014-03-26 00:00:00, -5.8, 0.4
None, 0.8, None, 2014-03-27 00:00:00, -10.4, 1.8
None, 3.4, None, 2014-03-28 00:00:00, -10.9, 2.4
None, 15.7, None, 2014-03-29 00:00:00, -3.5, 2.6
None, 10.3, None, 2014-03-30 00:00:00, -4.5, 4.8
None, 3.0, None, 2014-03-31 00:00:00, -11.4, 8.2
None, 0.0, None, 2014-04-01 00:00:00, -14.0, 5.2
None, 0.0, None, 2014-04-02 00:00:00, -11.6, 4.1
None, 0.9, None, 2014-04-03 00:00:00, -7.5, 3.7
None, 6.4, None, 2014-04-04 00:00:00, -8.1, 2.5
None, 1.5, None, 2014-04-05 00:00:00, -10.0, 1.8
None, 10.1, None, 2014-04-06 00:00:00, -3.9, 3.9
None, 1.0, None, 2014-04-07 00:00:00, -4.4, 10.3
None, 5.8, None, 2014-04-08 00:00:00, -1.7, 7.9
None, 2.3, None, 2014-04-09 00:00:00, -7.2, 5.0
None, 1.0, None, 2014-04-10 00:00:00, -8.4, 9.7
None, 9.1, None, 2014-04-11 00:00:00, -7.7, 6.3
None, 0.0, None, 2014-04-12 00:00:00, -8.5, 7.9
None, 0.0, None, 2014-04-13 00:00:00, -11.5, 7.6
None, 0.0, None, 2014-04-14 00:00:00, -7.8, 10.8
None, 0.0, None, 2014-04-15 00:00:00, -2.9, 6.9
