station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 4.0, -7.7, None, 2014-01-01 00:00:00, None, -4.9
None, 0.0, -7.9, None, 2014-01-02 00:00:00, None, -3.7
None, 0.0, -9.1, None, 2014-01-03 00:00:00, None, -3.6
None, 0.0, -15.0, None, 2014-01-04 00:00:00, None, -7.8
None, 0.0, -14.1, None, 2014-01-05 00:00:00, None, -11.8
None, 0.0, -12.3, None, 2014-01-06 00:00:00, None, -8.6
None, 2.0, -11.6, None, 2014-01-07 00:00:00, None, -8.1
None, 1.0, -11.1, None, 2014-01-08 00:00:00, None, -6.5
None, 1.0, -10.7, None, 2014-01-09 00:00:00, None, -2.1
None, 0.0, -9.8, None, 2014-01-10 00:00:00, None, -3.1
None, 5.0, -9.7, None, 2014-01-11 00:00:00, None, -5.7
None, 3.0, -10.9, None, 2014-01-12 00:00:00, None, -6.0
None, 3.0, -6.0, None, 2014-01-13 00:00:00, None, -1.5
None, 2.0, -3.7, None, 2014-01-14 00:00:00, None, 3.1
None, 0.0, -1.2, None, 2014-01-15 00:00:00, None, 1.1
None, 1.0, -2.5, None, 2014-01-16 00:00:00, None, 3.6
None, 0.0, -7.8, None, 2014-01-17 00:00:00, None, 3.2
None, 0.0, -6.9, None, 2014-01-18 00:00:00, None, 1.5
None, 0.0, -11.1, None, 2014-01-19 00:00:00, None, 0.5
None, 1.0, -11.4, None, 2014-01-20 00:00:00, None, -5.2
None, 2.0, -7.8, None, 2014-01-21 00:00:00, None, -3.9
None, 0.0, -7.0, None, 2014-01-22 00:00:00, None, -2.4
None, 0.0, -6.2, None, 2014-01-23 00:00:00, None, -0.4
None, 0.0, -6.9, None, 2014-01-24 00:00:00, None, -1.1
None, 0.0, -11.1, None, 2014-01-25 00:00:00, None, -4.4
None, 0.0, -12.3, None, 2014-01-26 00:00:00, None, -4.9
None, 1.0, -6.4, None, 2014-01-27 00:00:00, None, -3.1
None, 0.0, -8.7, None, 2014-01-28 00:00:00, None, -6.2
None, 0.0, -13.3, None, 2014-01-29 00:00:00, None, -6.2
None, 0.0, -21.2, None, 2014-01-30 00:00:00, None, -11.6
None, 0.0, -24.5, None, 2014-01-31 00:00:00, None, -13.0
None, 0.0, -22.0, None, 2014-02-01 00:00:00, None, -12.0
None, 0.0, -20.8, None, 2014-02-02 00:00:00, None, -9.5
None, 0.0, -23.8, None, 2014-02-03 00:00:00, None, -12.9
None, 0.0, -30.3, None, 2014-02-04 00:00:00, None, -18.2
None, 0.0, -31.5, None, 2014-02-05 00:00:00, None, -18.0
None, 0.0, -31.7, None, 2014-02-06 00:00:00, None, -17.5
None, 0.0, -33.2, None, 2014-02-07 00:00:00, None, -17.5
None, 0.0, -28.9, None, 2014-02-08 00:00:00, None, -14.8
None, 0.0, -29.4, None, 2014-02-09 00:00:00, None, -16.2
None, 4.6, -28.0, None, 2014-02-10 00:00:00, None, -18.8
None, 7.2, -20.2, None, 2014-02-11 00:00:00, None, -16.6
None, 0.8, -19.7, None, 2014-02-12 00:00:00, None, -9.5
None, 1.5, -20.2, None, 2014-02-13 00:00:00, None, -10.1
None, 4.1, -16.2, None, 2014-02-14 00:00:00, None, -4.4
None, 1.0, -15.2, None, 2014-02-15 00:00:00, None, -3.7
None, 1.0, -9.6, None, 2014-02-16 00:00:00, None, -1.4
None, 0.0, -14.7, None, 2014-02-17 00:00:00, None, 0.0
None, 0.0, -14.0, None, 2014-02-18 00:00:00, None, -4.8
None, 1.0, -18.7, None, 2014-02-19 00:00:00, None, -3.3
None, 1.0, -14.5, None, 2014-02-20 00:00:00, None, -1.2
None, 0.0, -16.2, None, 2014-02-21 00:00:00, None, -4.6
None, 0.0, -20.6, None, 2014-02-22 00:00:00, None, -8.6
None, 0.0, -26.4, None, 2014-02-23 00:00:00, None, -9.6
None, 0.0, -28.1, None, 2014-02-24 00:00:00, None, -7.3
None, 0.0, -25.5, None, 2014-02-25 00:00:00, None, -3.4
None, 0.0, -23.9, None, 2014-02-26 00:00:00, None, -2.3
None, 0.0, -17.0, None, 2014-02-27 00:00:00, None, -0.2
None, 0.0, -23.8, None, 2014-02-28 00:00:00, None, -7.9
None, 0.0, -30.5, None, 2014-03-01 00:00:00, None, -12.0
None, 1.0, -31.5, None, 2014-03-02 00:00:00, None, -13.2
None, 0.0, -24.4, None, 2014-03-03 00:00:00, None, -16.1
None, 1.0, -27.2, None, 2014-03-04 00:00:00, None, -13.2
None, 0.0, -31.7, None, 2014-03-05 00:00:00, None, -11.0
None, 0.0, -30.2, None, 2014-03-06 00:00:00, None, -6.8
None, 8.0, -13.6, None, 2014-03-07 00:00:00, None, -8.1
None, 4.0, -13.4, None, 2014-03-08 00:00:00, None, 2.1
None, 3.0, -4.3, None, 2014-03-09 00:00:00, None, 2.5
None, 1.0, -4.1, None, 2014-03-10 00:00:00, None, 3.5
None, 0.0, -3.9, None, 2014-03-11 00:00:00, None, 4.1
None, 0.0, -1.4, None, 2014-03-12 00:00:00, None, 4.9
None, 1.0, -4.8, None, 2014-03-13 00:00:00, None, 3.6
None, 0.0, -3.7, None, 2014-03-14 00:00:00, None, 4.6
None, 2.0, -6.1, None, 2014-03-15 00:00:00, None, 0.3
None, 3.0, -2.8, None, 2014-03-16 00:00:00, None, 4.2
None, 0.8, -6.3, None, 2014-03-17 00:00:00, None, 0.7
None, 4.3, -5.2, None, 2014-03-18 00:00:00, None, 0.9
None, 2.0, -4.8, None, 2014-03-19 00:00:00, None, 1.9
None, 0.0, -8.7, None, 2014-03-20 00:00:00, None, -2.1
None, 0.0, -15.2, None, 2014-03-21 00:00:00, None, -1.8
None, 1.0, -19.8, None, 2014-03-22 00:00:00, None, -2.9
None, 0.0, -20.8, None, 2014-03-23 00:00:00, None, 0.0
None, 3.0, -13.0, None, 2014-03-24 00:00:00, None, -4.3
None, 3.0, -10.0, None, 2014-03-25 00:00:00, None, -3.8
None, 0.0, -18.6, None, 2014-03-26 00:00:00, None, -5.0
None, 0.0, -24.6, None, 2014-03-27 00:00:00, None, -2.6
None, 0.0, -20.2, None, 2014-03-28 00:00:00, None, 1.0
None, 0.0, -15.8, None, 2014-03-29 00:00:00, None, 1.4
None, 0.0, -17.3, None, 2014-03-30 00:00:00, None, 1.2
None, 0.0, -19.6, None, 2014-03-31 00:00:00, None, 6.0
None, 0.0, -15.7, None, 2014-04-01 00:00:00, None, 4.0
None, 0.0, -6.0, None, 2014-04-02 00:00:00, None, 3.1
None, 1.0, -3.9, None, 2014-04-03 00:00:00, None, 2.4
None, 0.9, -7.4, None, 2014-04-04 00:00:00, None, 5.3
None, 0.0, -3.8, None, 2014-04-05 00:00:00, None, 6.1
None, 0.6, -0.5, None, 2014-04-06 00:00:00, None, 5.3
None, 4.9, -0.6, None, 2014-04-07 00:00:00, None, 7.7
None, 0.0, -2.6, None, 2014-04-08 00:00:00, None, 6.2
None, 1.6, -2.7, None, 2014-04-09 00:00:00, None, 2.1
None, 3.0, -2.0, None, 2014-04-10 00:00:00, None, 8.4
None, 1.0, -5.1, None, 2014-04-11 00:00:00, None, 3.1
None, 0.0, -9.3, None, 2014-04-12 00:00:00, None, 9.7
None, 0.0, -7.8, None, 2014-04-13 00:00:00, None, 12.1
None, 0.0, -3.5, None, 2014-04-14 00:00:00, None, 11.7
None, 1.0, -2.6, None, 2014-04-15 00:00:00, None, 6.7
None, 0.0, -2.6, None, 2014-04-16 00:00:00, None, 4.8
None, 0.0, -2.3, None, 2014-04-17 00:00:00, None, 5.5
None, 0.0, -4.1, None, 2014-04-18 00:00:00, None, 7.9
None, 0.0, -7.1, None, 2014-04-19 00:00:00, None, 7.5
None, 0.0, -1.9, None, 2014-04-20 00:00:00, None, 11.3
None, 0.0, -2.3, None, 2014-04-21 00:00:00, None, 8.5
None, 23.6, -1.6, None, 2014-04-22 00:00:00, None, 1.6
None, 5.4, -1.8, None, 2014-04-23 00:00:00, None, 5.8
None, 0.0, -2.4, None, 2014-04-24 00:00:00, None, 8.4
None, 0.0, -1.8, None, 2014-04-25 00:00:00, None, 9.5
None, 0.0, -1.2, None, 2014-04-26 00:00:00, None, 8.5
None, 1.0, -2.3, None, 2014-04-27 00:00:00, None, 8.9
None, 0.0, -2.7, None, 2014-04-28 00:00:00, None, 8.9
None, 1.5, -4.8, None, 2014-04-29 00:00:00, None, 12.1
None, 1.1, 1.3, None, 2014-04-30 00:00:00, None, 10.3
None, 0.0, -0.5, None, 2014-05-01 00:00:00, None, 15.3
