station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2014-01-01 00:00:00, 1.7, 3.0
None, 15.1, 2014-01-02 00:00:00, 1.1, 3.9
None, 1.4, 2014-01-03 00:00:00, -0.2, 5.9
None, 0.0, 2014-01-04 00:00:00, -2.3, 4.4
None, 0.0, 2014-01-05 00:00:00, -4.9, 0.5
None, 0.3, 2014-01-06 00:00:00, -5.3, -2.4
None, 0.0, 2014-01-07 00:00:00, -2.9, -0.7
None, 3.7, 2014-01-08 00:00:00, -1.5, 0.5
None, 6.0, 2014-01-09 00:00:00, 0.2, 3.5
None, 6.3, 2014-01-10 00:00:00, 0.9, 3.8
None, 7.0, 2014-01-11 00:00:00, 2.0, 6.7
None, 2.4, 2014-01-12 00:00:00, 1.6, 5.5
None, 1.5, 2014-01-13 00:00:00, 2.1, 8.7
None, 0.3, 2014-01-14 00:00:00, 1.4, 5.8
None, 0.4, 2014-01-15 00:00:00, 1.9, 5.5
None, 0.0, 2014-01-16 00:00:00, 1.2, 2.6
None, 0.1, 2014-01-17 00:00:00, -0.3, 2.0
None, 0.5, 2014-01-18 00:00:00, 0.7, 1.5
None, 0.0, 2014-01-19 00:00:00, 0.3, 2.2
None, 0.0, 2014-01-20 00:00:00, -0.5, 0.8
None, 0.0, 2014-01-21 00:00:00, -1.4, 0.2
None, 0.1, 2014-01-22 00:00:00, -0.4, 4.5
None, 0.0, 2014-01-23 00:00:00, 1.4, 3.1
None, 0.6, 2014-01-24 00:00:00, 1.6, 3.3
None, 0.4, 2014-01-25 00:00:00, 1.0, 2.7
None, 0.1, 2014-01-26 00:00:00, 1.2, 3.1
None, 0.0, 2014-01-27 00:00:00, 0.3, 5.1
None, 0.0, 2014-01-28 00:00:00, 0.4, 2.0
None, 1.6, 2014-01-29 00:00:00, -0.1, 1.2
None, 5.9, 2014-01-30 00:00:00, -2.1, 1.1
None, 0.1, 2014-01-31 00:00:00, -5.0, -0.1
None, 0.0, 2014-02-01 00:00:00, -6.8, -0.3
None, 0.0, 2014-02-02 00:00:00, -4.8, -1.0
None, 1.4, 2014-02-03 00:00:00, -5.8, 0.1
None, 0.5, 2014-02-04 00:00:00, -11.9, -3.5
None, 0.1, 2014-02-05 00:00:00, -14.8, -3.0
None, 0.0, 2014-02-06 00:00:00, -13.6, -4.9
None, 0.3, 2014-02-07 00:00:00, -12.2, -5.2
None, 0.0, 2014-02-08 00:00:00, -8.9, -1.6
None, 0.0, 2014-02-09 00:00:00, -10.8, -3.8
None, 1.5, 2014-02-10 00:00:00, -7.8, -2.3
None, 0.8, 2014-02-11 00:00:00, -2.6, 4.2
None, 7.9, 2014-02-12 00:00:00, 0.8, 5.5
None, 1.1, 2014-02-13 00:00:00, 1.2, 7.3
None, 4.1, 2014-02-14 00:00:00, 1.1, 3.4
None, 3.9, 2014-02-15 00:00:00, 2.1, 6.1
None, 2.6, 2014-02-16 00:00:00, 1.0, 6.2
None, 5.4, 2014-02-17 00:00:00, 0.9, 4.5
None, 9.1, 2014-02-18 00:00:00, 0.4, 3.5
None, 0.4, 2014-02-19 00:00:00, -1.7, 6.1
None, 2.6, 2014-02-20 00:00:00, -1.9, 1.1
None, 1.0, 2014-02-21 00:00:00, -4.7, 6.4
None, 0.0, 2014-02-22 00:00:00, -6.9, 0.8
None, 1.0, 2014-02-23 00:00:00, -4.1, -0.8
None, 0.7, 2014-02-24 00:00:00, -6.2, -1.3
None, 0.0, 2014-02-25 00:00:00, -9.1, 4.5
None, 0.0, 2014-02-26 00:00:00, -7.9, 4.8
None, 0.0, 2014-02-27 00:00:00, -2.2, 7.3
None, 1.1, 2014-02-28 00:00:00, -4.6, 2.4
None, 0.6, 2014-03-01 00:00:00, -9.3, -4.6
None, 8.1, 2014-03-02 00:00:00, -9.3, -6.8
None, 8.4, 2014-03-03 00:00:00, -6.8, -1.6
None, 2.2, 2014-03-04 00:00:00, -1.6, 4.4
None, 10.5, 2014-03-05 00:00:00, 2.3, 4.6
None, 12.5, 2014-03-06 00:00:00, 3.0, 7.0
None, 0.6, 2014-03-07 00:00:00, 4.1, 8.2
None, 10.3, 2014-03-08 00:00:00, 3.7, 6.5
None, 9.1, 2014-03-09 00:00:00, 3.3, 8.1
None, 1.7, 2014-03-10 00:00:00, 2.8, 10.7
None, 0.3, 2014-03-11 00:00:00, 0.2, 7.9
None, 0.1, 2014-03-12 00:00:00, 0.0, 8.9
None, 0.0, 2014-03-13 00:00:00, 3.0, 12.6
None, 6.2, 2014-03-14 00:00:00, 1.3, 4.1
None, 2.0, 2014-03-15 00:00:00, 1.7, 4.5
None, 6.3, 2014-03-16 00:00:00, 3.0, 5.9
None, 1.5, 2014-03-17 00:00:00, 1.2, 9.7
None, 0.0, 2014-03-18 00:00:00, -0.7, 6.4
None, 14.7, 2014-03-19 00:00:00, 1.1, 3.4
None, 2.6, 2014-03-20 00:00:00, -0.2, 7.4
None, 0.0, 2014-03-21 00:00:00, -1.5, 6.4
None, 0.0, 2014-03-22 00:00:00, -3.4, 3.6
None, 0.3, 2014-03-23 00:00:00, -0.5, 8.4
None, 0.2, 2014-03-24 00:00:00, -1.0, 7.6
None, 0.1, 2014-03-25 00:00:00, 0.1, 6.5
None, 1.2, 2014-03-26 00:00:00, 3.5, 10.0
None, 0.7, 2014-03-27 00:00:00, 2.6, 6.6
None, 2.3, 2014-03-28 00:00:00, 3.5, 7.2
None, 6.9, 2014-03-29 00:00:00, 4.0, 8.9
None, 0.7, 2014-03-30 00:00:00, 3.1, 8.3
None, 0.0, 2014-03-31 00:00:00, 1.8, 8.9
None, 0.0, 2014-04-01 00:00:00, 0.6, 13.7
None, 0.0, 2014-04-02 00:00:00, 0.7, 9.6
None, 0.0, 2014-04-03 00:00:00, 2.3, 11.4
None, 0.4, 2014-04-04 00:00:00, 5.0, 9.8
None, 0.4, 2014-04-05 00:00:00, 4.3, 10.3
None, 1.7, 2014-04-06 00:00:00, 4.1, 13.6
None, 0.0, 2014-04-07 00:00:00, 3.0, 10.7
None, 0.0, 2014-04-08 00:00:00, 8.3, 14.8
None, 0.0, 2014-04-09 00:00:00, 4.0, 14.5
None, 0.0, 2014-04-10 00:00:00, 2.0, 14.9
None, 0.0, 2014-04-11 00:00:00, 3.9, 10.9
None, 0.0, 2014-04-12 00:00:00, 2.8, 12.5
None, 0.0, 2014-04-13 00:00:00, 2.4, 13.5
None, 0.0, 2014-04-14 00:00:00, 1.9, 14.8
None, 0.0, 2014-04-15 00:00:00, 5.1, 12.9
None, 0.3, 2014-04-16 00:00:00, 3.6, 10.4
None, 4.2, 2014-04-17 00:00:00, 6.3, 9.4
None, 4.5, 2014-04-18 00:00:00, 4.0, 8.4
None, 1.3, 2014-04-19 00:00:00, 3.0, 13.5
None, 1.3, 2014-04-20 00:00:00, 5.6, 13.7
None, 0.0, 2014-04-21 00:00:00, 4.1, 10.5
None, 1.1, 2014-04-22 00:00:00, 6.1, 10.0
None, 0.0, 2014-04-23 00:00:00, 4.5, 10.2
None, 4.2, 2014-04-24 00:00:00, 4.6, 7.0
None, 1.5, 2014-04-25 00:00:00, 4.6, 11.9
None, 8.4, 2014-04-26 00:00:00, 5.5, 7.4
None, 1.6, 2014-04-27 00:00:00, 3.5, 8.3
None, 0.0, 2014-04-28 00:00:00, 2.3, 12.5
None, 0.0, 2014-04-29 00:00:00, 2.1, 17.6
None, 0.0, 2014-04-30 00:00:00, 4.8, 18.2
None, 0.1, 2014-05-01 00:00:00, 6.9, 18.8
None, 0.0, 2014-05-02 00:00:00, 8.6, 20.3
None, 3.4, 2014-05-03 00:00:00, 6.7, 14.3
None, 6.1, 2014-05-04 00:00:00, 6.4, 10.4
None, 1.1, 2014-05-05 00:00:00, 5.4, 11.2
None, 0.8, 2014-05-06 00:00:00, 4.7, 13.5
None, 0.0, 2014-05-07 00:00:00, 3.0, 13.6
None, 0.0, 2014-05-08 00:00:00, 4.3, 16.1
None, 4.9, 2014-05-09 00:00:00, 7.0, 10.2
None, 2.4, 2014-05-10 00:00:00, 6.0, 12.2
None, 0.4, 2014-05-11 00:00:00, 4.9, 16.4
None, 0.0, 2014-05-12 00:00:00, 4.2, 17.9
None, 0.0, 2014-05-13 00:00:00, 6.1, 17.5
None, 0.0, 2014-05-14 00:00:00, 10.0, 19.0
None, 0.3, 2014-05-15 00:00:00, 9.4, 23.7
