station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2014-01-01 00:00:00, 1.0, 5.8, 3.9
2014-01-02 00:00:00, 13.0, 6.1, 0.5
2014-01-03 00:00:00, 1.0, 3.9, -2.2
2014-01-04 00:00:00, 0.0, 2.3, -5.1
2014-01-05 00:00:00, 0.0, 2.0, -5.1
2014-01-06 00:00:00, 0.0, 1.3, -5.5
2014-01-07 00:00:00, 2.0, 2.6, 1.0
2014-01-08 00:00:00, 2.0, 6.0, 1.6
2014-01-09 00:00:00, 2.0, 4.4, 1.0
2014-01-10 00:00:00, 25.0, 4.8, 1.1
2014-01-11 00:00:00, 23.0, 4.7, 1.9
2014-01-12 00:00:00, 8.0, 4.8, 1.8
2014-01-13 00:00:00, 0.0, 12.4, 2.3
2014-01-14 00:00:00, 0.0, 7.5, 3.9
2014-01-15 00:00:00, 0.0, 7.2, 5.0
2014-01-16 00:00:00, 0.0, 5.8, 4.0
2014-01-17 00:00:00, 1.0, 0.9, -0.1
2014-01-18 00:00:00, 0.0, 4.1, 0.5
2014-01-19 00:00:00, 0.0, 5.9, 0.9
2014-01-20 00:00:00, 0.0, 3.3, -0.5
2014-01-21 00:00:00, 0.0, 2.9, 0.7
2014-01-22 00:00:00, 1.0, 7.0, -0.8
2014-01-23 00:00:00, 0.0, 5.6, -2.2
2014-01-24 00:00:00, 0.0, 9.1, -1.3
2014-01-25 00:00:00, 0.0, 8.3, -1.1
2014-01-26 00:00:00, 0.0, 6.5, -2.3
2014-01-27 00:00:00, 0.0, 5.4, -1.4
2014-01-28 00:00:00, 1.0, 5.7, 2.8
2014-01-29 00:00:00, 1.0, 7.2, -0.2
2014-01-30 00:00:00, 0.0, 4.5, -1.6
2014-01-31 00:00:00, 0.0, 4.8, -4.4
2014-02-01 00:00:00, 0.0, 3.2, -0.7
2014-02-02 00:00:00, 0.0, 4.1, -3.8
2014-02-03 00:00:00, 0.0, 3.1, -6.8
2014-02-04 00:00:00, 1.0, -0.8, -7.5
2014-02-05 00:00:00, 0.0, -0.6, -10.4
2014-02-06 00:00:00, 0.0, -1.5, -12.6
2014-02-07 00:00:00, 0.0, -1.0, -13.6
2014-02-08 00:00:00, 0.0, 1.5, -13.0
2014-02-09 00:00:00, 0.0, 2.3, -12.3
