station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2014-01-01 00:00:00, 7.0, 2.7, 0.8
2014-01-02 00:00:00, 16.0, 3.0, -0.8
2014-01-03 00:00:00, 0.0, 0.5, -2.1
2014-01-04 00:00:00, 0.0, -0.2, -4.5
2014-01-05 00:00:00, 0.0, 0.1, -5.0
2014-01-06 00:00:00, 0.0, -0.1, -4.9
2014-01-07 00:00:00, 8.0, 0.0, -0.2
2014-01-08 00:00:00, 5.0, 1.2, -0.1
2014-01-09 00:00:00, 13.0, 2.2, -0.9
2014-01-10 00:00:00, 37.2, 2.8, -0.6
2014-01-11 00:00:00, 40.8, 0.4, -0.3
2014-01-12 00:00:00, 8.0, 0.2, -0.1
2014-01-13 00:00:00, 0.0, 1.9, -0.1
2014-01-14 00:00:00, 1.0, 1.7, 0.3
2014-01-15 00:00:00, 0.0, 2.3, 0.5
2014-01-16 00:00:00, 0.0, 2.3, -1.3
2014-01-17 00:00:00, 0.0, 0.8, -1.1
2014-01-18 00:00:00, 0.0, 0.7, -1.4
2014-01-19 00:00:00, 0.0, 3.1, -0.9
2014-01-20 00:00:00, 0.0, 1.9, -1.3
2014-01-21 00:00:00, 0.0, 0.6, -0.9
2014-01-22 00:00:00, 0.0, 1.8, -1.4
2014-01-23 00:00:00, 0.0, 1.3, -2.4
2014-01-24 00:00:00, 0.0, 1.9, -1.4
2014-01-25 00:00:00, 0.0, 3.1, -1.0
2014-01-26 00:00:00, 0.0, 1.3, -1.8
2014-01-27 00:00:00, 2.0, 1.4, -1.3
2014-01-28 00:00:00, 2.0, 2.0, 0.6
2014-01-29 00:00:00, 0.0, 5.5, 0.0
2014-01-30 00:00:00, 1.8, 4.3, -2.4
2014-01-31 00:00:00, 0.0, 1.7, -4.9
2014-02-01 00:00:00, 0.0, 1.5, -2.0
2014-02-02 00:00:00, 0.0, 2.1, -3.6
2014-02-03 00:00:00, 0.0, 1.8, -6.4
2014-02-04 00:00:00, 0.0, -1.7, -7.8
2014-02-05 00:00:00, 0.0, -1.0, -9.2
2014-02-06 00:00:00, 0.0, -1.3, -11.5
2014-02-07 00:00:00, 0.0, -0.9, -13.2
2014-02-08 00:00:00, 0.0, 1.1, -12.2
2014-02-09 00:00:00, 0.0, 1.6, -11.5
2014-02-10 00:00:00, 18.0, 2.4, -1.6
2014-02-11 00:00:00, 22.4, 1.3, -2.1
2014-02-12 00:00:00, 12.7, 1.9, -0.2
2014-02-13 00:00:00, 13.0, 6.3, -0.8
2014-02-14 00:00:00, 13.0, 3.9, -0.9
2014-02-15 00:00:00, 21.0, 2.6, -0.7
2014-02-16 00:00:00, 19.0, 0.4, -1.4
2014-02-17 00:00:00, 4.0, 1.3, -0.6
2014-02-18 00:00:00, 6.0, 0.5, -1.6
2014-02-19 00:00:00, 3.0, 2.1, -3.5
2014-02-20 00:00:00, 4.0, 2.7, -0.9
2014-02-21 00:00:00, 0.0, 2.8, -2.9
2014-02-22 00:00:00, 12.0, 0.6, -1.5
2014-02-23 00:00:00, 21.0, 0.0, -1.8
2014-02-24 00:00:00, 15.0, -0.1, -1.9
2014-02-25 00:00:00, 3.0, 2.2, -1.2
2014-02-26 00:00:00, 0.0, 2.1, -2.5
2014-02-27 00:00:00, 0.0, 4.4, -0.5
2014-02-28 00:00:00, 0.0, 3.5, -2.3
