station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2014-01-01 00:00:00, 3.9, 5.9
None, 18.0, 2014-01-02 00:00:00, 1.5, 5.4
None, 0.0, 2014-01-03 00:00:00, -1.6, 5.0
None, 0.0, 2014-01-04 00:00:00, -2.9, 0.6
None, 0.0, 2014-01-05 00:00:00, -4.0, 0.6
None, 1.0, 2014-01-06 00:00:00, -3.6, 1.6
None, 7.0, 2014-01-07 00:00:00, 1.4, 3.4
None, 18.0, 2014-01-08 00:00:00, 1.3, 3.3
None, 10.0, 2014-01-09 00:00:00, -0.2, 2.4
None, 35.2, 2014-01-10 00:00:00, 0.6, 4.6
None, 38.8, 2014-01-11 00:00:00, 0.1, 3.6
None, 4.0, 2014-01-12 00:00:00, 0.7, 6.8
None, 0.0, 2014-01-13 00:00:00, 4.8, 9.2
None, 1.0, 2014-01-14 00:00:00, 3.6, 5.9
None, 0.0, 2014-01-15 00:00:00, 2.5, 5.6
None, 0.0, 2014-01-16 00:00:00, 0.6, 4.2
None, 0.0, 2014-01-17 00:00:00, -0.4, 2.1
None, 0.0, 2014-01-18 00:00:00, -0.3, 4.4
None, 0.0, 2014-01-19 00:00:00, 0.3, 3.2
None, 0.0, 2014-01-20 00:00:00, -1.2, 2.5
None, 0.0, 2014-01-21 00:00:00, -0.4, 4.2
None, 0.0, 2014-01-22 00:00:00, -0.2, 3.4
None, 1.0, 2014-01-23 00:00:00, -0.4, 3.1
None, 0.0, 2014-01-24 00:00:00, 0.9, 6.0
None, 0.0, 2014-01-25 00:00:00, 1.1, 5.0
None, 0.0, 2014-01-26 00:00:00, -0.2, 4.6
None, 3.6, 2014-01-27 00:00:00, 0.2, 5.4
None, 3.4, 2014-01-28 00:00:00, 3.2, 6.0
None, 0.0, 2014-01-29 00:00:00, 3.4, 6.6
None, 0.0, 2014-01-30 00:00:00, 1.9, 5.1
None, 1.0, 2014-01-31 00:00:00, -1.2, 2.4
None, 0.0, 2014-02-01 00:00:00, 0.8, 4.5
None, 0.0, 2014-02-02 00:00:00, -2.1, 3.0
None, 5.0, 2014-02-03 00:00:00, -2.1, 1.6
None, 2.0, 2014-02-04 00:00:00, -3.8, -1.3
None, 0.0, 2014-02-05 00:00:00, -7.0, -2.7
None, 0.0, 2014-02-06 00:00:00, -8.7, -3.1
None, 0.0, 2014-02-07 00:00:00, -10.3, -1.9
None, 0.0, 2014-02-08 00:00:00, -8.6, 0.4
None, 1.1, 2014-02-09 00:00:00, -8.3, 1.0
None, 20.0, 2014-02-10 00:00:00, -2.0, 3.4
None, 47.2, 2014-02-11 00:00:00, -1.4, 2.9
None, 18.2, 2014-02-12 00:00:00, 0.2, 5.5
None, 19.7, 2014-02-13 00:00:00, 0.5, 6.4
None, 25.2, 2014-02-14 00:00:00, -0.4, 7.1
None, 34.3, 2014-02-15 00:00:00, 0.2, 2.9
None, 27.7, 2014-02-16 00:00:00, -0.2, 2.0
None, 24.8, 2014-02-17 00:00:00, 0.5, 4.6
None, 21.8, 2014-02-18 00:00:00, -0.6, 3.3
None, 8.0, 2014-02-19 00:00:00, -1.1, 4.8
None, 3.0, 2014-02-20 00:00:00, -1.9, 5.0
None, 0.0, 2014-02-21 00:00:00, -2.2, 4.9
None, 7.2, 2014-02-22 00:00:00, -1.6, 3.2
None, 8.0, 2014-02-23 00:00:00, -0.7, 4.8
None, 14.1, 2014-02-24 00:00:00, -0.3, 1.7
None, 0.0, 2014-02-25 00:00:00, -1.4, 5.2
None, 0.0, 2014-02-26 00:00:00, -2.0, 6.9
None, 0.0, 2014-02-27 00:00:00, -0.4, 9.4
None, 0.0, 2014-02-28 00:00:00, -0.6, 9.7
None, 4.0, 2014-03-01 00:00:00, 0.5, 5.9
None, 0.0, 2014-03-02 00:00:00, -0.2, 4.9
None, 12.1, 2014-03-03 00:00:00, -2.0, 6.7
None, 0.9, 2014-03-04 00:00:00, -1.8, 5.6
None, 19.1, 2014-03-05 00:00:00, 0.3, 6.5
None, 22.8, 2014-03-06 00:00:00, 2.4, 7.9
None, 2.6, 2014-03-07 00:00:00, 2.0, 8.4
None, 54.3, 2014-03-08 00:00:00, 1.8, 3.7
None, 0.7, 2014-03-09 00:00:00, 1.2, 10.0
None, 3.5, 2014-03-10 00:00:00, -0.6, 7.3
None, 0.0, 2014-03-11 00:00:00, 0.2, 8.4
None, 0.0, 2014-03-12 00:00:00, -0.6, 8.7
None, 3.9, 2014-03-13 00:00:00, -0.5, 7.7
None, 10.1, 2014-03-14 00:00:00, 0.0, 9.2
None, 30.0, 2014-03-15 00:00:00, 0.9, 3.0
None, 10.0, 2014-03-16 00:00:00, 0.1, 6.6
None, 1.0, 2014-03-17 00:00:00, -1.3, 8.1
None, 0.0, 2014-03-18 00:00:00, 0.6, 8.6
None, 7.0, 2014-03-19 00:00:00, -1.0, 7.8
None, 2.0, 2014-03-20 00:00:00, -1.8, 6.2
None, 0.0, 2014-03-21 00:00:00, -1.3, 7.2
None, 4.0, 2014-03-22 00:00:00, 0.6, 4.9
None, 0.0, 2014-03-23 00:00:00, -0.2, 7.5
None, 2.3, 2014-03-24 00:00:00, 1.8, 10.4
None, 34.7, 2014-03-25 00:00:00, 2.9, 5.6
None, 2.0, 2014-03-26 00:00:00, 2.3, 8.8
None, 1.0, 2014-03-27 00:00:00, 2.9, 10.3
None, 25.4, 2014-03-28 00:00:00, 3.2, 7.3
None, 45.0, 2014-03-29 00:00:00, 1.9, 6.0
None, 0.0, 2014-03-30 00:00:00, 2.1, 8.0
None, 7.2, 2014-03-31 00:00:00, 1.4, 10.3
None, 0.0, 2014-04-01 00:00:00, 1.0, 13.6
None, 0.0, 2014-04-02 00:00:00, 0.4, 11.2
None, 10.1, 2014-04-03 00:00:00, 3.5, 5.8
None, 1.9, 2014-04-04 00:00:00, 3.2, 8.9
None, 3.9, 2014-04-05 00:00:00, 2.5, 7.7
None, 1.0, 2014-04-06 00:00:00, 2.5, 10.7
None, 2.4, 2014-04-07 00:00:00, 5.1, 10.3
None, 1.7, 2014-04-08 00:00:00, 1.9, 13.6
None, 0.0, 2014-04-09 00:00:00, 0.5, 11.2
None, 0.0, 2014-04-10 00:00:00, 1.8, 10.2
None, 1.0, 2014-04-11 00:00:00, 4.4, 13.5
None, 2.7, 2014-04-12 00:00:00, 3.0, 14.8
None, 1.3, 2014-04-13 00:00:00, 2.2, 16.4
None, 0.0, 2014-04-14 00:00:00, 2.8, 14.2
None, 2.6, 2014-04-15 00:00:00, 3.1, 11.0
None, 6.2, 2014-04-16 00:00:00, 5.0, 11.2
None, 25.9, 2014-04-17 00:00:00, 4.3, 7.9
