station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2014-01-01 00:00:00, 0.0, -5.4, -12.6
2014-01-02 00:00:00, 1.0, -2.9, -10.9
2014-01-03 00:00:00, 1.0, -9.4, -18.5
2014-01-04 00:00:00, 0.4, -13.2, -22.6
2014-01-05 00:00:00, 0.0, -11.3, -17.3
2014-01-06 00:00:00, 0.0, -8.1, -12.9
2014-01-07 00:00:00, 0.0, -6.6, -12.8
2014-01-08 00:00:00, 0.2, -5.5, -11.7
2014-01-09 00:00:00, 0.0, -5.4, -16.1
2014-01-10 00:00:00, 0.3, -9.8, -17.1
2014-01-11 00:00:00, 3.9, -4.7, -14.0
2014-01-12 00:00:00, 0.5, -7.6, -18.8
2014-01-13 00:00:00, 0.4, -1.3, -11.0
2014-01-14 00:00:00, 1.6, 3.2, -4.9
2014-01-15 00:00:00, 1.8, 4.0, -2.8
2014-01-16 00:00:00, 0.0, 0.2, -4.4
2014-01-17 00:00:00, 0.0, -2.6, -13.1
2014-01-18 00:00:00, 0.0, -1.3, -13.4
2014-01-19 00:00:00, 0.0, -0.2, -14.9
2014-01-20 00:00:00, 0.8, -6.5, -14.7
2014-01-21 00:00:00, 3.7, -3.3, -6.8
2014-01-22 00:00:00, 0.4, -1.5, -6.9
2014-01-23 00:00:00, 0.0, -0.3, -3.0
2014-01-24 00:00:00, 0.0, -0.3, -2.6
2014-01-25 00:00:00, 0.0, -1.6, -4.4
2014-01-26 00:00:00, 0.0, -3.4, -5.9
2014-01-27 00:00:00, 0.0, -2.7, -5.4
2014-01-28 00:00:00, 0.0, -4.1, -6.6
2014-01-29 00:00:00, 0.2, -5.2, -15.2
2014-01-30 00:00:00, 0.0, -12.6, -26.0
2014-01-31 00:00:00, 0.0, -13.8, -28.2
2014-02-01 00:00:00, 0.1, -13.6, -27.2
2014-02-02 00:00:00, 0.0, -9.7, -21.7
2014-02-03 00:00:00, 0.0, -13.2, -28.3
2014-02-04 00:00:00, 0.0, -15.5, -34.1
2014-02-05 00:00:00, 0.0, -17.6, -34.8
2014-02-06 00:00:00, 0.0, -18.4, -34.2
2014-02-07 00:00:00, 0.0, -15.8, -36.7
2014-02-08 00:00:00, 0.0, -14.5, -32.8
2014-02-09 00:00:00, 0.0, -15.6, -33.4
2014-02-10 00:00:00, 0.5, -15.6, -29.6
2014-02-11 00:00:00, 2.8, -15.6, -18.3
2014-02-12 00:00:00, 1.7, -10.9, -21.5
2014-02-13 00:00:00, 0.5, -9.9, -20.6
2014-02-14 00:00:00, 1.7, -5.6, -16.7
2014-02-15 00:00:00, 0.4, -2.7, -20.8
2014-02-16 00:00:00, 1.2, 0.6, -10.0
2014-02-17 00:00:00, 0.4, -1.0, -14.9
2014-02-18 00:00:00, 0.2, -3.6, -16.0
2014-02-19 00:00:00, 1.1, -4.1, -20.7
2014-02-20 00:00:00, 0.6, -1.1, -16.4
2014-02-21 00:00:00, 0.3, -4.7, -19.5
2014-02-22 00:00:00, 0.7, -7.4, -24.3
2014-02-23 00:00:00, 0.5, -9.6, -30.0
2014-02-24 00:00:00, 0.0, -10.0, -31.5
2014-02-25 00:00:00, 0.0, -8.1, -29.9
2014-02-26 00:00:00, 0.0, -6.9, -29.2
2014-02-27 00:00:00, 0.0, -1.1, -22.9
2014-02-28 00:00:00, 0.0, -8.8, -28.3
2014-03-01 00:00:00, 0.0, -12.1, -33.7
2014-03-02 00:00:00, 0.0, -12.6, -35.1
2014-03-03 00:00:00, 0.0, -14.4, -25.0
2014-03-04 00:00:00, 0.0, -13.6, -31.7
2014-03-05 00:00:00, 0.0, -10.6, -34.3
2014-03-06 00:00:00, 0.0, -6.7, -32.9
2014-03-07 00:00:00, 2.0, -7.1, -14.1
2014-03-08 00:00:00, 2.9, 2.2, -12.4
2014-03-09 00:00:00, 1.0, 7.4, -6.4
2014-03-10 00:00:00, 0.0, 7.8, -10.6
2014-03-11 00:00:00, 0.0, 5.0, -6.1
2014-03-12 00:00:00, 0.4, 8.7, -2.4
2014-03-13 00:00:00, 0.0, 5.2, -6.9
2014-03-14 00:00:00, 0.0, 7.4, -4.2
2014-03-15 00:00:00, 0.4, 1.7, -4.8
2014-03-16 00:00:00, 0.5, 7.1, -2.5
2014-03-17 00:00:00, 0.3, 5.3, -7.2
2014-03-18 00:00:00, 0.4, 2.5, -8.8
2014-03-19 00:00:00, 0.0, 5.5, -2.1
2014-03-20 00:00:00, 2.0, -1.9, -7.7
2014-03-21 00:00:00, 0.0, -4.2, -15.3
2014-03-22 00:00:00, 0.0, -2.8, -19.2
2014-03-23 00:00:00, 0.0, -1.2, -21.9
2014-03-24 00:00:00, 0.1, -4.0, -15.9
2014-03-25 00:00:00, 0.9, -2.4, -8.4
2014-03-26 00:00:00, 1.4, -3.7, -19.5
2014-03-27 00:00:00, 0.0, -3.2, -24.9
2014-03-28 00:00:00, 0.0, 0.8, -22.3
2014-03-29 00:00:00, 0.0, 0.8, -13.6
2014-03-30 00:00:00, 0.0, -0.7, -17.1
2014-03-31 00:00:00, 0.0, 3.7, -21.9
2014-04-01 00:00:00, 0.0, 4.0, -19.0
2014-04-02 00:00:00, 0.0, 2.8, -5.9
2014-04-03 00:00:00, 0.0, 3.5, -3.0
2014-04-04 00:00:00, 0.3, 7.4, -8.2
2014-04-05 00:00:00, 0.2, 7.9, -4.6
2014-04-06 00:00:00, 0.0, 10.1, -5.0
2014-04-07 00:00:00, 2.5, 9.2, 0.7
2014-04-08 00:00:00, 1.7, 8.7, -1.4
2014-04-09 00:00:00, 0.0, 6.9, -3.1
2014-04-10 00:00:00, 0.0, 10.4, -0.9
2014-04-11 00:00:00, 1.4, 5.3, -7.6
2014-04-12 00:00:00, 0.0, 8.2, -10.8
2014-04-13 00:00:00, 0.0, 12.6, -9.6
2014-04-14 00:00:00, 0.0, 12.0, -5.8
2014-04-15 00:00:00, 0.4, 8.7, -2.3
2014-04-16 00:00:00, 0.2, 7.7, -4.3
2014-04-17 00:00:00, 0.1, 4.7, -4.7
2014-04-18 00:00:00, 0.0, 12.1, -3.9
2014-04-19 00:00:00, 0.0, 9.2, -7.8
2014-04-20 00:00:00, 0.0, 12.4, -2.1
2014-04-21 00:00:00, 0.6, 9.6, -2.5
2014-04-22 00:00:00, 14.9, 3.8, 0.7
2014-04-23 00:00:00, 11.2, 5.2, -2.5
2014-04-24 00:00:00, 0.9, 9.1, -4.5
2014-04-25 00:00:00, 0.1, 9.8, -1.8
2014-04-26 00:00:00, 0.0, 10.0, -4.9
2014-04-27 00:00:00, 0.9, 8.5, -2.3
2014-04-28 00:00:00, 1.7, 12.5, -2.8
2014-04-29 00:00:00, 1.9, 14.2, -5.4
2014-04-30 00:00:00, 0.9, 11.1, 2.2
2014-05-01 00:00:00, 0.5, 16.2, -0.7
2014-05-02 00:00:00, 1.5, 10.2, -2.0
2014-05-03 00:00:00, 0.0, 6.5, -2.0
2014-05-04 00:00:00, 0.2, 10.6, -7.0
2014-05-05 00:00:00, 0.0, 15.5, -7.2
2014-05-06 00:00:00, 0.0, 12.7, -2.5
2014-05-07 00:00:00, 0.0, 18.2, -3.4
2014-05-08 00:00:00, 0.0, 18.6, -3.5
2014-05-09 00:00:00, 0.0, 17.8, -0.4
2014-05-10 00:00:00, 0.0, 17.1, -3.4
2014-05-11 00:00:00, 0.0, 18.9, -3.5
2014-05-12 00:00:00, 0.0, 17.5, -2.1
2014-05-13 00:00:00, 0.0, 17.8, -2.6
2014-05-14 00:00:00, 2.7, 15.5, 4.3
2014-05-15 00:00:00, 0.0, 14.2, -0.5
2014-05-16 00:00:00, 0.0, 20.0, -3.3
2014-05-17 00:00:00, 0.0, 20.8, 2.1
