station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2018-01-01 00:00:00, -19.5, -2.8
None, 0.0, None, 2018-01-02 00:00:00, -12.7, -1.6
None, 0.0, None, 2018-01-03 00:00:00, -10.3, 2.7
None, 0.0, None, 2018-01-04 00:00:00, -10.8, -2.1
None, 7.0, None, 2018-01-05 00:00:00, -4.1, -2.1
None, 8.0, None, 2018-01-06 00:00:00, -3.2, -1.1
None, 5.0, None, 2018-01-07 00:00:00, -4.4, -3.0
None, 3.0, None, 2018-01-08 00:00:00, -4.3, -1.6
None, 12.0, None, 2018-01-09 00:00:00, -3.7, 1.1
None, 8.0, None, 2018-01-10 00:00:00, -11.8, -3.7
None, 1.0, None, 2018-01-11 00:00:00, -15.3, -7.2
None, 10.0, None, 2018-01-12 00:00:00, -8.2, -5.2
None, 5.0, None, 2018-01-13 00:00:00, -5.6, 1.3
None, 0.0, None, 2018-01-14 00:00:00, -8.2, -0.7
None, 0.0, None, 2018-01-15 00:00:00, -9.3, -1.3
None, 3.0, None, 2018-01-16 00:00:00, -8.0, 0.3
None, 2.0, None, 2018-01-17 00:00:00, -7.6, -0.7
None, 1.0, None, 2018-01-18 00:00:00, -8.4, 1.7
None, 3.0, None, 2018-01-19 00:00:00, -7.2, -2.1
None, 3.0, None, 2018-01-20 00:00:00, -7.1, -1.9
None, 2.0, None, 2018-01-21 00:00:00, -5.4, -3.4
None, 3.0, None, 2018-01-22 00:00:00, -8.1, -3.0
None, 4.0, None, 2018-01-23 00:00:00, -12.7, -4.7
None, 4.0, None, 2018-01-24 00:00:00, -5.1, -1.3
None, 7.0, None, 2018-01-25 00:00:00, -6.8, 0.2
None, 1.0, None, 2018-01-26 00:00:00, -9.6, -3.1
None, 8.0, None, 2018-01-27 00:00:00, -9.7, -4.0
None, 14.0, None, 2018-01-28 00:00:00, -7.0, -3.4
None, 5.0, None, 2018-01-29 00:00:00, -3.7, 1.2
None, 0.0, None, 2018-01-30 00:00:00, -9.4, -2.9
None, 1.7, None, 2018-01-31 00:00:00, -11.4, -1.6
None, 6.0, None, 2018-02-01 00:00:00, -8.6, -3.6
None, 8.0, None, 2018-02-02 00:00:00, -5.3, -0.2
None, 35.0, None, 2018-02-03 00:00:00, -4.3, -0.1
None, 19.0, None, 2018-02-04 00:00:00, -4.8, -0.1
None, 12.3, None, 2018-02-05 00:00:00, -5.5, -2.1
None, 6.4, None, 2018-02-06 00:00:00, -6.9, -2.6
None, 11.0, None, 2018-02-07 00:00:00, -2.7, 0.9
None, 7.2, None, 2018-02-08 00:00:00, -8.9, 1.2
None, 2.1, None, 2018-02-09 00:00:00, -13.8, -8.9
None, 0.0, None, 2018-02-10 00:00:00, -16.4, -6.8
None, 0.0, None, 2018-02-11 00:00:00, -18.9, -6.4
None, 0.0, None, 2018-02-12 00:00:00, -21.8, -4.3
None, 7.4, None, 2018-02-13 00:00:00, -9.8, -5.3
None, 9.9, None, 2018-02-14 00:00:00, -9.2, -6.0
None, 1.0, None, 2018-02-15 00:00:00, -11.5, -3.1
None, 11.0, None, 2018-02-16 00:00:00, -12.2, -5.0
None, 10.0, None, 2018-02-17 00:00:00, -12.8, -8.2
None, 2.0, None, 2018-02-18 00:00:00, -21.5, -10.4
None, 1.0, None, 2018-02-19 00:00:00, -24.7, -15.0
None, 4.0, None, 2018-02-20 00:00:00, -25.0, -12.4
None, 2.1, None, 2018-02-21 00:00:00, -25.0, -12.9
None, 8.1, None, 2018-02-22 00:00:00, -23.1, -8.5
None, 7.1, None, 2018-02-23 00:00:00, -21.7, -12.0
None, 0.0, None, 2018-02-24 00:00:00, -14.0, -5.7
None, 8.0, None, 2018-02-25 00:00:00, -9.8, -4.4
None, 0.0, None, 2018-02-26 00:00:00, -12.0, -3.4
None, 10.0, None, 2018-02-27 00:00:00, -10.1, -4.2
None, 2.0, None, 2018-02-28 00:00:00, -9.8, -2.5
None, 6.0, None, 2018-03-01 00:00:00, -6.2, -2.3
None, 6.0, None, 2018-03-02 00:00:00, -5.5, 0.1
None, 4.0, None, 2018-03-03 00:00:00, -11.9, -5.5
None, 3.0, None, 2018-03-04 00:00:00, -13.3, -5.3
None, 2.7, None, 2018-03-05 00:00:00, -9.8, -4.0
None, 1.0, None, 2018-03-06 00:00:00, -9.4, -3.0
None, 0.0, None, 2018-03-07 00:00:00, -13.2, 0.2
None, 6.0, None, 2018-03-08 00:00:00, -5.5, -0.5
None, 7.0, None, 2018-03-09 00:00:00, -13.3, -1.5
None, 0.0, None, 2018-03-10 00:00:00, -13.8, 1.2
None, 0.0, None, 2018-03-11 00:00:00, -11.8, 5.8
None, 0.0, None, 2018-03-12 00:00:00, -8.7, 7.6
None, 1.0, None, 2018-03-13 00:00:00, -7.3, 8.0
None, 4.0, None, 2018-03-14 00:00:00, -2.8, 4.0
None, 1.0, None, 2018-03-15 00:00:00, -7.0, 1.3
None, 0.0, None, 2018-03-16 00:00:00, -8.0, 2.3
None, 0.0, None, 2018-03-17 00:00:00, -8.8, 5.5
None, 0.0, None, 2018-03-18 00:00:00, -7.7, 4.5
None, 2.0, None, 2018-03-19 00:00:00, -5.3, 0.9
None, 0.0, None, 2018-03-20 00:00:00, -8.7, 2.1
None, 1.0, None, 2018-03-21 00:00:00, -2.6, 5.1
None, 21.0, None, 2018-03-22 00:00:00, -4.8, 2.0
None, 7.0, None, 2018-03-23 00:00:00, -9.7, -2.4
None, 2.0, None, 2018-03-24 00:00:00, -10.7, -3.5
None, 0.0, None, 2018-03-25 00:00:00, -13.7, 1.7
None, 21.0, None, 2018-03-26 00:00:00, -10.8, -2.3
None, 16.0, None, 2018-03-27 00:00:00, -3.4, 1.8
None, 1.7, None, 2018-03-28 00:00:00, -8.0, 1.7
None, 5.0, None, 2018-03-29 00:00:00, -11.5, 1.4
None, 4.0, None, 2018-03-30 00:00:00, -11.0, 0.9
None, 0.0, None, 2018-03-31 00:00:00, -13.7, 1.4
None, 6.0, None, 2018-04-01 00:00:00, -8.7, 1.1
None, 8.0, None, 2018-04-02 00:00:00, -10.4, -3.6
None, 4.0, None, 2018-04-03 00:00:00, -8.9, -2.0
None, 0.0, None, 2018-04-04 00:00:00, -12.6, 1.2
None, 3.0, None, 2018-04-05 00:00:00, -6.3, 1.3
None, 7.0, None, 2018-04-06 00:00:00, -2.7, 0.8
None, 11.0, None, 2018-04-07 00:00:00, -2.4, 0.8
None, 10.0, None, 2018-04-08 00:00:00, -1.8, 3.9
None, 0.0, None, 2018-04-09 00:00:00, -1.8, 5.6
None, 2.0, None, 2018-04-10 00:00:00, -3.0, 4.5
None, 0.0, None, 2018-04-11 00:00:00, -4.6, 5.6
None, 16.0, None, 2018-04-12 00:00:00, -8.8, -0.8
None, 3.0, None, 2018-04-13 00:00:00, -10.4, -0.1
None, 6.0, None, 2018-04-14 00:00:00, -1.9, 3.5
None, 7.0, None, 2018-04-15 00:00:00, -1.1, 4.7
None, 6.0, None, 2018-04-16 00:00:00, -2.7, 3.9
None, 12.0, None, 2018-04-17 00:00:00, -8.1, 1.8
None, 1.0, None, 2018-04-18 00:00:00, -10.0, 3.3
None, 0.0, None, 2018-04-19 00:00:00, -8.2, 8.9
None, 0.0, None, 2018-04-20 00:00:00, -4.5, 8.8
None, 5.0, None, 2018-04-21 00:00:00, -2.3, 4.3
