time,tasmin,tasmax,pcp,week_of_year
2016-11-25, -9.5, -1.6,0.0,48
2016-11-26, -10.3, -6.5,0.4,48
2016-11-27, -9.7, -1.6,1.4,48
2016-11-28, -5.0, -0.6,1.7,48
2016-11-29, -3.9, 1.8,0.6,48
2016-11-30, -6.3, -0.2,1.4,48
2016-12-01, -7.6, -0.7,0.5,48
