pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-1.286, None, None, None, None,58.18, None,1.018,349.9, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 10:00:00, None, None, 164.3, None,11
None,-0.574, None, None, None, None,51.55, None,1.389,101.4, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 11:00:00, None, None, 163.8, None,11
None,-0.916, None, None, None, None,48.3, None,1.656,113.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 12:00:00, None, None, 163.6, None,11
None,-1.154, None, None, None, None,29.02, None,2.983,110.9, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 13:00:00, None, None, 163.3, None,11
None,-0.442, None, None, None, None,26.98, None,4.025,103.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 14:00:00, None, None, 163.5, None,11
None,1.565, None, None, None, None,39.49, None,2.787,124.8, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 15:00:00, None, None, 162.9, None,11
None,0.281, None, None, None, None,29.83, None,4.072,111.4, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 17:00:00, None, None, 161.8, None,11
None,-0.655, None, None, None, None,28.14, None,3.937,125.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 18:00:00, None, None, 163.3, None,11
None,-0.015, None, None, None, None,78.8, None,0.112,166.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 19:00:00, None, None, 163.0, None,11
None,-0.707, None, None, None, None,68.36, None,0.474,17.31, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 20:00:00, None, None, 162.9, None,11
None,-1.106, None, None, None, None,39.72, None,2.093,78.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 21:00:00, None, None, 162.5, None,11
None,-1.39, None, None, None, None,52.72, None,0.732,1.849, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 22:00:00, None, None, 162.5, None,11
None,-1.304, None, None, None, None,60.09, None,0.615,53.17, None, None, None, None, None, None, None, None, None, None, None,2019-03-14 23:00:00, None, None, 163.5, None,11
None,-1.295, None, None, None, None,54.39, None,1.516,50.81, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 00:00:00, None, None, 163.3, None,11
None,-1.78, None, None, None, None,50.99, None,1.082,349.8, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 01:00:00, None, None, 163.1, None,11
None,-1.704, None, None, None, None,20.26, None,2.05,345.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 02:00:00, None, None, 163.1, None,11
None,-1.675, None, None, None, None,55.23, None,0.624,321.3, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 03:00:00, None, None, 162.9, None,11
None,-2.018, None, None, None, None,43.72, None,0.813,321.0, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 04:00:00, None, None, 162.7, None,11
None,-2.198, None, None, None, None,39.35, None,0.695,324.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 05:00:00, None, None, 162.8, None,11
None,-2.425, None, None, None, None,28.38, None,0.86,331.7, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 06:00:00, None, None, 162.9, None,11
None,-2.244, None, None, None, None,27.01, None,0.762,333.9, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 07:00:00, None, None, 162.8, None,11
None,-2.129, None, None, None, None,18.2, None,0.591,346.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 08:00:00, None, None, 163.2, None,11
None,-2.054, None, None, None, None,39.54, None,0.465,312.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 09:00:00, None, None, 163.0, None,11
None,-1.674, None, None, None, None,26.64, None,0.869,332.2, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 10:00:00, None, None, 163.3, None,11
None,-0.355, None, None, None, None,66.54, None,0.183,344.6, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 11:00:00, None, None, 163.1, None,11
None,1.049, None, None, None, None,60.33, None,0.266,95.8, None, None, None, None, None, None, None, None, None, None, None,2019-03-15 12:00:00, None, None, 162.8, None,11
