time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2018-04-23,0.0,15.0,0.7,17
2018-04-24,0.0,18.8,-1.8,17
2018-04-25,0.0,20.0,0.8,17
2018-04-26,0.0,21.8,-0.2,17
2018-04-27,0.0,24.4,4.8,17
2018-04-28,0.7,20.2,0.7,17
2018-04-29,7.2,9.1,5.1,17
