RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
100.9, None, None, None, 0.063, 294.2, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.492, None, None, None, None, 26.25, None, None, None, None, None,2017-06-04 00:00:00, None,23
100.5, None, None, None, 0.063, 292.7, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.434, None, None, None, None, 30.92, None, None, None, None, None,2017-06-04 01:00:00, None,23
100.3, None, None, None, 0.063, 273.7, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.327, None, None, None, None, 27.36, None, None, None, None, None,2017-06-04 02:00:00, None,23
100.0, None, None, None, 0.062, 274.1, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.22, None, None, None, None, 28.42, None, None, None, None, None,2017-06-04 03:00:00, None,23
99.5, None, None, None, 0.062, 300.5, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.055, None, None, None, None, 38.05, None, None, None, None, None,2017-06-04 04:00:00, None,23
97.3, None, None, None, 0.071, 313.9, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.22, None, None, None, None, 31.52, None, None, None, None, None,2017-06-04 05:00:00, None,23
92.9, None, None, None, 0.103, 323.0, None, None, 4.0,903.0, None, None, None, None, None, None, None, None, 4.58, None, None, None, None, 40.32, None, None, None, None, None,2017-06-04 06:00:00, None,23
84.2, None, None, None, 0.048, 290.7, None, None, 2.0,903.0, None, None, None, None, None, None, None, None, 4.804, None, None, None, None, 51.0, None, None, None, None, None,2017-06-04 07:00:00, None,23
70.6, None, None, None, 0.092, 262.3, None, None, 1.0,904.0, None, None, None, None, None, None, None, None, 5.564, None, None, None, None, 47.46, None, None, None, None, None,2017-06-04 08:00:00, None,23
59.5, None, None, None, 0.26, 225.2, None, None, 0.0,904.0, None, None, None, None, None, None, None, None, 6.896, None, None, None, None, 43.24, None, None, None, None, None,2017-06-04 09:00:00, None,23
