CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
0.27, None, None, None,44.62,2.853,237.9, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 00:00:00, None, None, None, None,23
-0.366, None, None, None,33.18,7.93,191.7, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 02:00:00, None, None, None, None,23
-0.433, None, None, None,25.04,11.19,168.8, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 03:00:00, None, None, None, None,23
-0.888, None, None, None,13.61,20.19,166.4, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 04:00:00, None, None, None, None,23
-0.718, None, None, None,16.33,15.3,164.3, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 05:00:00, None, None, None, None,23
-0.68, None, None, None,31.73,7.13,185.4, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 06:00:00, None, None, None, None,23
-0.366, None, None, None,37.47,4.333,198.5, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 07:00:00, None, None, None, None,23
-0.242, None, None, None,14.86,19.12,165.2, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 08:00:00, None, None, None, None,23
1.176, None, None, None,34.2,10.12,186.9, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 10:00:00, None, None, None, None,23
3.21, None, None, None,35.71,14.7,173.1, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 12:00:00, None, None, None, None,23
5.547, None, None, None,29.1,15.11,175.7, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 13:00:00, None, None, None, None,23
4.888, None, None, None,53.15,5.56,210.4, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 14:00:00, None, None, None, None,23
4.276, None, None, None,32.99,11.64,173.0, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 15:00:00, None, None, None, None,23
2.589, None, None, None,15.62,20.76,162.1, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 16:00:00, None, None, None, None,23
1.834, None, None, None,31.28,11.46,170.5, None, None, None, None, None, None, None, None, None, None, None,2017-06-04 17:00:00, None, None, None, None,23
