pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 4.037, 97.7, None, None, None, None, 38.49, None, 4.897, 315.2, None, None, None, None, None, 4.0, None, None, None, None, None, None,2017-06-04 00:00:00, None, None, 22.88,23
None, None, 3.896, 94.1, None, None, None, None, 55.17, None, 2.436, 326.1, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 01:00:00, None, None, 22.75,23
None, None, 3.689, 93.2, None, None, None, None, 35.84, None, 4.339, 300.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 02:00:00, None, None, 22.77,23
None, None, 3.01, 98.0, None, None, None, None, 28.11, None, 5.214, 295.5, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 03:00:00, None, None, 22.63,23
None, None, 2.613, 100.9, None, None, None, None, 30.08, None, 6.317, 307.5, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 04:00:00, None, None, 22.61,23
None, None, 2.621, 101.7, None, None, None, None, 40.92, None, 4.542, 310.6, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 05:00:00, None, None, 22.73,23
None, None, 2.553, 101.4, None, None, None, None, 38.71, None, 3.929, 311.4, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 06:00:00, None, None, 22.59,23
None, None, 2.801, 100.9, None, None, None, None, 40.89, None, 3.414, 303.7, None, None, None, None, None, 3.0, None, None, None, None, None, None,2017-06-04 07:00:00, None, None, 22.56,23
None, None, 3.621, 90.7, None, None, None, None, 76.1, None, 0.375, 42.22, None, None, None, None, None, 2.0, None, None, None, None, None, None,2017-06-04 08:00:00, None, None, 22.42,23
None, None, 3.66, 80.4, None, None, None, None, 58.65, None, 1.425, 120.9, None, None, None, None, None, 1.0, None, None, None, None, None, None,2017-06-04 09:00:00, None, None, 22.24,23
None, None, 4.089, 71.7, None, None, None, None, 77.0, None, 0.37, 355.9, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-06-04 10:00:00, None, None, 22.11,23
None, None, 5.62, 67.43, None, None, None, None, 77.1, None, 0.364, 9.22, None, None, None, None, None, 0.0, None, None, None, None, None, None,2017-06-04 11:00:00, None, None, 22.05,23
None, None, 5.204, 64.06, None, None, None, None, 30.52, None, 8.15, 286.1, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-06-04 12:00:00, None, None, 22.22,23
None, None, 6.145, 58.05, None, None, None, None, 18.76, None, 14.17, 280.1, None, None, None, None, None, -1.0, None, None, None, None, None, None,2017-06-04 13:00:00, None, None, 21.7,23
None, None, 6.822, 51.48, None, None, None, None, 17.64, None, 18.99, 278.1, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-06-04 14:00:00, None, None, 20.47,23
None, None, 6.696, 49.91, None, None, None, None, 19.07, None, 20.18, 280.2, None, None, None, None, None, -3.0, None, None, None, None, None, None,2017-06-04 15:00:00, None, None, 20.01,23
None, None, 8.69, 47.14, None, None, None, None, 25.58, None, 15.42, 277.8, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-06-04 16:00:00, None, None, 18.72,23
None, None, 8.62, 46.73, None, None, None, None, 34.52, None, 9.92, 283.8, None, None, None, None, None, -2.0, None, None, None, None, None, None,2017-06-04 17:00:00, None, None, 18.54,23
None, None, 6.196, 48.53, None, None, None, None, 21.84, None, 17.31, 282.2, None, None, None, None, None, -4.0, None, None, None, None, None, None,2017-06-04 18:00:00, None, None, 18.99,23
