pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 0.681, 97.5, 1.0, 98.0, 0.0, 0.7, 0.2, 0.0, 0.3, 0.0,2020-12-09 06:00:00, -6999.0, 728.0,50
None, 0.483, 97.6, 0.8, 98.0, 0.0, 0.5, 0.3, 0.0, 0.1, 0.0,2020-12-09 07:00:00, -6999.0, 728.0,50
None, 0.878, 97.8, 0.9, 98.0, 1.0, 0.9, 0.3, 1.0, 0.0, 0.0,2020-12-09 08:00:00, -6999.0, 728.0,50
None, 0.752, 97.6, 1.0, 98.0, 0.0, 0.8, 0.3, 0.0, 0.0, 0.0,2020-12-09 09:00:00, -6999.0, 728.0,50
None, 1.028, 97.6, 1.1, 98.0, 0.0, 1.0, 0.3, 0.0, 0.0, 0.0,2020-12-09 10:00:00, -6999.0, 728.0,50
None, 1.396, 97.8, 1.5, 98.0, 1.0, 1.4, 0.3, 1.0, 0.0, 0.0,2020-12-09 11:00:00, -6999.0, 729.0,50
None, 1.854, 97.7, 1.9, 98.0, 2.0, 1.9, 0.3, 2.0, 0.0, 0.0,2020-12-09 12:00:00, -6999.0, 728.0,50
None, 2.111, 97.5, 2.1, 98.0, 2.0, 2.1, 0.3, 2.0, 0.0, 0.0,2020-12-09 13:00:00, -6999.0, 728.0,50
None, 2.139, 97.4, 2.3, 97.0, 2.0, 2.1, 0.3, 2.0, 0.0, 0.0,2020-12-09 14:00:00, -6999.0, 728.0,50
None, 2.194, 97.3, 2.3, 97.0, 2.0, 2.2, 0.3, 2.0, 0.0, 0.0,2020-12-09 15:00:00, -6999.0, 729.0,50
None, 1.641, 97.2, 2.3, 97.0, 1.0, 1.6, 0.3, 1.0, 0.0, 0.0,2020-12-09 16:00:00, -6999.0, 729.0,50
None, 1.704, 97.3, 2.3, 97.0, 1.0, 1.7, 0.3, 1.0, 0.0, 0.0,2020-12-09 17:00:00, -6999.0, 729.0,50
None, 1.491, 97.5, 2.3, 98.0, 1.0, 1.5, 0.3, 1.0, 0.0, 0.0,2020-12-09 18:00:00, -6999.0, 729.0,50
None, 1.084, 97.5, 1.5, 98.0, 1.0, 1.1, 1.0, 1.0, 0.0, 0.0,2020-12-09 19:00:00, -6999.0, 729.0,50
None, 0.957, 97.4, 1.5, 97.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0,2020-12-09 20:00:00, -6999.0, 729.0,50
None, 1.254, 97.8, 1.5, 98.0, 1.0, 1.3, 0.9, 1.0, 0.0, 0.0,2020-12-09 21:00:00, -6999.0, 729.0,50
None, 1.258, 97.7, 1.5, 98.0, 1.0, 1.3, 0.9, 1.0, 0.0, 0.0,2020-12-09 22:00:00, -6999.0, 729.0,50
None, 1.127, 97.8, 1.5, 98.0, 1.0, 1.1, 0.9, 1.0, 0.0, 0.0,2020-12-09 23:00:00, -6999.0, 730.0,50
