pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
18.3, 2.3, 2.33, 2.3, 0.0, None, 2.8, -6999.0, None,2020-12-09 00:00:00, None, -6999.0,50
17.0, 2.3, 2.268, 2.3, 0.0, None, 2.8, -6999.0, None,2020-12-09 01:00:00, None, -6999.0,50
16.0, 2.3, 2.268, 2.2, 0.0, None, 2.8, -6999.0, None,2020-12-09 02:00:00, None, -6999.0,50
14.0, 2.4, 2.374, 2.2, 0.0, None, 2.8, -6999.0, None,2020-12-09 03:00:00, None, -6999.0,50
13.0, 2.4, 2.395, 2.2, 0.0, None, 2.8, -6999.0, None,2020-12-09 04:00:00, None, -6999.0,50
11.0, 2.4, 2.438, 2.2, 0.0, None, 2.8, -6999.0, None,2020-12-09 05:00:00, None, -6999.0,50
9.0, 2.7, 2.734, 2.2, 0.0, None, 2.8, -6999.0, None,2020-12-09 06:00:00, None, -6999.0,50
7.0, 2.9, 2.861, 2.7, 0.0, None, 2.8, -6999.0, None,2020-12-09 07:00:00, None, -6999.0,50
5.0, 3.2, 3.185, 2.7, 0.0, None, 3.2, -6999.0, None,2020-12-09 08:00:00, None, -6999.0,50
4.0, 3.7, 3.749, 2.7, 0.0, None, 3.7, -6999.0, None,2020-12-09 09:00:00, None, -6999.0,50
4.0, 6.8, 6.764, 2.7, 0.0, None, 6.7, -6999.0, None,2020-12-09 10:00:00, None, -6999.0,50
3.0, 8.7, 8.68, 2.7, 0.0, None, 8.7, -6999.0, None,2020-12-09 11:00:00, None, -6999.0,50
4.0, 10.5, 10.45, 2.7, 1.0, None, 10.4, -6999.0, None,2020-12-09 12:00:00, None, -6999.0,50
None, 10.8, 10.8, 2.7, -1.0, None, 11.2, -6999.0, None,2020-12-09 13:00:00, None, -6999.0,50
None, 9.4, 9.4, 2.7, 0.0, None, 11.2, -6999.0, None,2020-12-09 14:00:00, None, -6999.0,50
None, 5.7, 5.665, 2.7, 0.0, None, 11.2, -6999.0, None,2020-12-09 15:00:00, None, -6999.0,50
None, 3.5, 3.482, 2.7, 0.0, None, 11.2, -6999.0, None,2020-12-09 16:00:00, None, -6999.0,50
None, 2.9, 2.887, 2.7, 0.0, None, 11.2, -6999.0, None,2020-12-09 17:00:00, None, -6999.0,50
None, 2.7, 2.672, 2.7, 0.0, None, 11.2, -6999.0, None,2020-12-09 18:00:00, None, -6999.0,50
None, 2.6, 2.639, 2.6, 0.0, None, 2.7, -6999.0, None,2020-12-09 19:00:00, None, -6999.0,50
None, 2.7, 2.652, 2.6, 0.0, None, 2.7, -6999.0, None,2020-12-09 20:00:00, None, -6999.0,50
None, 2.7, 2.717, 2.6, 0.0, None, 2.7, -6999.0, None,2020-12-09 21:00:00, None, -6999.0,50
None, 2.7, 2.715, 2.6, 0.0, None, 2.8, -6999.0, None,2020-12-09 22:00:00, None, -6999.0,50
None, 2.8, 2.837, 2.6, 0.0, None, 2.8, -6999.0, None,2020-12-09 23:00:00, None, -6999.0,50
None, 2.7, 2.715, 2.6, 0.0, None, 2.8, -6999.0, None,2020-12-10 00:00:00, None, -6999.0,50
None, 2.3, 2.288, 2.3, 0.0, None, 2.8, -6999.0, None,2020-12-10 01:00:00, None, -6999.0,50
None, 2.2, 2.156, 2.1, 0.0, None, 2.8, -6999.0, None,2020-12-10 02:00:00, None, -6999.0,50
None, 2.3, 2.268, 2.1, 0.0, None, 2.8, -6999.0, None,2020-12-10 03:00:00, None, -6999.0,50
