pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
5.2, 2.06, 100.0, 2.4, 8.3, 66.62, 1.35, 334.5, 2.0, 1.4, 2.1, 1.8, 1007.1, 1.1, 2.0, 921.0, 335.0, 0.0, 100.0,2020-11-04 00:00:00, -6999.0, 921.0,45
6.4, 2.643, 100.1, 2.8, 8.8, 48.47, 2.256, 57.81, 3.0, 2.3, 2.6, 1.8, 1008.2, 1.4, 3.0, 922.0, 58.0, 0.0, 100.0,2020-11-04 01:00:00, -6999.0, 922.0,45
6.4, 2.396, 100.0, 2.8, 5.1, 54.55, 1.201, 67.9, 2.0, 1.2, 2.4, 1.8, 1009.3, 0.0, 2.0, 923.0, 68.0, 0.0, 100.0,2020-11-04 02:00:00, -6999.0, 923.0,45
6.4, 1.244, 100.1, 2.8, 5.9, 42.02, 1.545, 66.57, 1.0, 1.5, 1.2, 1.2, 1010.5, 0.0, 1.0, 924.0, 67.0, 0.0, 100.0,2020-11-04 03:00:00, -6999.0, 924.0,45
6.4, 1.34, 100.1, 2.8, 6.8, 50.89, 0.987, 53.3, 1.0, 1.0, 1.3, 0.9, 1011.6, 0.0, 1.0, 925.0, 53.0, 0.0, 100.0,2020-11-04 04:00:00, -6999.0, 925.0,45
6.4, 0.547, 100.0, 2.8, 4.4, 20.18, 0.928, 62.51, 0.0, 0.9, 0.5, 0.6, 1011.8, 0.0, 0.0, 925.0, 63.0, 0.0, 100.0,2020-11-04 05:00:00, -6999.0, 925.0,45
6.4, 0.317, 100.0, 2.8, 8.8, 45.14, 1.541, 77.3, 0.0, 1.5, 0.3, 0.3, 1012.9, 0.0, 0.0, 926.0, 77.0, 0.0, 100.0,2020-11-04 06:00:00, -6999.0, 926.0,45
6.4, 0.093, 100.0, 0.4, 4.4, 56.1, 0.714, 76.49, 0.0, 0.7, 0.1, 0.1, 1013.0, 0.0, 0.0, 926.0, 76.0, 0.0, 100.0,2020-11-04 07:00:00, -6999.0, 926.0,45
6.4, 0.245, 100.0, 0.4, 5.2, 53.24, 1.172, 55.43, 0.0, 1.2, 0.2, 0.0, 1013.0, 0.0, 0.0, 926.0, 55.0, 0.0, 100.0,2020-11-04 08:00:00, -6999.0, 926.0,45
6.4, 1.163, 100.0, 1.2, 8.0, 75.39, 1.908, 342.9, 1.0, 1.9, 1.2, 0.0, 1011.7, 0.0, 1.0, 925.0, 343.0, 0.0, 100.0,2020-11-04 09:00:00, -6999.0, 925.0,45
6.4, 2.684, 100.0, 2.7, 4.3, 75.24, 0.683, 285.3, 3.0, 0.7, 2.7, 0.0, 1012.7, 0.0, 3.0, 926.0, 285.0, 0.0, 100.0,2020-11-04 10:00:00, -6999.0, 926.0,45
6.4, 3.801, 100.1, 3.8, 4.9, 52.37, 1.018, 302.2, 4.0, 1.0, 3.8, 0.0, 1010.4, 0.0, 4.0, 924.0, 302.0, 0.0, 100.0,2020-11-04 11:00:00, -6999.0, 924.0,45
6.4, 4.924, 100.0, 4.9, 4.0, 27.08, 1.078, 279.1, 5.0, 1.1, 4.9, 0.0, 1009.2, 0.0, 5.0, 923.0, 279.0, 0.0, 100.0,2020-11-04 12:00:00, -6999.0, 923.0,45
6.4, 4.597, 100.1, 5.0, 6.0, 26.35, 2.093, 274.2, 4.0, 2.1, 4.6, 0.0, 1008.1, 0.0, 4.0, 922.0, 274.0, 0.0, 100.0,2020-11-04 13:00:00, -6999.0, 922.0,45
7.1, 4.088, 100.0, 5.0, 7.2, 50.99, 2.036, 292.9, 4.0, 2.0, 4.1, 0.0, 1007.1, 0.7, 4.0, 921.0, 293.0, 0.0, 100.0,2020-11-04 14:00:00, -6999.0, 921.0,45
7.9, 3.676, 100.0, 5.0, 4.0, 62.13, 0.882, 318.5, 4.0, 0.9, 3.7, 0.0, 1006.1, 0.8, 4.0, 920.0, 319.0, 0.0, 100.0,2020-11-04 15:00:00, -6999.0, 920.0,45
7.7, 4.155, 100.0, 5.0, 9.5, 57.56, 2.419, 298.3, 4.0, 2.4, 4.2, 0.0, 1006.1, 0.1, 4.0, 920.0, 298.0, 0.0, 100.0,2020-11-04 16:00:00, -6999.0, 920.0,45
7.7, 3.567, 100.0, 5.0, 10.9, 45.19, 2.888, 283.8, 3.0, 2.9, 3.6, 0.0, 1004.0, 0.1, 3.0, 918.0, 284.0, 0.0, 100.0,2020-11-04 17:00:00, -6999.0, 918.0,45
7.7, 3.557, 100.0, 5.0, 9.8, 51.03, 3.536, 288.6, 4.0, 3.5, 3.6, 0.0, 1002.9, 0.0, 4.0, 917.0, 289.0, 0.0, 100.0,2020-11-04 18:00:00, -6999.0, 917.0,45
7.7, 3.3, 100.0, 4.1, 10.4, 60.99, 3.144, 297.1, 3.0, 3.1, 3.3, 2.9, 1001.9, 0.0, 3.0, 916.0, 297.0, 0.0, 100.0,2020-11-04 19:00:00, -6999.0, 916.0,45
7.7, 2.81, 100.1, 4.1, 8.2, 69.7, 3.443, 326.3, 3.0, 3.4, 2.8, 2.9, 1001.9, 0.0, 3.0, 916.0, 326.0, 0.0, 100.0,2020-11-04 20:00:00, -6999.0, 916.0,45
7.4, 1.853, 100.0, 4.1, 10.5, 70.73, 2.947, 351.9, 2.0, 2.9, 1.9, 1.9, 1000.8, 0.0, 2.0, 915.0, 352.0, 0.0, 100.0,2020-11-04 21:00:00, -6999.0, 915.0,45
6.1, 2.11, 100.0, 4.1, 13.1, 68.72, 4.324, 281.3, 2.0, 4.3, 2.1, 1.7, 999.6, 0.0, 2.0, 914.0, 281.0, 0.0, 100.0,2020-11-04 22:00:00, -6999.0, 914.0,45
4.0, 1.978, 100.0, 4.1, 10.7, 68.97, 3.264, 279.8, 2.0, 3.3, 2.0, 1.7, 999.5, 0.0, 2.0, 914.0, 280.0, 0.0, 100.0,2020-11-04 23:00:00, -6999.0, 914.0,45
2.9, 2.484, 100.0, 4.1, 14.9, 73.63, 4.104, 345.0, 3.0, 4.1, 2.5, 1.7, 998.3, 0.0, 3.0, 913.0, 345.0, 0.0, 100.0,2020-11-05 00:00:00, -6999.0, 913.0,45
3.9, 5.437, 99.0, 5.5, 33.9, 71.29, 5.477, 303.7, 5.0, 5.5, 5.4, 1.7, 999.1, 2.4, 5.0, 914.0, 304.0, 0.0, 99.0,2020-11-05 01:00:00, -6999.0, 914.0,45
4.2, 4.137, 98.9, 5.7, 22.2, 71.93, 5.397, 311.9, 4.0, 5.4, 4.1, 1.7, 1001.5, 0.3, 4.0, 916.0, 312.0, 0.0, 99.0,2020-11-05 02:00:00, -6999.0, 916.0,45
4.2, 3.305, 99.6, 5.7, 6.7, 63.51, 2.172, 2.969, 3.0, 2.2, 3.3, 1.7, 1002.7, 0.0, 3.0, 917.0, 3.0, 0.0, 100.0,2020-11-05 03:00:00, -6999.0, 917.0,45
4.2, 1.861, 99.7, 5.7, 11.4, 68.15, 2.708, 38.16, 2.0, 2.7, 1.9, 1.7, 1003.8, 0.0, 2.0, 918.0, 38.0, 0.0, 100.0,2020-11-05 04:00:00, -6999.0, 918.0,45
4.2, 1.009, 99.9, 5.7, 7.4, 64.23, 2.28, 61.07, 1.0, 2.3, 1.0, 0.9, 1006.2, 0.0, 1.0, 920.0, 61.0, 0.0, 100.0,2020-11-05 05:00:00, -6999.0, 920.0,45
4.2, 1.179, 100.0, 5.7, 10.5, 67.91, 3.18, 55.08, 1.0, 3.2, 1.2, 0.9, 1005.1, 0.1, 1.0, 919.0, 55.0, 0.0, 100.0,2020-11-05 06:00:00, -6999.0, 919.0,45
4.2, 3.113, 91.3, 4.4, 15.7, 73.72, 4.351, 6.565, 2.0, 4.4, 3.1, 1.1, 1006.0, 0.1, 2.0, 920.0, 7.0, 0.0, 91.0,2020-11-05 07:00:00, -6999.0, 920.0,45
4.2, 4.886, 80.1, 6.0, 23.8, 79.34, 5.592, 25.1, 2.0, 5.6, 4.9, 1.1, 1007.0, 0.0, 2.0, 921.0, 25.0, 0.0, 80.0,2020-11-05 08:00:00, -6999.0, 921.0,45
4.2, 6.243, 66.61, 6.6, 26.1, 73.53, 5.223, 315.4, 1.0, 5.2, 6.2, 1.1, 1006.9, 0.0, 1.0, 921.0, 315.0, 0.0, 67.0,2020-11-05 09:00:00, -6999.0, 921.0,45
4.2, 6.211, 56.14, 7.4, 33.6, 72.56, 5.765, 304.4, -1.0, 5.8, 6.2, 1.1, 1006.9, 0.0, -1.0, 921.0, 304.0, 0.0, 56.0,2020-11-05 10:00:00, -6999.0, 921.0,45
4.2, 6.856, 48.43, 7.6, 26.1, 74.28, 5.615, 27.17, -4.0, 5.6, 6.9, 1.1, 1006.9, 0.0, -4.0, 921.0, 27.0, 0.0, 48.0,2020-11-05 11:00:00, -6999.0, 921.0,45
4.2, 6.667, 49.5, 7.7, 27.5, 75.18, 6.654, 226.7, -4.0, 6.7, 6.7, 1.1, 1007.9, 0.0, -4.0, 922.0, 227.0, 0.0, 50.0,2020-11-05 12:00:00, -6999.0, 922.0,45
