station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
19.0, None, 1000.0, None, -1.1, 88.0, None, None, 0.0, 278.0, None, 2023-01-01 00:00:00, None
17.0, None, 999.0, None, -1.1, 88.0, None, None, None, 278.0, None, 2023-01-01 01:00:00, None
15.0, None, 999.0, None, -1.6, 87.0, None, None, 0.0, 278.0, None, 2023-01-01 02:00:00, None
15.0, None, 1000.0, None, -1.6, 86.0, None, None, 1.0, 278.0, None, 2023-01-01 03:00:00, None
14.0, None, 1000.0, None, -1.7, 85.0, None, None, 0.0, 277.0, None, 2023-01-01 04:00:00, None
12.0, None, 1000.0, None, -1.4, 85.0, None, None, 0.0, 277.0, None, 2023-01-01 05:00:00, None
12.0, None, 1000.0, None, -1.1, 84.0, None, None, 0.0, 277.0, None, 2023-01-01 06:00:00, None
12.0, None, 1000.0, None, -1.2, 84.0, None, None, 0.0, 277.0, None, 2023-01-01 07:00:00, None
13.0, None, 1000.0, None, -1.3, 84.0, None, None, 0.0, 277.0, None, 2023-01-01 08:00:00, None
12.0, None, 999.0, None, -1.1, 83.0, None, None, 0.0, 277.0, None, 2023-01-01 10:00:00, None
11.0, None, 999.0, None, -1.1, 85.0, None, None, 0.0, 277.0, None, 2023-01-01 11:00:00, None
10.0, None, 999.0, None, -0.8, 89.0, None, None, 0.0, 277.0, None, 2023-01-01 12:00:00, None
11.0, None, 999.0, None, -0.2, 89.0, None, None, 0.0, 277.0, None, 2023-01-01 13:00:00, None
10.0, None, 1000.0, None, -0.8, 89.0, None, None, 1.0, 277.0, None, 2023-01-01 14:00:00, None
10.0, None, 1000.0, None, -1.2, 88.0, None, None, 0.0, 277.0, None, 2023-01-01 15:00:00, None
1.0, None, 1000.0, None, -1.6, 88.0, None, None, 0.0, 277.0, None, 2023-01-01 16:00:00, None
0.0, None, 1000.0, None, -1.8, 88.0, None, None, 0.0, 277.0, None, 2023-01-01 17:00:00, None
None, None, 999.0, None, -1.9, 87.0, None, None, None, 277.0, None, 2023-01-01 18:00:00, None
0.0, None, 1000.0, None, -2.0, 87.0, None, None, 1.0, 277.0, None, 2023-01-01 19:00:00, None
None, None, 999.0, None, -1.9, 87.0, None, None, None, 277.0, None, 2023-01-01 20:00:00, None
None, None, 999.0, None, -2.0, 87.0, None, None, 0.0, 277.0, None, 2023-01-01 21:00:00, None
None, None, 999.0, None, -2.3, 87.0, None, None, 0.0, 278.0, None, 2023-01-01 22:00:00, None
None, None, 999.0, None, -2.4, 87.0, None, None, 0.0, 277.0, None, 2023-01-01 23:00:00, None
None, None, 999.0, None, -2.2, 87.0, None, None, 0.0, 277.0, None, 2023-01-02 00:00:00, None
