station_observations
pcpn_amt_pst24hrs, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, MIN_TEMP, time, SNOW_ON_THE_GROUND
1.0, 757.0, None, -6.3, -6.2, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 00:00:00, None
1.0, 757.0, None, -5.9, -5.9, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 01:00:00, None
1.0, 757.0, None, -5.6, -5.7, 87.0, None, None, 0.0, 204.0, None, 2023-01-01 02:00:00, None
1.0, 757.0, None, -5.6, -5.7, 86.0, None, None, 0.0, 204.0, None, 2023-01-01 03:00:00, None
1.0, 757.0, None, -6.1, -6.5, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 04:00:00, None
1.0, 757.0, None, -5.7, -5.7, 85.0, None, None, 0.0, 203.0, None, 2023-01-01 05:00:00, None
1.0, 757.0, None, -6.5, -6.8, 87.0, None, None, 0.0, 204.0, None, 2023-01-01 06:00:00, None
1.0, 757.0, None, -6.9, -7.0, 87.0, None, None, 0.0, 203.0, None, 2023-01-01 07:00:00, None
1.0, 757.0, None, -7.2, -7.4, 85.0, None, None, 0.0, 203.0, None, 2023-01-01 08:00:00, None
1.0, 757.0, None, -5.8, -5.6, 84.0, None, None, 0.0, 203.0, None, 2023-01-01 10:00:00, None
2.0, 757.0, None, -4.8, -4.8, 85.0, None, None, 0.0, 203.0, None, 2023-01-01 11:00:00, None
1.0, 756.0, None, -4.1, -3.6, 84.0, None, None, None, 203.0, None, 2023-01-01 12:00:00, None
1.0, 756.0, None, -3.1, -2.9, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 13:00:00, None
1.0, 756.0, None, -3.4, -3.5, 83.0, None, None, 0.0, 204.0, None, 2023-01-01 14:00:00, None
1.0, 756.0, None, -4.5, -4.6, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 15:00:00, None
1.0, 757.0, None, -5.0, -4.9, 83.0, None, None, 1.0, 204.0, None, 2023-01-01 16:00:00, None
1.0, 757.0, None, -4.9, -4.8, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 17:00:00, None
1.0, 757.0, None, -5.3, -5.4, 86.0, None, None, 0.0, 204.0, None, 2023-01-01 18:00:00, None
1.0, 757.0, None, -5.6, -5.5, 86.0, None, None, 0.0, 204.0, None, 2023-01-01 19:00:00, None
0.0, 757.0, None, -5.8, -6.0, 85.0, None, None, 0.0, 204.0, None, 2023-01-01 20:00:00, None
0.0, 757.0, None, -6.7, -7.0, 86.0, None, None, 0.0, 204.0, None, 2023-01-01 21:00:00, None
0.0, 757.0, None, -6.1, -6.0, 86.0, None, None, 0.0, 204.0, None, 2023-01-01 22:00:00, None
0.0, 757.0, None, -6.5, -6.5, 86.0, None, None, 0.0, 204.0, None, 2023-01-01 23:00:00, None
0.0, 757.0, None, -6.6, -6.7, 86.0, None, None, 0.0, 204.0, None, 2023-01-02 00:00:00, None
0.0, 757.0, None, -6.5, -6.4, 85.0, None, None, 0.0, 204.0, None, 2023-01-02 01:00:00, None
0.0, 757.0, None, -6.2, -6.2, 86.0, None, None, 0.0, 204.0, None, 2023-01-02 02:00:00, None
0.0, 757.0, None, -6.4, -6.2, 86.0, None, None, 0.0, 205.0, None, 2023-01-02 03:00:00, None
0.0, 757.0, None, -6.0, -5.8, 86.0, None, None, 0.0, 205.0, None, 2023-01-02 04:00:00, None
0.0, 757.0, None, -5.6, -5.4, 86.0, None, None, 0.0, 205.0, None, 2023-01-02 05:00:00, None
0.0, 757.0, None, -4.9, -5.0, 86.0, None, None, 0.0, 205.0, None, 2023-01-02 06:00:00, None
0.0, 757.0, None, -4.7, -4.7, 85.0, None, None, 0.0, 205.0, None, 2023-01-02 07:00:00, None
0.0, 757.0, None, -4.6, -4.8, 86.0, None, None, 0.0, 205.0, None, 2023-01-02 08:00:00, None
0.0, 757.0, None, -5.3, -5.6, 85.0, None, None, 0.0, 205.0, None, 2023-01-02 09:00:00, None
0.0, 757.0, None, -3.8, -4.4, 85.0, None, None, 0.0, 205.0, None, 2023-01-02 10:00:00, None
None, 756.0, None, -2.3, -3.2, 84.0, None, None, None, 205.0, None, 2023-01-02 11:00:00, None
0.0, 756.0, None, -3.8, -2.9, 85.0, None, None, 0.0, 205.0, None, 2023-01-02 12:00:00, None
0.0, 756.0, None, -1.8, -1.8, 85.0, None, None, 0.0, 206.0, None, 2023-01-02 13:00:00, None
0.0, 756.0, None, -2.9, -3.0, 85.0, None, None, 0.0, 206.0, None, 2023-01-02 14:00:00, None
0.0, 756.0, None, -3.7, -3.8, 85.0, None, None, 0.0, 206.0, None, 2023-01-02 15:00:00, None
