station_observations
pcpn_amt_pst24hrs, SWE, cum_pcpn_amt, ONE_DAY_SNOW, air_temp_2, air_temp_1, snw_dpth, MAX_TEMP, ONE_DAY_PRECIPITATION, pcpn_amt_pst1hr, snw_dpth_wtr_equiv, time, MIN_TEMP
None, None, 91.0, None, -8.5, -8.6, None, None, None, None, 193.0, 2023-02-02 08:00:00, None
None, None, 90.0, None, -6.3, -6.8, None, None, None, None, 194.0, 2023-02-02 11:00:00, None
None, None, 91.0, None, -3.4, -3.4, None, None, None, None, 200.0, 2023-02-02 23:00:00, None
None, None, 93.0, None, -2.5, -2.5, None, None, None, None, 201.0, 2023-02-03 03:00:00, None
4.0, None, 95.0, None, -3.5, -3.6, None, None, None, None, 201.0, 2023-02-03 08:00:00, None
None, None, 102.0, None, -4.3, -4.4, None, None, None, None, 202.0, 2023-02-04 06:00:00, None
None, None, 117.0, None, -3.4, -3.6, None, None, None, None, 217.0, 2023-02-06 03:00:00, None
None, None, 120.0, None, -2.1, -2.3, None, None, None, None, 224.0, 2023-02-06 08:00:00, None
None, None, 125.0, None, -1.2, -1.8, None, None, None, None, 225.0, 2023-02-06 12:00:00, None
6.0, None, 126.0, None, -9.6, -9.6, None, None, None, None, 224.0, 2023-02-07 08:00:00, None
None, None, 126.0, None, 0.6, -2.8, None, None, None, None, 224.0, 2023-02-07 11:00:00, None
1.0, None, 126.0, None, -1.2, -3.9, None, None, None, 0.0, 224.0, 2023-02-07 12:00:00, None
None, None, 126.0, None, -6.7, -6.6, None, None, None, None, 225.0, 2023-02-07 17:00:00, None
None, None, 126.0, None, -10.1, -9.7, None, None, None, None, 225.0, 2023-02-07 19:00:00, None
None, None, 126.0, None, -4.2, -4.9, None, None, None, None, 224.0, 2023-02-08 13:00:00, None
None, None, 134.0, None, -2.7, -2.8, None, None, None, None, 235.0, 2023-02-10 00:00:00, None
None, None, 136.0, None, -4.5, -4.6, None, None, None, None, 237.0, 2023-02-11 07:00:00, None
None, None, 137.0, None, -1.1, -1.2, None, None, None, None, 239.0, 2023-02-12 05:00:00, None
None, None, 140.0, None, -3.3, -3.4, None, None, None, None, 248.0, 2023-02-13 03:00:00, None
None, None, 140.0, None, -4.7, -4.8, None, None, None, None, 248.0, 2023-02-13 08:00:00, None
None, None, 140.0, None, -5.0, -5.2, None, None, None, 0.0, 248.0, 2023-02-13 09:00:00, None
None, None, 140.0, None, -3.8, -4.9, None, None, None, None, 247.0, 2023-02-13 11:00:00, None
None, None, 140.0, None, -3.6, -4.3, None, None, None, None, 248.0, 2023-02-13 15:00:00, None
None, None, 140.0, None, -15.1, -14.9, None, None, None, None, 246.0, 2023-02-14 01:00:00, None
None, None, 141.0, None, -9.7, -9.8, None, None, None, None, 246.0, 2023-02-14 07:00:00, None
None, None, 141.0, None, -8.8, -9.0, None, None, None, None, 247.0, 2023-02-14 18:00:00, None
None, None, 140.0, None, -4.0, -4.5, None, None, None, None, 250.0, 2023-02-15 15:00:00, None
None, None, 140.0, None, -4.4, -4.6, None, None, None, None, 251.0, 2023-02-15 17:00:00, None
None, None, 142.0, None, -6.3, -6.3, None, None, None, None, 252.0, 2023-02-16 05:00:00, None
None, None, 143.0, None, -4.9, -5.0, None, None, None, None, 253.0, 2023-02-17 03:00:00, None
1.0, None, 143.0, None, -4.9, -4.9, None, None, None, None, 253.0, 2023-02-17 05:00:00, None
None, None, 143.0, None, -5.3, -5.4, None, None, None, None, 253.0, 2023-02-17 07:00:00, None
None, None, 144.0, None, -0.7, -1.3, None, None, None, None, 260.0, 2023-02-19 15:00:00, None
None, None, 145.0, None, -9.6, -9.6, None, None, None, None, 259.0, 2023-02-20 03:00:00, None
None, None, 144.0, None, -8.1, -8.3, None, None, None, None, 259.0, 2023-02-20 09:00:00, None
None, None, 145.0, None, -16.2, -15.9, None, None, None, None, 258.0, 2023-02-21 04:00:00, None
None, None, 145.0, None, -10.0, -10.5, None, None, None, None, 257.0, 2023-02-21 13:00:00, None
None, None, 148.0, None, -23.5, -23.4, None, None, None, None, 256.0, 2023-02-22 22:00:00, None
None, None, 151.0, None, -18.8, -18.5, None, None, None, None, 255.0, 2023-02-23 17:00:00, None
None, None, 193.0, None, -12.7, -13.4, None, None, None, None, 258.0, 2023-02-24 15:00:00, None
None, None, 270.0, None, -15.2, -15.2, None, None, None, None, 261.0, 2023-02-25 03:00:00, None
None, None, 155.0, None, -14.0, -14.0, None, None, None, None, 264.0, 2023-02-26 02:00:00, None
None, None, 156.0, None, -14.5, -14.4, None, None, None, 1.0, 264.0, 2023-02-26 03:00:00, None
None, None, 157.0, None, -15.0, -14.9, None, None, None, None, 264.0, 2023-02-26 05:00:00, None
None, None, 139.0, None, -10.5, -10.5, None, None, None, None, 267.0, 2023-02-26 18:00:00, None
4.0, None, 143.0, None, -10.4, -10.4, None, None, None, None, 268.0, 2023-02-27 18:00:00, None
None, None, 145.0, None, -14.3, -14.3, None, None, None, None, 268.0, 2023-02-28 02:00:00, None
None, None, 145.0, None, -14.4, -14.3, None, None, None, 0.0, 268.0, 2023-02-28 03:00:00, None
None, None, 145.0, None, -16.1, -16.1, None, None, None, None, 268.0, 2023-02-28 08:00:00, None
None, None, 146.0, None, -2.3, -7.8, None, None, None, None, 268.0, 2023-02-28 12:00:00, None
None, None, 146.0, None, -10.0, -10.1, None, None, None, None, 274.0, 2023-03-01 04:00:00, None
None, None, 146.0, None, -9.8, -10.0, None, None, None, 0.0, 276.0, 2023-03-01 05:00:00, None
1.0, None, 146.0, None, -9.4, -9.5, None, None, None, None, 278.0, 2023-03-01 08:00:00, None
None, None, 147.0, None, -6.9, -7.6, None, None, None, None, 278.0, 2023-03-01 11:00:00, None
None, None, 156.0, None, -7.9, -8.0, None, None, None, None, 290.0, 2023-03-03 01:00:00, None
None, None, 216.0, None, -25.4, -25.1, None, None, None, None, 285.0, 2023-03-06 07:00:00, None
None, None, 326.0, None, -16.1, -15.7, None, None, None, None, 287.0, 2023-03-06 18:00:00, None
None, None, 267.0, None, -24.1, -23.9, None, None, None, None, 286.0, 2023-03-06 22:00:00, None
None, None, 274.0, None, -26.1, -25.7, None, None, None, None, 286.0, 2023-03-07 02:00:00, None
46.0, None, 262.0, None, -25.0, -25.0, None, None, None, None, 285.0, 2023-03-07 07:00:00, None
None, None, 367.0, None, -17.9, -17.5, None, None, None, None, 287.0, 2023-03-07 21:00:00, None
41.0, None, 315.0, None, -18.2, -18.2, None, None, None, None, 286.0, 2023-03-08 02:00:00, None
None, None, 301.0, None, -18.5, -18.3, None, None, None, None, 286.0, 2023-03-08 03:00:00, None
None, None, 413.0, None, -11.9, -12.3, None, None, None, None, 287.0, 2023-03-08 16:00:00, None
None, None, 226.0, None, -8.0, -12.6, None, None, None, None, 285.0, 2023-03-09 11:00:00, None
None, None, 413.0, None, -15.6, -15.3, None, None, None, None, 287.0, 2023-03-09 19:00:00, None
None, None, 756.0, None, -10.4, -10.5, None, None, None, None, 289.0, 2023-03-10 18:00:00, None
None, None, 603.0, None, -15.6, -15.5, None, None, None, None, 288.0, 2023-03-11 00:00:00, None
None, None, 555.0, None, -12.1, -11.9, None, None, None, None, 288.0, 2023-03-11 18:00:00, None
None, None, 321.0, None, -13.6, -13.5, None, None, None, None, 288.0, 2023-03-12 21:00:00, None
None, None, 267.0, None, -15.5, -15.3, None, None, None, None, 288.0, 2023-03-13 03:00:00, None
None, None, 229.0, None, -16.5, -16.8, None, None, None, None, 287.0, 2023-03-13 09:00:00, None
None, None, 456.0, None, -9.7, -10.0, None, None, None, None, 290.0, 2023-03-13 19:00:00, None
None, None, 324.0, None, -14.1, -14.0, None, None, None, None, 290.0, 2023-03-14 01:00:00, None
None, None, 304.0, None, -14.8, -14.7, None, None, None, None, 290.0, 2023-03-14 02:00:00, None
None, None, 271.0, None, -1.6, -5.3, None, None, None, None, 290.0, 2023-03-14 13:00:00, None
None, None, 165.0, None, -12.0, -12.0, None, None, None, None, 291.0, 2023-03-15 03:00:00, None
None, None, 167.0, None, -11.1, -11.5, None, None, None, None, 291.0, 2023-03-15 08:00:00, None
None, None, 157.0, None, -1.4, -3.6, None, None, None, None, 292.0, 2023-03-15 12:00:00, None
None, None, 110.0, None, -1.5, -1.6, 103.0, None, None, None, 293.0, 2023-03-16 23:00:00, None
None, None, 110.0, None, -1.3, -1.2, 103.0, None, None, None, 293.0, 2023-03-17 01:00:00, None
None, None, 110.0, None, 4.0, 3.4, 100.0, None, None, None, 293.0, 2023-03-17 15:00:00, None
None, None, 110.0, None, -2.1, -2.0, 101.0, None, None, None, 293.0, 2023-03-17 21:00:00, None
None, None, 111.0, None, -8.6, -8.9, 101.0, None, None, None, 293.0, 2023-03-18 10:00:00, None
None, None, 110.0, None, 4.2, 3.8, 102.0, None, None, None, 293.0, 2023-03-18 17:00:00, None
None, None, 110.0, None, 5.8, 3.8, 101.0, None, None, None, 293.0, 2023-03-19 14:00:00, None
None, None, 110.0, None, -3.0, -2.9, 102.0, None, None, None, 294.0, 2023-03-20 01:00:00, None
None, None, 110.0, None, 6.5, 5.5, 100.0, None, None, None, 293.0, 2023-03-20 12:00:00, None
None, None, 110.0, None, 2.6, 2.6, 100.0, None, None, None, 293.0, 2023-03-20 20:00:00, None
None, None, 110.0, None, -0.7, -0.7, 100.0, None, None, None, 293.0, 2023-03-21 03:00:00, None
0.0, None, 110.0, None, -0.6, -0.4, 97.0, None, None, None, 293.0, 2023-03-21 20:00:00, None
None, None, 110.0, None, -1.6, -1.5, 97.0, None, None, None, 293.0, 2023-03-21 23:00:00, None
None, None, 111.0, None, -1.4, -1.3, 97.0, None, None, None, 293.0, 2023-03-23 00:00:00, None
None, None, 111.0, None, -4.6, -4.4, 98.0, None, None, None, 294.0, 2023-03-23 04:00:00, None
None, None, 110.0, None, 3.9, 3.2, 97.0, None, None, None, 291.0, 2023-03-23 16:00:00, None
None, None, 111.0, None, -0.1, -3.1, 97.0, None, None, None, 290.0, 2023-03-25 11:00:00, None
None, None, 111.0, None, 2.0, -1.1, 96.0, None, None, None, 289.0, 2023-03-25 13:00:00, None
None, None, 111.0, None, 4.0, 1.7, 95.0, None, None, None, 290.0, 2023-03-26 14:00:00, None
None, None, 111.0, None, 2.0, 1.5, 96.0, None, None, None, 290.0, 2023-03-26 18:00:00, None
None, None, 111.0, None, -2.4, -4.2, 94.0, None, None, None, 289.0, 2023-03-29 10:00:00, None
None, None, 111.0, None, 6.1, 5.4, 95.0, None, None, None, 288.0, 2023-03-29 16:00:00, None
None, None, 111.0, None, 5.4, 3.0, 94.0, None, None, None, 288.0, 2023-03-31 13:00:00, None
None, None, 113.0, None, -2.6, -2.6, 97.0, None, None, None, 291.0, 2023-03-31 22:00:00, None
None, None, 113.0, None, -9.0, -8.8, 97.0, None, None, None, 292.0, 2023-04-02 02:00:00, None
None, None, 113.0, None, -12.4, -12.1, 97.0, None, None, None, 291.0, 2023-04-02 05:00:00, None
None, None, 113.0, None, -14.1, -13.8, 97.0, None, None, None, 291.0, 2023-04-02 07:00:00, None
None, None, 113.0, None, -4.5, -4.6, 95.0, None, None, None, 290.0, 2023-04-03 04:00:00, None
None, None, 113.0, None, 3.1, 0.5, 93.0, None, None, None, 292.0, 2023-04-03 15:00:00, None
1.0, None, 114.0, None, -15.6, -15.3, 95.0, None, None, None, 291.0, 2023-04-04 04:00:00, None
None, None, 114.0, None, -5.1, -6.0, 94.0, None, None, None, 286.0, 2023-04-04 10:00:00, None
None, None, 113.0, None, 1.9, 0.3, 94.0, None, None, None, 288.0, 2023-04-04 13:00:00, None
None, None, 117.0, None, -1.6, -1.6, 101.0, None, None, None, 294.0, 2023-04-05 22:00:00, None
None, None, 117.0, None, -1.7, -1.6, 100.0, None, None, None, 294.0, 2023-04-06 02:00:00, None
None, None, 117.0, None, 2.4, 1.4, 100.0, None, None, None, 294.0, 2023-04-06 10:00:00, None
None, None, 117.0, None, 3.9, 3.6, 96.0, None, None, 0.0, 294.0, 2023-04-06 11:00:00, None
None, None, 118.0, None, 0.0, -0.1, 94.0, None, None, None, 297.0, 2023-04-07 07:00:00, None
None, None, 118.0, None, 0.5, 0.5, 94.0, None, None, None, 299.0, 2023-04-07 20:00:00, None
None, None, 118.0, None, -1.3, -1.3, 93.0, None, None, None, 299.0, 2023-04-07 22:00:00, None
None, None, 118.0, None, -2.4, -2.4, 93.0, None, None, None, 299.0, 2023-04-08 01:00:00, None
None, None, 118.0, None, -4.9, -4.9, 93.0, None, None, None, 299.0, 2023-04-08 04:00:00, None
None, None, 118.0, None, -0.8, -0.7, 93.0, None, None, None, 300.0, 2023-04-09 02:00:00, None
None, None, 121.0, None, -1.6, -1.9, 90.0, None, None, None, 302.0, 2023-04-09 19:00:00, None
None, None, 123.0, None, -2.9, -3.0, 95.0, None, None, None, 303.0, 2023-04-10 01:00:00, None
None, None, 124.0, None, 3.3, 3.3, 93.0, None, None, None, 307.0, 2023-04-11 19:00:00, None
None, None, 125.0, None, -2.6, -2.6, 94.0, None, None, None, 308.0, 2023-04-12 01:00:00, None
None, None, 125.0, None, -4.3, -4.3, 94.0, None, None, None, 307.0, 2023-04-12 06:00:00, None
None, None, 124.0, None, 1.3, 0.7, 93.0, None, None, None, 305.0, 2023-04-12 16:00:00, None
None, None, 125.0, None, -4.0, -4.1, 94.0, None, None, None, 308.0, 2023-04-13 00:00:00, None
None, None, 125.0, None, 0.5, 0.4, 93.0, None, None, None, 308.0, 2023-04-13 20:00:00, None
None, None, 125.0, None, 3.4, 1.1, 92.0, None, None, None, 307.0, 2023-04-14 13:00:00, None
None, None, 125.0, None, 2.2, 1.7, 92.0, None, None, None, 307.0, 2023-04-14 19:00:00, None
None, None, 125.0, None, -0.2, -0.2, 93.0, None, None, None, 307.0, 2023-04-14 22:00:00, None
None, None, 126.0, None, 1.7, 1.7, 94.0, None, None, None, 308.0, 2023-04-15 20:00:00, None
None, None, 126.0, None, -2.5, -2.4, 93.0, None, None, None, 308.0, 2023-04-16 00:00:00, None
None, None, 127.0, None, -6.1, -6.1, 93.0, None, None, None, 308.0, 2023-04-16 04:00:00, None
None, None, 132.0, None, -11.5, -11.5, 96.0, None, None, None, 311.0, 2023-04-18 08:00:00, None
None, None, 131.0, None, 0.9, 1.0, 95.0, None, None, None, 310.0, 2023-04-19 03:00:00, None
None, None, 131.0, None, 6.0, 5.0, 95.0, None, None, None, 310.0, 2023-04-19 16:00:00, None
None, None, 133.0, None, 0.3, -0.1, 93.0, None, None, None, 308.0, 2023-04-23 08:00:00, None
None, None, 136.0, None, 2.9, 1.9, 91.0, None, None, None, 309.0, 2023-04-24 15:00:00, None
None, None, 137.0, None, -2.1, -2.2, 90.0, None, None, None, 305.0, 2023-04-25 00:00:00, None
None, None, 137.0, None, 4.2, 2.3, 88.0, None, None, None, 307.0, 2023-04-25 14:00:00, None
None, None, 137.0, None, 1.5, 1.2, 89.0, None, None, None, 307.0, 2023-04-25 19:00:00, None
None, None, 137.0, None, -1.7, -1.8, 89.0, None, None, None, 305.0, 2023-04-26 02:00:00, None
None, None, 139.0, None, -2.4, -2.5, 83.0, None, None, None, 306.0, 2023-04-26 06:00:00, None
None, None, 141.0, None, -1.2, -1.4, 91.0, None, None, None, 308.0, 2023-04-26 23:00:00, None
2.0, None, 141.0, None, -2.4, -2.5, 91.0, None, None, None, 307.0, 2023-04-27 06:00:00, None
None, None, 141.0, None, -0.7, -1.3, 91.0, None, None, None, 306.0, 2023-04-27 09:00:00, None
None, None, 141.0, None, 0.5, -0.6, 90.0, None, None, None, 306.0, 2023-04-27 11:00:00, None
None, None, 142.0, None, -0.3, -0.4, 90.0, None, None, None, 307.0, 2023-04-28 05:00:00, None
None, None, 142.0, None, 5.8, 5.6, 87.0, None, None, None, 306.0, 2023-04-28 20:00:00, None
0.0, None, 142.0, None, -2.2, -2.3, 88.0, None, None, None, 302.0, 2023-04-29 05:00:00, None
None, None, 142.0, None, 14.3, 12.0, 86.0, None, None, None, 300.0, 2023-04-29 14:00:00, None
None, None, 142.0, None, 15.0, 13.3, 86.0, None, None, 0.0, 300.0, 2023-04-29 15:00:00, None
None, None, 142.0, None, 3.9, 3.8, 85.0, None, None, None, 297.0, 2023-04-29 23:00:00, None
0.0, None, 142.0, None, 1.2, 1.1, 83.0, None, None, None, 292.0, 2023-04-30 05:00:00, None
2.0, None, 144.0, None, 4.4, 4.3, 79.0, None, None, None, 284.0, 2023-04-30 23:00:00, None
None, None, 144.0, None, -0.1, -0.1, 74.0, None, None, None, 259.0, 2023-05-02 02:00:00, None
None, None, 144.0, None, -1.7, -1.7, 73.0, None, None, None, 257.0, 2023-05-02 05:00:00, None
None, None, 145.0, None, 9.1, 7.4, 73.0, None, None, None, 255.0, 2023-05-02 10:00:00, None
None, None, 144.0, None, 6.7, 6.9, 69.0, None, None, None, 247.0, 2023-05-02 23:00:00, None
None, None, 144.0, None, 6.0, 6.0, 68.0, None, None, 0.0, 240.0, 2023-05-03 00:00:00, None
None, None, 144.0, None, -5.4, -5.2, 67.0, None, None, None, 225.0, 2023-05-04 05:00:00, None
None, None, 146.0, None, 11.9, 11.6, 60.0, None, None, None, 207.0, 2023-05-05 18:00:00, None
None, None, 146.0, None, 4.4, 4.5, 61.0, None, None, None, 203.0, 2023-05-05 22:00:00, None
None, None, 146.0, None, 3.8, 3.6, 60.0, None, None, None, 201.0, 2023-05-06 00:00:00, None
None, None, 150.0, None, 3.1, 3.0, 60.0, None, None, None, 201.0, 2023-05-06 02:00:00, None
None, None, 154.0, None, 3.3, 3.2, 57.0, None, None, None, 191.0, 2023-05-06 21:00:00, None
5.0, None, 155.0, None, 2.3, 2.0, 58.0, None, None, None, 188.0, 2023-05-07 02:00:00, None
None, None, 162.0, None, 6.5, 5.1, 54.0, None, None, None, 175.0, 2023-05-08 12:00:00, None
None, None, 163.0, None, 8.5, 6.9, 53.0, None, None, 1.0, 175.0, 2023-05-08 13:00:00, None
None, None, 163.0, None, 10.0, 7.7, 51.0, None, None, None, 161.0, 2023-05-09 11:00:00, None
None, None, 162.0, None, 13.3, 13.0, 50.0, None, None, None, 157.0, 2023-05-09 18:00:00, None
None, None, 163.0, None, 5.9, 6.1, 40.0, None, None, None, 118.0, 2023-05-11 21:00:00, None
None, None, 163.0, None, 9.1, 8.0, 39.0, None, None, None, 105.0, 2023-05-12 16:00:00, None
None, None, 167.0, None, 1.8, 1.7, 37.0, None, None, None, 92.0, 2023-05-13 03:00:00, None
None, None, 170.0, None, 3.1, 3.1, 30.0, None, None, None, 66.0, 2023-05-13 23:00:00, None
None, None, 170.0, None, 2.2, 2.0, 31.0, None, None, None, 62.0, 2023-05-14 04:00:00, None
None, None, 172.0, None, 12.8, 13.3, 19.0, None, None, None, 45.0, 2023-05-14 20:00:00, None
None, None, 171.0, None, 0.8, 0.8, 25.0, None, None, None, 37.0, 2023-05-15 03:00:00, None
None, None, 172.0, None, 2.6, 2.8, 18.0, None, None, None, 13.0, 2023-05-15 23:00:00, None
None, None, 171.0, None, -0.9, -0.9, 19.0, None, None, None, 10.0, 2023-05-16 02:00:00, None
None, None, 172.0, None, 1.2, 0.9, 19.0, None, None, None, 7.0, 2023-05-16 08:00:00, None
None, None, 172.0, None, 23.0, 21.8, 14.0, None, None, None, 7.0, 2023-05-16 14:00:00, None
None, None, 173.0, None, 22.4, 22.1, 1.0, None, None, None, 5.0, 2023-05-17 18:00:00, None
None, None, 172.0, None, 1.7, 1.8, -2.0, None, None, None, -3.0, 2023-05-18 02:00:00, None
None, None, 172.0, None, 11.8, 11.8, -4.0, None, None, None, -1.0, 2023-05-19 04:00:00, None
None, None, 172.0, None, 11.4, 11.1, -4.0, None, None, None, 0.0, 2023-05-21 18:00:00, None
None, None, 172.0, None, 6.4, 6.4, -4.0, None, None, None, -3.0, 2023-05-21 23:00:00, None
None, None, 172.0, None, 5.1, 5.1, -4.0, None, None, None, -5.0, 2023-05-22 01:00:00, None
None, None, 172.0, None, 3.6, 3.5, -4.0, None, None, None, -7.0, 2023-05-22 05:00:00, None
None, None, 172.0, None, 15.9, 14.9, -5.0, None, None, None, 0.0, 2023-05-22 17:00:00, None
1.0, None, 173.0, None, 17.4, 16.7, -4.0, None, None, None, 1.0, 2023-05-23 17:00:00, None
None, None, 172.0, None, 15.1, 14.9, -4.0, None, None, None, 1.0, 2023-05-23 19:00:00, None
None, None, 172.0, None, 4.7, 4.5, -4.0, None, None, None, -7.0, 2023-05-24 07:00:00, None
None, None, 172.0, None, 2.0, 1.9, -4.0, None, None, None, -7.0, 2023-05-25 05:00:00, None
None, None, 173.0, None, 9.3, 8.5, -3.0, None, None, None, -5.0, 2023-05-26 09:00:00, None
None, None, 173.0, None, 10.1, 9.2, -4.0, None, None, 0.0, -5.0, 2023-05-26 10:00:00, None
None, None, 173.0, None, -0.1, -0.3, 0.0, None, None, None, -8.0, 2023-05-29 06:00:00, None
1.0, None, 174.0, None, 0.2, 0.0, 0.0, None, None, None, -7.0, 2023-05-30 06:00:00, None
None, None, 174.0, None, -1.3, -1.3, 0.0, None, None, None, -7.0, 2023-05-31 04:00:00, None
None, None, 174.0, None, 7.2, 6.3, -1.0, None, None, None, -4.0, 2023-05-31 14:00:00, None
None, None, 223.0, None, 1.0, 1.0, 6.0, None, None, None, 12.0, 2023-06-06 02:00:00, None
None, None, 223.0, None, 13.0, 11.4, -2.0, None, None, None, -4.0, 2023-06-07 11:00:00, None
None, None, 223.0, None, 15.7, 14.3, -2.0, None, None, None, -1.0, 2023-06-07 13:00:00, None
None, None, 223.0, None, 8.2, 8.0, -1.0, None, None, None, -5.0, 2023-06-10 07:00:00, None
None, None, 223.0, None, 14.0, 12.9, -1.0, None, None, None, -3.0, 2023-06-10 11:00:00, None
None, None, 223.0, None, 14.2, 14.3, -2.0, None, None, None, 0.0, 2023-06-10 20:00:00, None
None, None, 223.0, None, 16.8, 15.3, 1.0, None, None, None, 1.0, 2023-06-11 15:00:00, None
None, None, 224.0, None, 16.6, 15.8, 1.0, None, None, 1.0, 2.0, 2023-06-11 16:00:00, None
