station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
0.4, 0.0, -5.0, 0.4, 2013-01-01 00:00:00, 31.0, -2.5
0.0, 0.0, -5.5, 0.0, 2013-01-02 00:00:00, 0.0, -3.5
1.8, 0.0, -6.5, 1.8, 2013-01-03 00:00:00, 29.0, -3.5
1.4, 0.0, -8.0, 1.4, 2013-01-04 00:00:00, 30.0, -3.5
11.4, 0.0, -8.0, 11.4, 2013-01-05 00:00:00, 30.0, -2.0
5.0, 0.0, -3.5, 5.0, 2013-01-06 00:00:00, 39.0, -1.5
10.2, 0.0, -4.0, 10.2, 2013-01-07 00:00:00, 40.0, -2.0
6.6, 0.0, -5.5, 6.6, 2013-01-08 00:00:00, 46.0, 1.0
3.0, 3.0, -2.0, 0.0, 2013-01-09 00:00:00, 47.0, 2.5
1.8, 0.0, -2.5, 1.8, 2013-01-10 00:00:00, 43.0, 0.0
0.0, 0.0, -7.0, 0.0, 2013-01-11 00:00:00, 43.0, -3.0
0.0, 0.0, -10.5, 0.0, 2013-01-12 00:00:00, 42.0, -2.5
3.2, 0.0, -12.5, 3.2, 2013-01-13 00:00:00, 41.0, -4.5
1.0, 0.0, -11.5, 1.0, 2013-01-14 00:00:00, 44.0, -5.5
0.0, 0.0, -11.0, 0.0, 2013-01-15 00:00:00, 42.0, -4.5
0.0, 0.0, -7.0, 0.0, 2013-01-16 00:00:00, 41.0, -2.0
0.0, 0.0, -9.0, 0.0, 2013-01-17 00:00:00, 40.0, -0.5
0.0, 0.0, -7.0, 0.0, 2013-01-18 00:00:00, 39.0, -2.5
0.0, 0.0, -9.0, 0.0, 2013-01-19 00:00:00, 38.0, 0.5
0.0, 0.0, -9.5, 0.0, 2013-01-20 00:00:00, 39.0, -1.5
0.0, 0.0, -8.0, 0.0, 2013-01-21 00:00:00, 38.0, -3.0
0.0, 0.0, -7.5, 0.0, 2013-01-22 00:00:00, 38.0, -2.0
14.2, 0.0, -5.0, 14.2, 2013-01-23 00:00:00, 38.0, -0.5
0.6, 0.0, -2.0, 0.6, 2013-01-24 00:00:00, 50.0, 1.0
1.2, 0.0, -2.5, 1.2, 2013-01-25 00:00:00, 48.0, 1.5
2.6, 0.0, 0.0, 2.6, 2013-01-26 00:00:00, 49.0, 3.5
1.0, 0.0, -1.5, 1.0, 2013-01-27 00:00:00, 47.0, 1.0
1.8, 0.0, -3.5, 1.8, 2013-01-28 00:00:00, 47.0, 2.0
3.6, 0.0, -4.0, 3.6, 2013-01-29 00:00:00, 0.0, 3.5
0.0, 0.0, -2.0, 0.0, 2013-01-30 00:00:00, 50.0, 3.5
0.0, 0.0, -2.0, 0.0, 2013-01-31 00:00:00, 45.0, 1.5
0.0, 0.0, -1.0, 0.0, 2013-02-01 00:00:00, 45.0, 5.5
0.0, 0.0, -2.5, 0.0, 2013-02-02 00:00:00, 41.0, 3.5
0.4, 0.0, -3.0, 0.4, 2013-02-03 00:00:00, 41.0, 2.0
1.6, 1.6, -0.5, 0.0, 2013-02-04 00:00:00, 41.0, 2.5
2.2, 2.2, -0.5, 0.0, 2013-02-05 00:00:00, 43.0, 3.0
1.0, 0.0, -1.0, 1.0, 2013-02-06 00:00:00, 42.0, 6.0
0.8, 0.0, -0.5, 0.8, 2013-02-07 00:00:00, 40.0, 3.5
0.0, 0.0, -2.0, 0.0, 2013-02-08 00:00:00, 37.0, 4.0
0.0, 0.0, -4.0, 0.0, 2013-02-09 00:00:00, 34.0, 6.5
0.0, 0.0, -6.0, 0.0, 2013-02-10 00:00:00, 33.0, 5.5
0.0, 0.0, -5.5, 0.0, 2013-02-11 00:00:00, 31.0, 0.5
0.6, 0.0, -1.5, 0.6, 2013-02-12 00:00:00, 31.0, 2.0
0.0, 0.0, -1.0, 0.0, 2013-02-13 00:00:00, 32.0, 6.5
0.0, 0.0, -4.0, 0.0, 2013-02-14 00:00:00, 31.0, 6.0
0.0, 0.0, -2.5, 0.0, 2013-02-15 00:00:00, 31.0, 7.5
2.0, 1.2, -2.0, 0.8, 2013-02-16 00:00:00, 30.0, 2.0
0.0, 0.0, -2.0, 0.0, 2013-02-17 00:00:00, 31.0, 6.5
1.8, 0.0, -6.0, 1.8, 2013-02-18 00:00:00, 31.0, 1.5
0.0, 0.0, -2.0, 0.0, 2013-02-19 00:00:00, 33.0, 2.5
0.0, 0.0, -6.0, 0.0, 2013-02-20 00:00:00, 32.0, 5.0
3.0, 0.0, -3.5, 3.0, 2013-02-21 00:00:00, 31.0, 1.5
25.2, 0.0, -2.0, 25.2, 2013-02-22 00:00:00, 34.0, 0.5
0.0, 0.0, -2.5, 0.0, 2013-02-23 00:00:00, 54.0, 6.0
9.8, 0.0, -6.5, 9.8, 2013-02-24 00:00:00, 38.0, 0.5
2.4, 0.0, -1.5, 2.4, 2013-02-25 00:00:00, 48.0, 2.0
2.8, 0.0, -4.5, 2.8, 2013-02-26 00:00:00, 44.0, 4.5
0.6, 0.0, -1.5, 0.6, 2013-02-27 00:00:00, 43.0, 4.0
5.6, 4.8, -1.0, 0.8, 2013-02-28 00:00:00, 40.0, 3.5
