wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND
132.0, None, None,0.0, None,3.5, None,7.0, None, None, None,83.0,2021-05-14 00:00:00, None,20,,,,,,,,,,,,
138.0, None, None,0.0, None,4.2, None,6.0, None, None, None,86.0,2021-05-14 01:00:00, None,20,,,,,,,,,,,,
109.0, None, None,0.0, None,3.3, None,5.0, None, None, None,91.0,2021-05-14 02:00:00, None,20,,,,,,,,,,,,
65.0, None, None,0.0, None,5.7, None,4.1, None, None, None,95.0,2021-05-14 03:00:00, None,20,,,,,,,,,,,,
72.0, None, None,0.0, None,2.8, None,4.1, None, None, None,94.0,2021-05-14 04:00:00, None,20,,,,,,,,,,,,
130.0, None, None,0.0, None,3.5, None,6.0, None, None, None,88.0,2021-05-14 05:00:00, None,20,,,,,,,,,,,,
288.0, None, None,0.0, None,5.0, None,9.6, None, None, None,74.0,2021-05-14 06:00:00, None,20,,,,,,,,,,,,
277.0, None, None,0.0, None,4.4, None,12.2, None, None, None,62.0,2021-05-14 07:00:00, None,20,,,,,,,,,,,,
242.0, None, None,0.0, None,4.0, None,15.5, None, None, None,53.0,2021-05-14 08:00:00, None,20,,,,,,,,,,,,
285.0, None, None,0.0, None,9.3, None,17.4, None, None, None,42.0,2021-05-14 09:00:00, None,20,,,,,,,,,,,,
228.0, 53.0, 4.0,0.0, 6.0,4.9, 15.5,20.6, 242.0, 0.0, 0.0,36.0,2021-05-14 10:00:00, None,20,,,,,,,,,,,,
352.0, 42.0, 9.3,0.0, 4.4,8.8, 17.4,22.6, 285.0, 0.0, 0.0,26.0,2021-05-14 11:00:00, None,20,,,,,,,,,,,,
330.0, 36.0, 4.9,0.0, 5.0,8.6, 20.6,24.3, 228.0, 0.0, 0.0,21.0,2021-05-14 12:00:00, None,20,,,,,,,,,,,,
356.0, 26.0, 8.8,0.0, 2.1,10.2, 22.6,24.2, 352.0, 0.0, 0.0,21.0,2021-05-14 13:00:00, None,20,,,,,,,,,,,,
173.0, 21.0, 8.6,0.0, 0.6,5.8, 24.3,24.8, 330.0, 0.0, 0.0,19.0,2021-05-14 14:00:00, None,20,,,,,,,,,,,,
251.0, 21.0, 10.2,0.0, 0.5,5.1, 24.2,25.7, 356.0, 0.0, 0.0,23.0,2021-05-14 15:00:00, None,20,,,,,,,,,,,,
245.0, 19.0, 5.8,0.0, -0.4,9.8, 24.8,24.3, 173.0, 0.0, 0.0,26.0,2021-05-14 16:00:00, None,20,,,,,,,,,,,,
290.0, 23.0, 5.1,0.0, 3.0,8.4, 25.7,22.8, 251.0, 0.0, 0.0,25.0,2021-05-14 17:00:00, None,20,,,,,,,,,,,,
124.0, 26.0, 9.8,0.0, 3.6,4.6, 24.3,19.0, 245.0, 0.0, 0.0,40.0,2021-05-14 18:00:00, None,20,,,,,,,,,,,,
110.0, 25.0, 8.4,0.0, 1.8,12.7, 22.8,17.7, 290.0, 0.0, 0.0,39.0,2021-05-14 19:00:00, None,20,,,,,,,,,,,,
92.0, 40.0, 4.6,0.0, 5.1,10.5, 19.0,16.4, 124.0, 0.0, 0.0,41.0,2021-05-14 20:00:00, None,20,,,,,,,,,,,,
104.0, None, None,0.0, None,8.6, None,14.9, None, None, None,46.0,2021-05-14 21:00:00, None,20,,,,,,,,,,,,
105.0, None, None,0.0, None,5.8, None,12.8, None, None, None,54.0,2021-05-14 22:00:00, None,20,,,,,,,,,,,,
109.0, 46.0, 8.6,0.0, 3.4,5.7, 14.9,12.5, 104.0, 0.0, 0.0,62.0,2021-05-14 23:00:00, None,20,,,,,,,,,,,,
124.0, 54.0, 5.8,0.0, 3.7,3.8, 12.8,10.7, 105.0, 0.0, 0.0,64.0,2021-05-15 00:00:00, None,20,,,,,,,,,,,,
46.0, 62.0, 5.7,0.0, 5.4,4.6, 12.5,8.6, 109.0, 0.0, 0.0,74.0,2021-05-15 01:00:00, None,20,,,,,,,,,,,,
38.0, 64.0, 3.8,0.0, 4.2,4.8, 10.7,7.0, 124.0, 0.0, 0.0,84.0,2021-05-15 02:00:00, None,20,,,,,,,,,,,,
159.0, 74.0, 4.6,0.0, 4.2,5.6, 8.6,7.1, 46.0, 0.0, 0.0,79.0,2021-05-15 03:00:00, None,20,,,,,,,,,,,,
57.0, 84.0, 4.8,0.0, 4.5,2.2, 7.0,6.9, 38.0, 0.0, 0.0,81.0,2021-05-15 04:00:00, None,20,,,,,,,,,,,,
80.0, 79.0, 5.6,0.0, 3.7,4.4, 7.1,8.6, 159.0, 0.0, 0.0,78.0,2021-05-15 05:00:00, None,20,,,,,,,,,,,,
242.0, 81.0, 2.2,0.0, 3.9,4.1, 6.9,11.9, 57.0, 0.0, 0.0,65.0,2021-05-15 06:00:00, None,20,,,,,,,,,,,,
261.0, 78.0, 4.4,0.0, 5.0,4.0, 8.6,14.5, 80.0, 0.0, 0.0,54.0,2021-05-15 07:00:00, None,20,,,,,,,,,,,,
268.0, 65.0, 4.1,0.0, 5.5,6.0, 11.9,17.0, 242.0, 0.0, 0.0,44.0,2021-05-15 08:00:00, None,20,,,,,,,,,,,,
276.0, 54.0, 4.0,0.0, 5.3,7.0, 14.5,19.8, 261.0, 0.0, 0.0,42.0,2021-05-15 09:00:00, None,20,,,,,,,,,,,,
