ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
8.4,8.4,0.0,2021-06-11, None,24
15.0,15.0,0.0,2021-06-13, 0.0,24
0.4,0.4,0.0,2021-06-15, 0.0,24
