ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.6,0.0,-2.0,1.6,2020-03-11,65.0,3.5,11
2.2,0.0,-8.5,2.2,2020-03-12,66.0,3.0,11
0.0,0.0,-9.0,0.0,2020-03-13,67.0,-3.5,11
0.0,0.0,-19.0,0.0,2020-03-14,67.0,3.5,11
0.0,0.0,-16.0,0.0,2020-03-15,67.0,3.0,11
0.0,0.0,-10.5,0.0,2020-03-16,66.0,7.0,11
0.0,0.0,-8.0,0.0,2020-03-17,65.0,10.5,11
