TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-16.202,0.6,87.0,2.73,847.75, 0.0,4.48,2022-04-16 00:00:00,311.7,-17.885,16
-17.253,0.6,86.7,2.73,847.85, 0.0,4.09,2022-04-16 01:00:00,310.3,-18.962,16
-17.813,0.6,86.4,1.95,847.95, 0.0,2.92,2022-04-16 02:00:00,314.5,-19.554,16
-18.164,0.6,86.2,1.75,847.95, 0.0,2.53,2022-04-16 03:00:00,321.5,-19.927,16
-18.563,5.6,86.0,1.75,848.05, 0.0,2.34,2022-04-16 04:00:00,342.6,-20.348,16
-18.697,35.6,85.9,1.36,847.95, 0.0,1.95,2022-04-16 05:00:00,339.7,-20.493,16
-18.922,84.4,85.6,1.17,847.95, 0.0,1.56,2022-04-16 06:00:00,334.1,-20.755,16
-18.208,190.6,85.8,0.78,847.85, 0.0,1.36,2022-04-16 07:00:00,314.5,-20.024,16
-17.125,309.4,86.1,0.39,847.45, 0.0,1.17,2022-04-16 08:00:00,307.5,-18.917,16
-16.955,249.4,86.5,1.17,847.35, 0.0,2.92,2022-04-16 09:00:00,327.1,-18.695,16
-15.385,235.6,85.5,1.56,847.35, 0.0,3.51,2022-04-16 10:00:00,5.6,-17.284,16
-14.471,308.1,85.1,1.56,847.25, 0.0,3.12,2022-04-16 11:00:00,7.0,-16.44,16
-15.669,215.6,86.1,1.75,847.35, 0.0,3.9,2022-04-16 12:00:00,25.3,-17.482,16
-14.432,358.1,87.3,2.92,847.35, 0.0,4.87,2022-04-16 13:00:00,12.6,-16.097,16
-15.669,226.9,87.9,2.73,847.45, 0.0,4.29,2022-04-16 14:00:00,14.0,-17.237,16
-15.144,259.4,88.3,3.31,847.65, 0.0,5.07,2022-04-16 15:00:00,15.4,-16.664,16
-15.954,149.4,88.4,4.09,847.75, 0.0,5.26,2022-04-16 16:00:00,12.6,-17.451,16
-16.66,63.1,88.1,4.48,847.85, 0.0,6.43,2022-04-16 17:00:00,7.0,-18.189,16
-17.51,6.9,87.7,4.68,848.15, 0.0,6.24,2022-04-16 18:00:00,355.2,-19.082,16
-17.77,0.6,87.6,3.9,848.75, 0.0,5.65,2022-04-16 19:00:00,355.2,-19.352,16
