pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -2.452, 78.59, 2.8, 79.0, -6.0, -2.5, -2.9, -6.0, 0.0, 1.0,2021-12-03 00:00:00, -1.0, -0.994,49
None, -2.938, 82.0, 2.8, 82.0, -5.0, -2.9, -3.0, -5.0, 0.0, 0.0,2021-12-03 01:00:00, -1.0, -1.141,49
None, -2.452, 80.2, 2.8, 80.0, -5.0, -2.5, -3.0, -5.0, 0.0, 0.0,2021-12-03 02:00:00, -1.0, -1.031,49
None, -2.5, 80.7, 2.8, 81.0, -5.0, -2.5, -3.0, -5.0, 0.0, 0.0,2021-12-03 03:00:00, -1.0, -1.071,49
None, -2.61, 81.5, 2.8, 82.0, -5.0, -2.6, -3.0, -5.0, 0.0, 0.0,2021-12-03 04:00:00, -1.0, -1.059,49
None, -3.244, 81.0, 2.8, 81.0, -6.0, -3.2, -3.2, -6.0, 0.0, 0.0,2021-12-03 05:00:00, -1.0, -0.957,49
None, -3.619, 84.2, 2.8, 84.0, -5.0, -3.6, -3.7, -5.0, 1.0, 0.0,2021-12-03 06:00:00, -1.0, -0.898,49
None, -3.996, 85.3, -3.1, 85.0, -5.0, -4.0, -3.9, -5.0, 0.0, 0.0,2021-12-03 07:00:00, -1.0, -0.891,49
None, -4.357, 82.9, -3.1, 83.0, -6.0, -4.4, -4.6, -6.0, 0.0, 0.0,2021-12-03 08:00:00, -1.0, -0.702,49
1.8, -4.321, 84.0, -3.1, 84.0, -6.0, -4.3, -4.6, -6.0, 0.0, 0.0,2021-12-03 09:00:00, -1.0, -0.757,49
1.8, -3.342, 76.8, -2.8, 77.0, -6.0, -3.3, -4.6, -6.0, 0.0, 0.0,2021-12-03 10:00:00, -1.0, -0.616,49
1.8, -2.752, 66.72, -2.5, 67.0, -8.0, -2.8, -4.6, -8.0, 0.0, 0.0,2021-12-03 11:00:00, -1.0, -0.709,49
None, -1.587, 63.08, -1.4, 63.0, -7.0, -1.6, -4.6, -7.0, -0.6, 0.0,2021-12-03 12:00:00, -1.0, -0.691,49
None, -0.774, 59.1, -0.6, 59.0, -7.0, -0.8, -4.6, -7.0, -0.4, 0.0,2021-12-03 13:00:00, -1.0, -0.767,49
None, -0.23, 54.49, 0.3, 54.0, -8.0, -0.2, -4.6, -8.0, 0.0, 0.0,2021-12-03 14:00:00, -1.0, -0.99,49
None, -0.111, 58.43, 0.6, 58.0, -7.0, -0.1, -4.6, -7.0, 0.0, 0.0,2021-12-03 15:00:00, -1.0, -0.8,49
None, -1.797, 71.05, 0.6, 71.0, -6.0, -1.8, -4.6, -6.0, 0.0, 0.0,2021-12-03 16:00:00, -1.0, -0.868,49
None, -3.009, 77.97, 0.6, 78.0, -6.0, -3.0, -4.6, -6.0, 0.0, 0.0,2021-12-03 17:00:00, -1.0, -0.747,49
None, -3.3, 79.11, 0.6, 79.0, -7.0, -3.3, -4.6, -7.0, 1.0, 0.0,2021-12-03 18:00:00, -1.0, -0.743,49
None, -3.489, 80.4, -2.8, 80.0, -6.0, -3.5, -3.7, -6.0, 0.0, 0.0,2021-12-03 19:00:00, -1.0, -0.783,49
None, -3.57, 82.7, -2.8, 83.0, -6.0, -3.6, -3.7, -6.0, 0.0, 0.0,2021-12-03 20:00:00, -1.0, -0.698,49
None, -3.762, 83.4, -2.8, 83.0, -6.0, -3.8, -4.0, -6.0, 0.0, 0.0,2021-12-03 21:00:00, -1.0, -0.682,49
None, -3.727, 83.5, -2.8, 84.0, -6.0, -3.7, -4.1, -6.0, 0.0, 0.0,2021-12-03 22:00:00, -1.0, -0.643,49
None, -4.222, 83.7, -2.8, 84.0, -6.0, -4.2, -4.3, -6.0, 0.0, 0.0,2021-12-03 23:00:00, -1.0, -0.533,49
None, -4.079, 83.8, -2.8, 84.0, -6.0, -4.1, -4.3, -6.0, 0.0, 0.0,2021-12-04 00:00:00, -1.0, -0.542,49
None, -3.846, 84.0, -2.8, 84.0, -6.0, -3.8, -4.3, -6.0, 0.0, 0.0,2021-12-04 01:00:00, 0.0, -0.489,49
