time,tasmin,tasmax,pcp,week_of_year
2018-02-12,-20.3,2.2,1.1,7
2018-02-13,-7.2,-2.9,9.1,7
2018-02-14,-14.7,-1.9,0.4,7
2018-02-15,-16.7,-7.0,1.6,7
2018-02-16,-11.5,-2.1,5.0,7
2018-02-17,-18.2,-9.8,9.8,7
2018-02-18,-21.1,-9.0,0.0,7
