pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None,1468.0, None, None, None, None,2016-04-29 00:00:00,12.5, None, 33.0, None,18
None, None,1468.0, None, None, None, None,2016-04-29 01:00:00,12.7, None, 31.0, None,18
None, None,1468.0, None, None, None, None,2016-04-29 02:00:00,10.3, None, 32.0, None,18
None, None,1469.0, None, None, None, None,2016-04-29 03:00:00,9.0, None, 32.0, None,18
None, None,1469.0, None, None, None, None,2016-04-29 04:00:00,8.4, None, 32.0, None,18
None, None,1469.0, None, None, None, None,2016-04-29 05:00:00,8.0, None, 32.0, None,18
None, None,1469.0, None, None, None, None,2016-04-29 06:00:00,7.5, None, 32.0, None,18
None, None,1470.0, None, None, None, None,2016-04-29 07:00:00,7.2, None, 32.0, None,18
None, None,1470.0, None, None, None, None,2016-04-29 08:00:00,7.1, None, 32.0, None,18
None, None,1470.0, None, None, None, None,2016-04-29 09:00:00,5.6, None, 32.0, None,18
None, None,1471.0, None, None, None, None,2016-04-29 10:00:00,4.9, None, 32.0, None,18
None, None,1471.0, None, None, None, None,2016-04-29 11:00:00,4.6, None, 32.0, None,18
None, None,1471.0, None, None, None, None,2016-04-29 12:00:00,4.8, None, 32.0, None,18
None, None,1471.0, None, None, None, None,2016-04-29 13:00:00,4.7, None, 32.0, None,18
None, None,1471.0, None, None, None, None,2016-04-29 14:00:00,5.0, None, 32.0, None,18
None, None,1471.0, None, None, None, None,2016-04-29 15:00:00,6.4, None, 32.0, None,18
None, None,1470.0, None, None, None, None,2016-04-29 16:00:00,7.4, None, 31.0, None,18
None, None,1470.0, None, None, None, None,2016-04-29 17:00:00,9.7, None, 29.0, None,18
None, None,1469.0, None, None, None, None,2016-04-29 18:00:00,12.9, None, 27.0, None,18
None, None,1469.0, None, None, None, None,2016-04-29 19:00:00,10.1, None, 30.0, None,18
