snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
611.0, None, None,2016-04-29 00:00:00,3.1, None, None,18
610.0, None, None,2016-04-29 01:00:00,2.9, None, None,18
609.0, None, None,2016-04-29 02:00:00,2.6, None, None,18
609.0, None, None,2016-04-29 03:00:00,2.4, None, None,18
608.0, None, None,2016-04-29 04:00:00,2.5, None, None,18
608.0, None, None,2016-04-29 05:00:00,2.1, None, None,18
608.0, None, None,2016-04-29 06:00:00,1.9, None, None,18
608.0, None, None,2016-04-29 07:00:00,1.6, None, None,18
607.0, None, None,2016-04-29 08:00:00,1.6, None, None,18
607.0, None, None,2016-04-29 09:00:00,1.6, None, None,18
607.0, None, None,2016-04-29 10:00:00,1.7, None, None,18
607.0, None, None,2016-04-29 11:00:00,1.7, None, None,18
607.0, None, None,2016-04-29 12:00:00,1.6, None, None,18
607.0, None, None,2016-04-29 13:00:00,1.5, None, None,18
607.0, None, None,2016-04-29 14:00:00,1.9, None, None,18
607.0, None, None,2016-04-29 15:00:00,2.3, None, None,18
607.0, 134.0, None,2016-04-29 16:00:00,2.2, None, None,18
607.0, None, None,2016-04-29 17:00:00,2.1, None, None,18
607.0, None, None,2016-04-29 18:00:00,3.0, None, None,18
607.0, None, None,2016-04-29 19:00:00,3.4, None, None,18
607.0, None, None,2016-04-29 20:00:00,3.8, None, None,18
606.0, None, None,2016-04-29 21:00:00,2.6, None, None,18
606.0, None, None,2016-04-29 22:00:00,2.5, None, None,18
605.0, None, None,2016-04-29 23:00:00,2.0, None, None,18
604.0, None, None,2016-04-30 00:00:00,1.9, None, None,18
604.0, None, None,2016-04-30 01:00:00,1.6, None, None,18
604.0, None, None,2016-04-30 02:00:00,1.6, None, None,18
604.0, None, None,2016-04-30 03:00:00,1.2, None, None,18
604.0, None, None,2016-04-30 04:00:00,1.0, None, None,18
603.0, None, None,2016-04-30 05:00:00,0.8, None, None,18
603.0, None, None,2016-04-30 06:00:00,0.8, None, None,18
602.0, None, None,2016-04-30 07:00:00,0.8, None, None,18
602.0, None, None,2016-04-30 08:00:00,0.5, None, None,18
602.0, None, None,2016-04-30 09:00:00,-0.3, None, None,18
601.0, None, None,2016-04-30 10:00:00,-0.4, None, None,18
601.0, None, None,2016-04-30 11:00:00,-0.3, None, None,18
601.0, None, None,2016-04-30 12:00:00,0.4, None, None,18
601.0, None, None,2016-04-30 13:00:00,1.3, None, None,18
600.0, None, None,2016-04-30 14:00:00,2.2, None, None,18
600.0, None, None,2016-04-30 15:00:00,3.8, None, None,18
601.0, 177.0, None,2016-04-30 16:00:00,6.2, None, None,18
601.0, None, None,2016-04-30 17:00:00,9.8, None, None,18
601.0, None, None,2016-04-30 18:00:00,12.2, None, None,18
601.0, None, None,2016-04-30 19:00:00,13.5, None, None,18
601.0, None, None,2016-04-30 20:00:00,14.7, None, None,18
601.0, None, None,2016-04-30 21:00:00,15.9, None, None,18
601.0, None, None,2016-04-30 22:00:00,9.7, None, None,18
600.0, None, None,2016-04-30 23:00:00,7.5, None, None,18
599.0, None, None,2016-05-01 00:00:00,6.0, None, None,18
598.0, None, None,2016-05-01 01:00:00,4.6, None, None,18
597.0, None, None,2016-05-01 02:00:00,3.8, None, None,18
597.0, None, None,2016-05-01 03:00:00,3.7, None, None,18
597.0, None, None,2016-05-01 04:00:00,3.6, None, None,18
597.0, None, None,2016-05-01 05:00:00,3.6, None, None,18
597.0, None, None,2016-05-01 06:00:00,3.7, None, None,18
596.0, None, None,2016-05-01 07:00:00,3.8, None, None,18
596.0, None, None,2016-05-01 08:00:00,3.7, None, None,18
596.0, None, None,2016-05-01 09:00:00,3.7, None, None,18
595.0, None, None,2016-05-01 10:00:00,3.5, None, None,18
595.0, None, None,2016-05-01 11:00:00,3.4, None, None,18
595.0, None, None,2016-05-01 12:00:00,4.1, None, None,18
595.0, None, None,2016-05-01 13:00:00,4.9, None, None,18
595.0, None, None,2016-05-01 14:00:00,7.7, None, None,18
595.0, None, None,2016-05-01 15:00:00,9.2, None, None,18
595.0, 213.0, None,2016-05-01 16:00:00,12.1, None, None,18
595.0, None, None,2016-05-01 17:00:00,14.1, None, None,18
595.0, None, None,2016-05-01 18:00:00,16.9, None, None,18
595.0, None, None,2016-05-01 19:00:00,18.2, None, None,18
595.0, None, None,2016-05-01 20:00:00,19.7, None, None,18
595.0, None, None,2016-05-01 21:00:00,21.4, None, None,18
594.0, None, None,2016-05-01 22:00:00,15.1, None, None,18
594.0, None, None,2016-05-01 23:00:00,12.2, None, None,18
592.0, None, None,2016-05-02 00:00:00,10.4, None, None,18
591.0, None, None,2016-05-02 01:00:00,9.0, None, None,18
590.0, None, None,2016-05-02 02:00:00,8.3, None, None,18
589.0, None, None,2016-05-02 03:00:00,8.0, None, None,18
588.0, None, None,2016-05-02 04:00:00,7.8, None, None,18
588.0, None, None,2016-05-02 05:00:00,7.4, None, None,18
588.0, None, None,2016-05-02 06:00:00,7.3, None, None,18
587.0, None, None,2016-05-02 07:00:00,7.1, None, None,18
587.0, None, None,2016-05-02 08:00:00,6.8, None, None,18
586.0, None, None,2016-05-02 09:00:00,6.9, None, None,18
586.0, None, None,2016-05-02 10:00:00,6.9, None, None,18
585.0, None, None,2016-05-02 11:00:00,6.8, None, None,18
585.0, None, None,2016-05-02 12:00:00,6.9, None, None,18
585.0, None, None,2016-05-02 13:00:00,7.5, None, None,18
585.0, None, None,2016-05-02 14:00:00,8.9, None, None,18
585.0, None, None,2016-05-02 15:00:00,10.7, None, None,18
585.0, 213.0, None,2016-05-02 16:00:00,13.5, None, None,18
585.0, None, None,2016-05-02 17:00:00,17.4, None, None,18
585.0, None, None,2016-05-02 18:00:00,19.5, None, None,18
585.0, None, None,2016-05-02 19:00:00,20.3, None, None,18
584.0, None, None,2016-05-02 20:00:00,20.6, None, None,18
581.0, None, None,2016-05-02 21:00:00,23.2, None, None,18
580.0, None, None,2016-05-02 22:00:00,17.7, None, None,18
578.0, None, None,2016-05-02 23:00:00,14.3, None, None,18
575.0, None, None,2016-05-03 00:00:00,14.0, None, None,18
573.0, None, None,2016-05-03 01:00:00,10.3, None, None,18
572.0, None, None,2016-05-03 02:00:00,9.2, None, None,18
571.0, None, None,2016-05-03 03:00:00,9.0, None, None,18
570.0, None, None,2016-05-03 04:00:00,8.7, None, None,18
569.0, None, None,2016-05-03 05:00:00,9.1, None, None,18
569.0, None, None,2016-05-03 06:00:00,8.2, None, None,18
569.0, None, None,2016-05-03 07:00:00,8.0, None, None,18
568.0, None, None,2016-05-03 08:00:00,8.1, None, None,18
568.0, None, None,2016-05-03 09:00:00,8.1, None, None,18
568.0, None, None,2016-05-03 10:00:00,8.1, None, None,18
567.0, None, None,2016-05-03 11:00:00,8.2, None, None,18
567.0, None, None,2016-05-03 12:00:00,8.5, None, None,18
567.0, None, None,2016-05-03 13:00:00,9.1, None, None,18
567.0, None, None,2016-05-03 14:00:00,9.6, None, None,18
566.0, None, None,2016-05-03 15:00:00,12.7, None, None,18
566.0, 223.0, None,2016-05-03 16:00:00,13.9, None, None,18
566.0, None, None,2016-05-03 17:00:00,13.9, None, None,18
565.0, None, None,2016-05-03 18:00:00,14.9, None, None,18
564.0, None, None,2016-05-03 19:00:00,16.2, None, None,18
563.0, None, None,2016-05-03 20:00:00,17.0, None, None,18
562.0, None, None,2016-05-03 21:00:00,16.4, None, None,18
560.0, None, None,2016-05-03 22:00:00,11.4, None, None,18
559.0, None, None,2016-05-03 23:00:00,8.7, None, None,18
558.0, None, None,2016-05-04 00:00:00,7.5, None, None,18
557.0, None, None,2016-05-04 01:00:00,6.4, None, None,18
556.0, None, None,2016-05-04 02:00:00,6.1, None, None,18
555.0, None, None,2016-05-04 03:00:00,5.9, None, None,18
553.0, None, None,2016-05-04 04:00:00,5.8, None, None,18
553.0, None, None,2016-05-04 05:00:00,5.5, None, None,18
551.0, None, None,2016-05-04 06:00:00,5.1, None, None,18
550.0, None, None,2016-05-04 07:00:00,5.2, None, None,18
550.0, None, None,2016-05-04 08:00:00,5.3, None, None,18
549.0, None, None,2016-05-04 09:00:00,5.1, None, None,18
549.0, None, None,2016-05-04 10:00:00,5.0, None, None,18
548.0, None, None,2016-05-04 11:00:00,5.0, None, None,18
548.0, None, None,2016-05-04 12:00:00,5.1, None, None,18
546.0, None, None,2016-05-04 13:00:00,5.3, None, None,18
546.0, None, None,2016-05-04 14:00:00,5.1, None, None,18
546.0, None, None,2016-05-04 15:00:00,5.3, None, None,18
545.0, 241.0, None,2016-05-04 16:00:00,5.1, None, None,18
545.0, None, None,2016-05-04 17:00:00,5.1, None, None,18
545.0, None, None,2016-05-04 18:00:00,7.4, None, None,18
543.0, None, None,2016-05-04 19:00:00,6.9, None, None,18
543.0, None, None,2016-05-04 20:00:00,6.2, None, None,18
542.0, None, None,2016-05-04 21:00:00,6.3, None, None,18
541.0, None, None,2016-05-04 22:00:00,5.6, None, None,18
540.0, None, None,2016-05-04 23:00:00,5.5, None, None,18
540.0, None, None,2016-05-05 00:00:00,5.2, None, None,18
539.0, None, None,2016-05-05 01:00:00,4.6, None, None,18
539.0, None, None,2016-05-05 02:00:00,4.3, None, None,18
538.0, None, None,2016-05-05 03:00:00,4.1, None, None,18
537.0, None, None,2016-05-05 04:00:00,3.9, None, None,18
537.0, None, None,2016-05-05 05:00:00,3.7, None, None,18
537.0, None, None,2016-05-05 06:00:00,3.8, None, None,18
536.0, None, None,2016-05-05 07:00:00,3.8, None, None,18
536.0, None, None,2016-05-05 08:00:00,3.7, None, None,18
535.0, None, None,2016-05-05 09:00:00,3.6, None, None,18
535.0, None, None,2016-05-05 10:00:00,3.5, None, None,18
534.0, None, None,2016-05-05 11:00:00,3.6, None, None,18
534.0, None, None,2016-05-05 12:00:00,4.1, None, None,18
534.0, None, None,2016-05-05 13:00:00,4.2, None, None,18
534.0, None, None,2016-05-05 14:00:00,5.0, None, None,18
534.0, None, None,2016-05-05 15:00:00,6.1, None, None,18
535.0, 244.0, None,2016-05-05 16:00:00,7.6, None, None,18
536.0, None, None,2016-05-05 17:00:00,9.0, None, None,18
535.0, None, None,2016-05-05 18:00:00,11.6, None, None,18
533.0, None, None,2016-05-05 19:00:00,12.5, None, None,18
533.0, None, None,2016-05-05 20:00:00,13.5, None, None,18
531.0, None, None,2016-05-05 21:00:00,14.6, None, None,18
530.0, None, None,2016-05-05 22:00:00,13.0, None, None,18
528.0, None, None,2016-05-05 23:00:00,10.0, None, None,18
