ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0,0.0, 6.5,0.0,2018-08-27,0.0, 18.5,35
0.8,0.8, 10.5,0.0,2018-08-28,0.0, 24.0,35
7.0,7.0, 10.0,0.0,2018-08-29,0.0, 13.0,35
0.0,0.0, 7.0,0.0,2018-08-30,0.0, 17.5,35
0.0,0.0, 3.0,0.0,2018-08-31,0.0, 21.0,35
0.0,0.0, 3.5,0.0,2018-09-01,0.0, 16.5,35
3.6,3.6, 4.0,0.0,2018-09-02,0.0, 20.5,35
