wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,relative_humidity,time,snw_dpth,week_of_year
104.0, None, None,0.0, None,1.7, None,9.3, None, None,62.0,2017-09-17 00:00:00, None,38
130.0, None, None,0.0, None,1.7, None,10.1, None, None,66.0,2017-09-17 01:00:00, None,38
106.0, None, None,0.0, None,1.9, None,10.4, None, None,63.0,2017-09-17 02:00:00, None,38
161.0, None, None,0.0, None,2.5, None,11.1, None, None,58.0,2017-09-17 03:00:00, None,38
114.0, None, None,0.0, None,2.8, None,11.3, None, None,56.0,2017-09-17 04:00:00, None,38
101.0, None, None,0.0, None,3.1, None,10.5, None, None,59.0,2017-09-17 05:00:00, None,38
164.0, None, None,0.0, None,4.9, None,15.3, None, None,49.0,2017-09-17 06:00:00, None,38
153.0, None, None,0.0, None,4.2, None,10.9, None, None,68.0,2017-09-17 07:00:00, None,38
100.0, None, None,0.0, None,3.7, None,13.5, None, None,70.0,2017-09-17 08:00:00, None,38
163.0, None, None,0.0, None,6.6, None,15.6, None, None,45.0,2017-09-17 09:00:00, None,38
196.0, None, None,0.0, None,9.5, None,15.7, None, None,43.0,2017-09-17 10:00:00, None,38
98.0, None, None,0.4, None,5.0, None,12.4, None, None,90.0,2017-09-17 11:00:00, None,38
116.0, None, None,0.6, None,4.5, None,11.5, None, None,92.0,2017-09-17 12:00:00, None,38
81.0, None, None,3.4, None,5.0, None,10.7, None, None,96.0,2017-09-17 13:00:00, None,38
191.0, None, None,0.4, None,2.1, None,11.1, None, None,96.0,2017-09-17 14:00:00, None,38
150.0, None, None,0.4, None,4.6, None,11.0, None, None,95.0,2017-09-17 15:00:00, None,38
297.0, None, None,0.4, None,3.2, None,11.2, None, None,95.0,2017-09-17 16:00:00, None,38
98.0, None, None,0.8, None,3.1, None,10.8, None, None,96.0,2017-09-17 17:00:00, None,38
133.0, None, None,0.0, None,4.8, None,10.7, None, None,96.0,2017-09-17 18:00:00, None,38
87.0, None, None,0.4, None,2.8, None,9.7, None, None,95.0,2017-09-17 19:00:00, None,38
111.0, None, None,6.0, None,5.7, None,8.4, None, None,97.0,2017-09-17 20:00:00, None,38
100.0, None, None,0.2, None,2.4, None,8.1, None, None,98.0,2017-09-17 21:00:00, None,38
121.0, None, None,0.2, None,2.5, None,7.9, None, None,99.0,2017-09-17 22:00:00, None,38
108.0, None, None,0.0, None,3.0, None,7.7, None, None,98.0,2017-09-17 23:00:00, None,38
118.0, None, None,0.0, None,1.9, None,7.6, None, None,99.0,2017-09-18 00:00:00, None,38
116.0, None, None,0.0, None,3.3, None,7.3, None, None,99.0,2017-09-18 01:00:00, None,38
109.0, None, None,0.0, None,2.6, None,7.4, None, None,99.0,2017-09-18 02:00:00, None,38
121.0, None, None,0.2, None,2.9, None,7.3, None, None,99.0,2017-09-18 03:00:00, None,38
93.0, None, None,0.8, None,4.7, None,7.2, None, None,99.0,2017-09-18 04:00:00, None,38
120.0, None, None,0.2, None,4.2, None,6.7, None, None,98.0,2017-09-18 05:00:00, None,38
94.0, None, None,1.0, None,2.7, None,6.8, None, None,99.0,2017-09-18 06:00:00, None,38
102.0, None, None,0.4, None,2.4, None,7.1, None, None,99.0,2017-09-18 07:00:00, None,38
304.0, None, None,0.4, None,1.7, None,7.9, None, None,96.0,2017-09-18 08:00:00, None,38
116.0, None, None,0.0, None,1.7, None,8.6, None, None,96.0,2017-09-18 09:00:00, None,38
113.0, None, None,0.0, None,2.1, None,10.6, None, None,87.0,2017-09-18 10:00:00, None,38
337.0, None, None,0.0, None,2.5, None,11.7, None, None,80.0,2017-09-18 11:00:00, None,38
146.0, None, None,0.0, None,4.2, None,12.4, None, None,75.0,2017-09-18 12:00:00, None,38
46.0, None, None,0.0, None,5.3, None,11.6, None, None,74.0,2017-09-18 13:00:00, None,38
83.0, None, None,0.0, None,4.4, None,11.5, None, None,84.0,2017-09-18 14:00:00, None,38
60.0, None, None,0.2, None,5.3, None,10.5, None, None,85.0,2017-09-18 15:00:00, None,38
98.0, None, None,0.0, None,4.2, None,11.5, None, None,80.0,2017-09-18 16:00:00, None,38
98.0, None, None,0.0, None,4.3, None,10.6, None, None,90.0,2017-09-18 17:00:00, None,38
100.0, None, None,0.0, None,4.7, None,9.2, None, None,92.0,2017-09-18 18:00:00, None,38
