ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 1134.0, 715.0, None, None,2020-05-20 00:00:00,11.7, None, 174.0, None,21
None, 1133.0, 714.0, None, None,2020-05-20 01:00:00,10.8, None, 173.0, None,21
None, 1133.0, 713.0, None, None,2020-05-20 02:00:00,10.2, None, 173.0, None,21
None, 1133.0, 713.0, None, None,2020-05-20 03:00:00,8.0, None, 173.0, None,21
None, 1133.0, 712.0, None, None,2020-05-20 04:00:00,6.2, None, 172.0, None,21
None, 1132.0, 712.0, None, None,2020-05-20 05:00:00,5.3, None, 173.0, None,21
None, 1132.0, 711.0, None, None,2020-05-20 06:00:00,4.5, None, 173.0, None,21
None, 1132.0, 709.0, None, None,2020-05-20 07:00:00,3.9, None, 173.0, None,21
None, 1132.0, 710.0, None, None,2020-05-20 08:00:00,4.3, None, 172.0, None,21
None, 1132.0, 709.0, None, None,2020-05-20 09:00:00,4.4, None, 170.0, None,21
None, 1132.0, 707.0, None, None,2020-05-20 10:00:00,4.2, None, 173.0, None,21
None, 1132.0, 706.0, None, None,2020-05-20 11:00:00,4.0, None, 171.0, None,21
None, 1132.0, 705.0, None, None,2020-05-20 12:00:00,4.0, None, 172.0, None,21
None, 1132.0, 705.0, None, None,2020-05-20 13:00:00,3.4, None, 172.0, None,21
None, 1132.0, 704.0, None, None,2020-05-20 14:00:00,4.7, None, 172.0, None,21
None, 1132.0, 704.0, None, None,2020-05-20 15:00:00,4.7, None, 172.0, None,21
None, 1132.0, 704.0, None, None,2020-05-20 16:00:00,6.2, None, 168.0, None,21
None, 1132.0, 703.0, None, None,2020-05-20 17:00:00,7.4, None, 170.0, None,21
None, 1131.0, 702.0, None, None,2020-05-20 18:00:00,7.8, None, 169.0, None,21
None, 1132.0, 702.0, None, None,2020-05-20 19:00:00,7.9, None, 169.0, None,21
None, 1132.0, 702.0, None, None,2020-05-20 20:00:00,8.0, None, 170.0, None,21
None, 1132.0, 702.0, None, None,2020-05-20 21:00:00,6.5, None, 171.0, None,21
None, 1132.0, 702.0, None, None,2020-05-20 22:00:00,7.3, None, 169.0, None,21
None, 1132.0, 699.0, None, None,2020-05-20 23:00:00,7.2, None, 167.0, None,21
None, 1132.0, 700.0, None, None,2020-05-21 00:00:00,6.2, None, 169.0, None,21
None, 1133.0, 700.0, None, None,2020-05-21 01:00:00,7.3, None, 168.0, None,21
None, 1133.0, 700.0, None, None,2020-05-21 02:00:00,7.5, None, 168.0, None,21
None, 1133.0, 699.0, None, None,2020-05-21 03:00:00,6.3, None, 168.0, None,21
None, 1133.0, 699.0, None, None,2020-05-21 04:00:00,4.4, None, 168.0, None,21
None, 1133.0, 698.0, None, None,2020-05-21 05:00:00,5.0, None, 167.0, None,21
None, 1133.0, 698.0, None, None,2020-05-21 06:00:00,4.2, None, 169.0, None,21
None, 1134.0, 697.0, None, None,2020-05-21 07:00:00,4.8, None, 167.0, None,21
None, 1135.0, 695.0, None, None,2020-05-21 08:00:00,4.0, None, 169.0, None,21
None, 1135.0, 695.0, None, None,2020-05-21 09:00:00,3.6, None, 169.0, None,21
None, 1136.0, 696.0, None, None,2020-05-21 10:00:00,2.8, None, 168.0, None,21
None, 1137.0, 696.0, None, None,2020-05-21 11:00:00,3.1, None, 168.0, None,21
None, 1137.0, 695.0, None, None,2020-05-21 14:00:00,2.8, None, 168.0, None,21
None, 1137.0, 692.0, None, None,2020-05-21 15:00:00,3.3, None, 167.0, None,21
None, 1137.0, 692.0, None, None,2020-05-21 16:00:00,4.1, None, 166.0, None,21
None, 1138.0, 692.0, None, None,2020-05-21 17:00:00,3.1, None, 164.0, None,21
None, 1138.0, 692.0, None, None,2020-05-21 18:00:00,3.7, None, 166.0, None,21
None, 1138.0, 693.0, None, None,2020-05-21 19:00:00,5.3, None, 164.0, None,21
None, 1139.0, 693.0, None, None,2020-05-21 20:00:00,5.4, None, 163.0, None,21
None, 1139.0, 692.0, None, None,2020-05-21 21:00:00,5.1, None, 164.0, None,21
None, 1140.0, 690.0, None, None,2020-05-21 22:00:00,5.5, None, 162.0, None,21
None, 1141.0, 690.0, None, None,2020-05-21 23:00:00,4.8, None, 163.0, None,21
None, 1142.0, 690.0, None, None,2020-05-22 00:00:00,5.1, None, 161.0, None,21
None, 1142.0, 690.0, None, None,2020-05-22 01:00:00,4.4, None, 164.0, None,21
None, 1142.0, 690.0, None, None,2020-05-22 02:00:00,4.0, None, 163.0, None,21
None, 1142.0, 689.0, None, None,2020-05-22 03:00:00,3.5, None, 164.0, None,21
None, 1142.0, 688.0, None, None,2020-05-22 04:00:00,3.2, None, 166.0, None,21
None, 1142.0, 686.0, None, None,2020-05-22 05:00:00,2.8, None, 165.0, None,21
None, 1142.0, 686.0, None, None,2020-05-22 06:00:00,3.0, None, 164.0, None,21
None, 1142.0, 686.0, None, None,2020-05-22 07:00:00,2.8, None, 164.0, None,21
None, 1142.0, 687.0, None, None,2020-05-22 08:00:00,2.9, None, 163.0, None,21
None, 1142.0, 689.0, None, None,2020-05-22 09:00:00,3.0, None, 163.0, None,21
None, 1142.0, 687.0, None, None,2020-05-22 10:00:00,3.1, None, 162.0, None,21
None, 1142.0, 688.0, None, None,2020-05-22 11:00:00,3.2, None, 163.0, None,21
None, 1142.0, 690.0, None, None,2020-05-22 12:00:00,3.1, None, 162.0, None,21
None, 1142.0, 687.0, None, None,2020-05-22 13:00:00,3.2, None, 162.0, None,21
None, 1142.0, 687.0, None, None,2020-05-22 14:00:00,3.4, None, 161.0, None,21
None, 1142.0, 687.0, None, None,2020-05-22 15:00:00,3.8, None, 162.0, None,21
None, 1143.0, 687.0, None, None,2020-05-22 16:00:00,4.0, None, 161.0, None,21
None, 1142.0, 684.0, None, None,2020-05-22 17:00:00,4.0, None, 160.0, None,21
None, 1143.0, 683.0, None, None,2020-05-22 18:00:00,4.9, None, 162.0, None,21
None, 1143.0, 683.0, None, None,2020-05-22 19:00:00,5.0, None, 162.0, None,21
None, 1143.0, 684.0, None, None,2020-05-22 20:00:00,4.7, None, 160.0, None,21
None, 1143.0, 682.0, None, None,2020-05-22 21:00:00,4.7, None, 161.0, None,21
None, 1143.0, 682.0, None, None,2020-05-22 22:00:00,4.7, None, 161.0, None,21
None, 1143.0, 683.0, None, None,2020-05-22 23:00:00,4.6, None, 161.0, None,21
