ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
7.2,7.2,0.0,2018-09-10, 0.0,37
5.4,5.4,0.0,2018-09-12, 0.0,37
25.4,25.4,0.0,2018-09-15, 0.0,37
8.6,8.6,0.0,2018-09-16, 0.0,37
