pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-3.114,90.6, None, None, None, None, None, None, None, None, None,-4.0,891.0, None, None, None,2019-03-19 00:00:00, None, 68.57, None,12
None,-3.528,91.0, None, None, None, None, None, None, None, None, None,-5.0,891.0, None, None, None,2019-03-19 01:00:00, None, 68.56, None,12
None,-4.136,91.9, None, None, None, None, None, None, None, None, None,-5.0,892.0, None, None, None,2019-03-19 02:00:00, None, 68.56, None,12
None,-4.427,93.0, None, None, None, None, None, None, None, None, None,-5.0,892.0, None, None, None,2019-03-19 03:00:00, None, 68.63, None,12
None,-4.79,94.1, None, None, None, None, None, None, None, None, None,-6.0,892.0, None, None, None,2019-03-19 04:00:00, None, 68.46, None,12
None,-5.546,93.5, None, None, None, None, None, None, None, None, None,-6.0,892.0, None, None, None,2019-03-19 05:00:00, None, 68.52, None,12
None,-5.526,94.8, None, None, None, None, None, None, None, None, None,-6.0,891.0, None, None, None,2019-03-19 06:00:00, None, 68.73, None,12
None,-6.162,94.4, None, None, None, None, None, None, None, None, None,-7.0,891.0, None, None, None,2019-03-19 07:00:00, None, 68.55, None,12
None,-6.498,93.7, None, None, None, None, None, None, None, None, None,-7.0,892.0, None, None, None,2019-03-19 08:00:00, None, 68.54, None,12
None,-6.202,94.2, None, None, None, None, None, None, None, None, None,-7.0,892.0, None, None, None,2019-03-19 09:00:00, None, 68.43, None,12
None,-2.785,91.7, None, None, None, None, None, None, None, None, None,-4.0,892.0, None, None, None,2019-03-19 10:00:00, None, 68.42, None,12
None,3.313,54.99, None, None, None, None, None, None, None, None, None,-5.0,891.0, None, None, None,2019-03-19 11:00:00, None, 68.12, None,12
None,9.48,31.61, None, None, None, None, None, None, None, None, None,-6.0,891.0, None, None, None,2019-03-19 12:00:00, None, 67.35, None,12
None,10.59,30.09, None, None, None, None, None, None, None, None, None,-6.0,890.0, None, None, None,2019-03-19 13:00:00, None, 66.57, None,12
None,11.95,26.61, None, None, None, None, None, None, None, None, None,-7.0,889.0, None, None, None,2019-03-19 14:00:00, None, 66.73, None,12
None,13.4,24.1, None, None, None, None, None, None, None, None, None,-7.0,889.0, None, None, None,2019-03-19 15:00:00, None, 65.84, None,12
None,12.91,25.01, None, None, None, None, None, None, None, None, None,-7.0,888.0, None, None, None,2019-03-19 16:00:00, None, 65.62, None,12
None,8.52,41.48, None, None, None, None, None, None, None, None, None,-4.0,888.0, None, None, None,2019-03-19 17:00:00, None, 64.22, None,12
None,4.431,64.27, None, None, None, None, None, None, None, None, None,-2.0,887.0, None, None, None,2019-03-19 18:00:00, None, 65.02, None,12
None,3.384,70.57, None, None, None, None, None, None, None, None, None,-2.0,888.0, None, None, None,2019-03-19 19:00:00, None, 64.9, None,12
None,2.034,75.54, None, None, None, None, None, None, None, None, None,-2.0,888.0, None, None, None,2019-03-19 20:00:00, None, 64.71, None,12
None,0.132,81.3, None, None, None, None, None, None, None, None, None,-3.0,889.0, None, None, None,2019-03-19 21:00:00, None, 64.84, None,12
None,-1.49,87.1, None, None, None, None, None, None, None, None, None,-3.0,889.0, None, None, None,2019-03-19 22:00:00, None, 64.95, None,12
None,-1.865,88.4, None, None, None, None, None, None, None, None, None,-3.0,889.0, None, None, None,2019-03-19 23:00:00, None, 64.84, None,12
None,-2.422,90.2, None, None, None, None, None, None, None, None, None,-4.0,889.0, None, None, None,2019-03-20 00:00:00, None, 64.85, None,12
None,-3.196,91.7, None, None, None, None, None, None, None, None, None,-4.0,889.0, None, None, None,2019-03-20 01:00:00, None, 64.7, None,12
None,-3.663,92.6, None, None, None, None, None, None, None, None, None,-5.0,889.0, None, None, None,2019-03-20 02:00:00, None, 64.68, None,12
None,-3.997,93.7, None, None, None, None, None, None, None, None, None,-5.0,889.0, None, None, None,2019-03-20 03:00:00, None, 64.53, None,12
