time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-05-20,0.0,5.9,-1.8,21
2016-05-21,0.0,8.2,-0.9,21
2016-05-22,0.0,7.7,1.2,21
2016-05-23,0.0,11.7,0.7,21
2016-05-24,0.0,13.0,1.8,21
2016-05-25,0.0,11.5,0.4,21
2016-05-26,0.0,6.1,-1.0,21
