time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-05-20,0.0,21.1,9.3,21
2016-05-21,0.3,18.2,10.4,21
2016-05-22,0.0,18.5,10.4,21
2016-05-23,2.0,18.7,10.2,21
2016-05-24,0.0,21.8,10.2,21
2016-05-25,0.0,24.0,10.2,21
2016-05-26,0.0,19.8,8.3,21
