CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-9.92,90.9, None, None, 17.1, 0.0, 81.3, None, None, None, None, None, None, -11.0,939.0, None, None,2018-11-19 08:00:00, None,47
-9.38,90.2, None, None, 42.99, 0.0, 74.44, None, None, None, None, None, None, -11.0,947.0, None, None,2018-11-19 09:00:00, None,47
-6.108,85.7, None, None, 41.36, 0.01, 36.46, None, None, None, None, None, None, -8.0,943.0, None, None,2018-11-19 10:00:00, None,47
-4.59,81.6, None, None, 31.29, 0.025, 269.3, None, None, None, None, None, None, -7.0,945.0, None, None,2018-11-19 11:00:00, None,47
-3.433,78.95, None, None, 26.23, 0.0, 242.4, None, None, None, None, None, None, -6.0,944.0, None, None,2018-11-19 12:00:00, None,47
-3.635,80.7, None, None, 14.73, 0.118, 236.2, None, None, None, None, None, None, -6.0,942.0, None, None,2018-11-19 13:00:00, None,47
-3.982,84.3, None, None, 46.66, 0.001, 237.5, None, None, None, None, None, None, -6.0,944.0, None, None,2018-11-19 14:00:00, None,47
-5.082,88.9, None, None, 44.8, 0.008, 62.07, None, None, None, None, None, None, -6.0,942.0, None, None,2018-11-19 15:00:00, None,47
-6.156,90.5, None, None, 30.88, 0.0, 82.3, None, None, None, None, None, None, -7.0,943.0, None, None,2018-11-19 16:00:00, None,47
-7.046,91.3, None, None, 10.12, 0.069, 87.4, None, None, None, None, None, None, -8.0,941.0, None, None,2018-11-19 17:00:00, None,47
-7.648,91.4, None, None, 17.9, 0.815, 83.0, None, None, None, None, None, None, -9.0,939.0, None, None,2018-11-19 18:00:00, None,47
-8.07,92.0, None, None, 15.84, 1.392, 86.7, None, None, None, None, None, None, -9.0,944.0, None, None,2018-11-19 19:00:00, None,47
-8.59,91.9, None, None, 11.48, 1.213, 91.7, None, None, None, None, None, None, -10.0,946.0, None, None,2018-11-19 20:00:00, None,47
-8.64,92.2, None, None, 7.219, 3.613, 88.6, None, None, None, None, None, None, -10.0,947.0, None, None,2018-11-19 21:00:00, None,47
-8.63,91.6, None, None, 9.21, 2.884, 85.5, None, None, None, None, None, None, -10.0,946.0, None, None,2018-11-19 22:00:00, None,47
