pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,4.494,80.6, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 08:00:00, None,-0.413, None,47
None,2.948,84.0, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 09:00:00, None,-0.866, None,47
None,4.585,77.1, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 10:00:00, None,-0.655, None,47
None,3.425,85.5, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 11:00:00, None,-0.786, None,47
None,2.754,90.4, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 12:00:00, None,-0.635, None,47
None,2.859,92.3, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 13:00:00, None,-0.591, None,47
None,3.154,91.2, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 14:00:00, None,-0.724, None,47
None,3.105,91.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 15:00:00, None,-0.651, None,47
None,3.098,92.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 16:00:00, None,-0.598, None,47
None,2.469,93.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 17:00:00, None,-0.607, None,47
None,2.526,92.7, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 18:00:00, None,-0.618, None,47
None,3.395,94.0, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-19 19:00:00, None,-0.431, None,47
None,4.011,88.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 20:00:00, None,-0.583, None,47
None,2.753,93.2, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-19 21:00:00, None,-0.57, None,47
None,1.898,92.7, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-19 22:00:00, None,-0.682, None,47
None,0.934,94.8, None, None, None, None, None, None, None, 0.0, None, None, None,2018-11-19 23:00:00, None,-0.665, None,47
None,0.403,95.3, None, None, None, None, None, None, None, 0.0, None, None, None,2018-11-20 00:00:00, None,-0.664, None,47
None,0.596,96.2, None, None, None, None, None, None, None, 0.0, None, None, None,2018-11-20 01:00:00, None,-0.682, None,47
None,1.851,96.1, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-20 02:00:00, None,-0.544, None,47
None,2.382,94.3, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 03:00:00, None,-0.556, None,47
None,2.284,94.2, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-20 04:00:00, None,-0.544, None,47
None,3.002,90.2, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 05:00:00, None,-0.512, None,47
None,2.225,91.1, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-20 06:00:00, None,-0.64, None,47
None,2.133,93.1, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-20 07:00:00, None,-0.516, None,47
None,3.049,89.1, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-20 08:00:00, None,-0.582, None,47
None,3.527,86.9, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 09:00:00, None,-0.582, None,47
None,4.867,82.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 10:00:00, None,-0.561, None,47
None,5.443,78.2, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 11:00:00, None,-0.543, None,47
None,6.022,76.1, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 12:00:00, None,-0.549, None,47
None,6.601,77.3, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-20 13:00:00, None,-0.584, None,47
None,6.404,79.2, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-20 14:00:00, None,-0.615, None,47
None,6.211,81.6, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-20 15:00:00, None,-0.601, None,47
None,5.636,85.0, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-20 16:00:00, None,-0.689, None,47
None,4.768,87.8, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-20 17:00:00, None,-0.709, None,47
None,3.659,90.5, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 18:00:00, None,-0.739, None,47
None,2.894,92.8, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 19:00:00, None,-0.685, None,47
None,2.417,94.7, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 20:00:00, None,-0.581, None,47
None,2.084,95.4, None, None, None, None, None, None, None, 1.0, None, None, None,2018-11-20 21:00:00, None,-0.601, None,47
None,3.585,95.0, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-20 22:00:00, None,-0.617, None,47
None,4.104,88.7, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-20 23:00:00, None,-0.669, None,47
None,3.518,90.5, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 00:00:00, None,-0.748, None,47
None,3.528,92.4, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 01:00:00, None,-0.613, None,47
None,3.521,92.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 02:00:00, None,-0.579, None,47
None,3.515,92.6, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 03:00:00, None,-0.62, None,47
None,4.044,88.5, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 04:00:00, None,-0.554, None,47
None,5.638,80.0, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 05:00:00, None,-0.677, None,47
None,4.479,86.3, None, None, None, None, None, None, None, 2.0, None, None, None,2018-11-21 06:00:00, None,-0.592, None,47
None,5.926,79.7, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-21 07:00:00, None,-0.632, None,47
None,4.864,85.8, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-21 08:00:00, None,-0.707, None,47
None,4.72,87.2, None, None, None, None, None, None, None, 3.0, None, None, None,2018-11-21 09:00:00, None,-0.663, None,47
None,4.961,90.3, None, None, None, None, None, None, None, 4.0, None, None, None,2018-11-21 10:00:00, None,-0.533, None,47
None,5.829,92.4, None, None, None, None, None, None, None, 5.0, None, None, None,2018-11-21 11:00:00, None,-0.506, None,47
None,7.47,93.0, None, None, None, None, None, None, None, 6.0, None, None, None,2018-11-21 12:00:00, None,-0.398, None,47
None,8.24,86.4, None, None, None, None, None, None, None, 6.0, None, None, None,2018-11-21 13:00:00, None,-0.524, None,47
