time,tasmin,tasmax,pcp,week_of_year
2016-04-29, -0.2, 8.9,0.1,18
2016-04-30, -0.1, 10.4,0.1,18
2016-05-01, 2.2, 17.0,0.0,18
2016-05-02, 3.9, 17.5,0.0,18
2016-05-03, 5.1, 12.0,1.5,18
2016-05-04, 2.2, 9.4,2.4,18
2016-05-05, -0.1, 13.1,0.1,18
