CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 10.61, 60.2, None, None, None, None, 6.621, None, 1.472, 223.1, None, None, None, None, None, None, None, None, None,2018-08-13 00:00:00, None, None,33
None, 10.4, 58.76, None, None, None, None, 63.1, None, 0.419, 211.6, None, None, None, None, None, None, None, None, None,2018-08-13 01:00:00, None, None,33
None, 10.62, 56.91, None, None, None, None, 26.46, None, 0.314, 184.5, None, None, None, None, None, None, None, None, None,2018-08-13 02:00:00, None, None,33
None, 11.03, 54.28, None, None, None, None, 10.5, None, 1.016, 210.8, None, None, None, None, None, None, None, None, None,2018-08-13 03:00:00, None, None,33
None, 10.63, 56.35, None, None, None, None, 11.47, None, 0.739, 214.2, None, None, None, None, None, None, None, None, None,2018-08-13 04:00:00, None, None,33
None, 10.61, 55.02, None, None, None, None, 13.74, None, 0.506, 224.4, None, None, None, None, None, None, None, None, None,2018-08-13 05:00:00, None, None,33
None, 10.42, 58.76, None, None, None, None, 52.47, None, 0.962, 239.9, None, None, None, None, None, None, None, None, None,2018-08-13 06:00:00, None, None,33
None, 11.27, 58.75, None, None, None, None, 46.54, None, 2.791, 299.5, None, None, None, None, None, None, None, None, None,2018-08-13 07:00:00, None, None,33
None, 11.92, 58.84, None, None, None, None, 27.49, None, 1.402, 36.37, None, None, None, None, None, None, None, None, None,2018-08-13 08:00:00, None, None,33
None, 12.25, 63.08, None, None, None, None, 44.78, None, 1.648, 51.92, None, None, None, None, None, None, None, None, None,2018-08-13 09:00:00, None, None,33
None, 13.62, 65.72, None, None, None, None, 46.87, None, 2.159, 33.28, None, None, None, None, None, None, None, None, None,2018-08-13 10:00:00, None, None,33
None, 14.25, 59.65, None, None, None, None, 21.27, None, 4.483, 42.16, None, None, None, None, None, None, None, None, None,2018-08-13 11:00:00, None, None,33
None, 14.71, 53.67, None, None, None, None, 26.38, None, 6.128, 48.33, None, None, None, None, None, None, None, None, None,2018-08-13 12:00:00, None, None,33
None, 15.84, 46.89, None, None, None, None, 52.35, None, 4.555, 49.96, None, None, None, None, None, None, None, None, None,2018-08-13 13:00:00, None, None,33
None, 16.15, 46.68, None, None, None, None, 40.25, None, 5.091, 42.62, None, None, None, None, None, None, None, None, None,2018-08-13 14:00:00, None, None,33
None, 16.9, 44.81, None, None, None, None, 48.55, None, 6.253, 36.4, None, None, None, None, None, None, None, None, None,2018-08-13 15:00:00, None, None,33
None, 17.09, 41.19, None, None, None, None, 35.48, None, 7.083, 54.98, None, None, None, None, None, None, None, None, None,2018-08-13 16:00:00, None, None,33
None, 17.62, 38.93, None, None, None, None, 39.33, None, 6.084, 54.02, None, None, None, None, None, None, None, None, None,2018-08-13 17:00:00, None, None,33
None, 16.9, 38.67, None, None, None, None, 42.83, None, 5.431, 30.01, None, None, None, None, None, None, None, None, None,2018-08-13 18:00:00, None, None,33
None, 15.82, 42.8, None, None, None, None, 33.67, None, 4.698, 42.99, None, None, None, None, None, None, None, None, None,2018-08-13 19:00:00, None, None,33
None, 14.56, 45.89, None, None, None, None, 33.05, None, 4.876, 38.69, None, None, None, None, None, None, None, None, None,2018-08-13 20:00:00, None, None,33
None, 14.06, 45.27, None, None, None, None, 39.12, None, 5.969, 33.62, None, None, None, None, None, None, None, None, None,2018-08-13 21:00:00, None, None,33
None, 13.71, 49.17, None, None, None, None, 28.09, None, 5.629, 35.87, None, None, None, None, None, None, None, None, None,2018-08-13 22:00:00, None, None,33
None, 13.11, 50.89, None, None, None, None, 30.15, None, 4.007, 35.83, None, None, None, None, None, None, None, None, None,2018-08-13 23:00:00, None, None,33
None, 13.98, 46.72, None, None, None, None, 51.6, None, 1.334, 81.6, None, None, None, None, None, None, None, None, None,2018-08-14 00:00:00, None, None,33
None, 13.98, 46.69, None, None, None, None, 12.48, None, 3.377, 43.98, None, None, None, None, None, None, None, None, None,2018-08-14 01:00:00, None, None,33
None, 13.84, 46.34, None, None, None, None, 17.41, None, 3.288, 54.88, None, None, None, None, None, None, None, None, None,2018-08-14 02:00:00, None, None,33
None, 13.54, 49.77, None, None, None, None, 14.76, None, 2.78, 60.22, None, None, None, None, None, None, None, None, None,2018-08-14 03:00:00, None, None,33
None, 13.7, 47.19, None, None, None, None, 20.15, None, 1.692, 68.63, None, None, None, None, None, None, None, None, None,2018-08-14 04:00:00, None, None,33
None, 13.95, 44.94, None, None, None, None, 53.59, None, 0.56, 207.8, None, None, None, None, None, None, None, None, None,2018-08-14 05:00:00, None, None,33
