air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
8.2,7.5,2021-10-29 00:00:00,8.4,44
8.2,7.5,2021-10-29 01:00:00,8.4,44
7.9,7.5,2021-10-29 02:00:00,8.4,44
8.2,7.5,2021-10-29 03:00:00,8.4,44
8.2,7.5,2021-10-29 04:00:00,8.4,44
8.0,7.5,2021-10-29 05:00:00,8.4,44
7.9,7.5,2021-10-29 06:00:00,8.4,44
7.7,7.7,2021-10-29 07:00:00,7.9,44
7.5,7.5,2021-10-29 08:00:00,7.9,44
7.5,7.3,2021-10-29 09:00:00,7.9,44
7.7,7.3,2021-10-29 10:00:00,7.9,44
8.0,7.3,2021-10-29 11:00:00,8.0,44
8.1,7.3,2021-10-29 12:00:00,8.3,44
8.3,7.3,2021-10-29 13:00:00,8.8,44
8.6,7.3,2021-10-29 14:00:00,8.8,44
9.4,7.3,2021-10-29 15:00:00,9.6,44
9.3,7.3,2021-10-29 16:00:00,9.9,44
9.8,7.3,2021-10-29 17:00:00,10.1,44
9.2,7.3,2021-10-29 18:00:00,10.1,44
9.2,9.2,2021-10-29 19:00:00,9.4,44
8.8,8.8,2021-10-29 20:00:00,9.4,44
8.3,8.3,2021-10-29 21:00:00,9.4,44
7.8,-3495.0,2021-10-29 22:00:00,8.1,44
7.2,-3495.0,2021-10-29 23:00:00,8.1,44
6.9,-3495.0,2021-10-30 00:00:00,8.1,44
6.8,-3495.0,2021-10-30 01:00:00,8.1,44
6.7,-3495.0,2021-10-30 02:00:00,8.1,44
6.0,-3495.0,2021-10-30 03:00:00,8.1,44
6.1,-3495.0,2021-10-30 04:00:00,8.1,44
5.4,-3495.0,2021-10-30 05:00:00,8.1,44
5.4,-3495.0,2021-10-30 06:00:00,8.1,44
6.1,5.0,2021-10-30 07:00:00,6.5,44
5.6,5.0,2021-10-30 08:00:00,6.5,44
5.9,5.0,2021-10-30 09:00:00,6.5,44
6.6,5.0,2021-10-30 10:00:00,6.7,44
7.6,5.0,2021-10-30 11:00:00,7.6,44
