pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 1.201, 2.2, None, None, None, None, 1.2, 1.1, 0.1, None, 0.0,2021-10-29 00:00:00, 3.0, 2.583, None,44
None, 0.955, 2.2, None, None, None, None, 1.0, 0.9, 0.7, None, 0.0,2021-10-29 01:00:00, 3.0, 2.508, None,44
None, 0.207, 2.2, None, None, None, None, 0.2, 0.2, 0.3, None, 0.0,2021-10-29 02:00:00, 3.0, 2.515, None,44
None, -0.011, 2.2, None, None, None, None, 0.0, 0.0, 0.4, None, 0.0,2021-10-29 03:00:00, 2.0, 2.374, None,44
None, 0.122, 2.2, None, None, None, None, 0.1, -0.1, 0.3, None, 0.0,2021-10-29 04:00:00, 2.0, 2.327, None,44
None, 0.254, 2.2, None, None, None, None, 0.3, -0.1, 0.2, None, 0.0,2021-10-29 05:00:00, 3.0, 2.578, None,44
None, 0.207, 2.2, None, None, None, None, 0.2, -0.1, 0.1, None, 0.0,2021-10-29 06:00:00, 2.0, 2.449, None,44
None, 0.273, 0.3, None, None, None, None, 0.3, 0.2, 0.0, None, 0.0,2021-10-29 07:00:00, 2.0, 2.294, None,44
None, 0.415, 0.5, None, None, None, None, 0.4, 0.2, 0.0, None, 0.0,2021-10-29 08:00:00, 2.0, 2.23, None,44
None, 0.69, 0.7, None, None, None, None, 0.7, 0.2, 0.0, None, 0.0,2021-10-29 09:00:00, 2.0, 2.314, None,44
None, 1.126, 1.2, None, None, None, None, 1.1, 0.2, 0.0, None, 0.0,2021-10-29 10:00:00, 3.0, 2.533, None,44
None, 1.306, 1.4, None, None, None, None, 1.3, 0.2, 0.0, None, 0.0,2021-10-29 11:00:00, 3.0, 2.557, None,44
None, 2.007, 2.2, None, None, None, None, 2.0, 0.2, 0.0, None, 0.0,2021-10-29 12:00:00, 3.0, 2.547, None,44
5.4, 2.51, 2.5, None, None, None, None, 2.5, 0.2, 0.0, None, 0.0,2021-10-29 13:00:00, 3.0, 2.609, None,44
5.4, 2.633, 2.8, None, None, None, None, 2.6, 0.2, 0.0, None, 0.0,2021-10-29 14:00:00, 3.0, 2.622, None,44
5.4, 3.365, 3.4, None, None, None, None, 3.4, 0.2, 0.1, None, 0.0,2021-10-29 15:00:00, 3.0, 2.576, None,44
5.4, 3.632, 4.3, None, None, None, None, 3.6, 0.2, 0.0, None, 0.0,2021-10-29 16:00:00, 2.0, 2.484, None,44
4.9, 2.586, 4.7, None, None, None, None, 2.6, 0.2, 0.0, None, 0.0,2021-10-29 17:00:00, 2.0, 2.496, None,44
None, 1.656, 4.7, None, None, None, None, 1.7, 0.2, -0.1, None, 0.0,2021-10-29 18:00:00, 3.0, 2.536, None,44
None, 0.747, 1.7, None, None, None, None, 0.7, 0.7, 0.0, None, 0.0,2021-10-29 19:00:00, 3.0, 2.548, None,44
None, 0.377, 1.7, None, None, None, None, 0.4, 0.4, -0.1, None, 0.0,2021-10-29 20:00:00, 3.0, 2.536, None,44
None, 0.681, 1.7, None, None, None, None, 0.7, 0.3, -0.2, None, 0.0,2021-10-29 21:00:00, 3.0, 2.53, None,44
None, -0.057, 1.7, None, None, None, None, -0.1, -0.1, 0.0, None, 0.0,2021-10-29 22:00:00, 3.0, 2.552, None,44
None, 0.359, 1.7, None, None, None, None, 0.4, -0.2, -0.1, None, 0.0,2021-10-29 23:00:00, 2.0, 2.437, None,44
None, -0.35, 1.7, None, None, None, None, -0.4, -0.5, 0.0, None, 0.0,2021-10-30 00:00:00, 2.0, 2.482, None,44
None, -0.537, 1.7, None, None, None, None, -0.5, -0.5, 0.0, None, 0.0,2021-10-30 01:00:00, 2.0, 2.443, None,44
None, -1.703, 1.7, None, None, None, None, -1.7, -1.7, 0.0, None, 0.0,2021-10-30 02:00:00, 3.0, 2.51, None,44
None, -2.026, 1.7, None, None, None, None, -2.0, -2.1, -0.2, None, 0.0,2021-10-30 03:00:00, 3.0, 2.503, None,44
None, -2.73, 1.7, None, None, None, None, -2.7, -2.7, 0.0, None, 0.0,2021-10-30 04:00:00, 2.0, 2.45, None,44
None, -3.128, 1.7, None, None, None, None, -3.1, -3.1, 0.0, None, 0.0,2021-10-30 05:00:00, 2.0, 2.44, None,44
None, -3.5, 1.7, None, None, None, None, -3.5, -3.6, 0.0, None, 0.0,2021-10-30 06:00:00, 3.0, 2.568, None,44
None, -3.719, -3.4, None, None, None, None, -3.7, -3.7, 0.0, None, 0.0,2021-10-30 07:00:00, 3.0, 2.552, None,44
None, -3.835, -3.4, None, None, None, None, -3.8, -4.0, 0.0, None, 0.0,2021-10-30 08:00:00, 2.0, 2.498, None,44
None, -1.122, -0.4, None, None, None, None, -1.1, -4.0, 0.0, None, 0.0,2021-10-30 09:00:00, 2.0, 2.33, None,44
None, 0.235, 0.2, None, None, None, None, 0.2, -4.0, -0.1, None, 0.0,2021-10-30 10:00:00, 2.0, 2.379, None,44
None, 2.129, 2.1, None, None, None, None, 2.1, -4.0, 0.2, None, 0.0,2021-10-30 11:00:00, 3.0, 2.699, None,44
None, 2.475, 3.0, None, None, None, None, 2.5, -4.0, 0.1, None, 0.0,2021-10-30 12:00:00, 3.0, 2.532, None,44
None, 4.663, 4.7, None, None, None, None, 4.7, -4.0, 0.3, None, 0.0,2021-10-30 13:00:00, 2.0, 2.135, None,44
None, 5.763, 6.6, None, None, None, None, 5.8, -4.0, 0.0, None, 0.0,2021-10-30 14:00:00, 2.0, 2.063, None,44
None, 5.141, 6.6, None, None, None, None, 5.1, -4.0, 0.0, None, 0.0,2021-10-30 15:00:00, 2.0, 2.119, None,44
None, 3.75, 6.6, None, None, None, None, 3.8, -4.0, 0.0, None, 0.0,2021-10-30 16:00:00, 2.0, 2.475, None,44
None, 0.613, 6.6, None, None, None, None, 0.6, -4.0, 0.0, None, 0.0,2021-10-30 17:00:00, 2.0, 2.342, None,44
None, -0.495, 6.6, None, None, None, None, -0.5, -4.0, -0.2, None, 0.0,2021-10-30 18:00:00, 3.0, 2.543, None,44
None, -1.82, -0.4, None, None, None, None, -1.8, -1.8, 0.0, None, 0.0,2021-10-30 19:00:00, 3.0, 2.516, None,44
