CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
0.181,98.9,2021-10-29 00:00:00,0.0,44
0.361,98.9,2021-10-29 01:00:00,0.0,44
0.337,98.9,2021-10-29 02:00:00,0.0,44
0.283,98.8,2021-10-29 03:00:00,0.0,44
0.329,98.9,2021-10-29 04:00:00,0.0,44
0.287,98.8,2021-10-29 05:00:00,0.0,44
0.367,98.9,2021-10-29 06:00:00,0.0,44
0.227,98.4,2021-10-29 07:00:00,0.0,44
0.087,94.7,2021-10-29 08:00:00,-1.0,44
-0.304,94.4,2021-10-29 09:00:00,-1.0,44
-0.8,92.5,2021-10-29 10:00:00,-2.0,44
-0.809,87.7,2021-10-29 11:00:00,-3.0,44
-0.485,81.1,2021-10-29 12:00:00,-3.0,44
0.159,73.24,2021-10-29 13:00:00,-4.0,44
-0.038,78.22,2021-10-29 14:00:00,-3.0,44
0.847,66.61,2021-10-29 15:00:00,-4.0,44
1.338,61.11,2021-10-29 16:00:00,-5.0,44
0.761,63.76,2021-10-29 17:00:00,-5.0,44
-2.014,83.4,2021-10-29 18:00:00,-4.0,44
-3.494,90.2,2021-10-29 19:00:00,-5.0,44
-4.627,91.2,2021-10-29 20:00:00,-6.0,44
-5.918,92.9,2021-10-29 21:00:00,-7.0,44
-6.98,92.4,2021-10-29 22:00:00,-8.0,44
-8.17,91.9,2021-10-29 23:00:00,-9.0,44
-8.65,90.0,2021-10-30 00:00:00,-10.0,44
-9.41,90.8,2021-10-30 01:00:00,-11.0,44
-9.99,89.2,2021-10-30 02:00:00,-11.0,44
-10.55,88.7,2021-10-30 03:00:00,-12.0,44
-11.16,88.8,2021-10-30 04:00:00,-13.0,44
-11.61,86.2,2021-10-30 05:00:00,-13.0,44
-12.18,86.8,2021-10-30 06:00:00,-14.0,44
-12.22,87.5,2021-10-30 07:00:00,-13.0,44
-12.67,85.9,2021-10-30 08:00:00,-14.0,44
-10.28,83.7,2021-10-30 09:00:00,-12.0,44
-4.205,77.8,2021-10-30 10:00:00,-7.0,44
-1.318,65.13,2021-10-30 11:00:00,-6.0,44
0.49,57.55,2021-10-30 12:00:00,-7.0,44
0.816,49.69,2021-10-30 13:00:00,-9.0,44
2.67,34.62,2021-10-30 14:00:00,-12.0,44
2.508,39.77,2021-10-30 15:00:00,-10.0,44
1.581,46.38,2021-10-30 16:00:00,-9.0,44
-0.427,62.45,2021-10-30 17:00:00,-6.0,44
-3.092,74.16,2021-10-30 18:00:00,-7.0,44
-4.316,79.14,2021-10-30 19:00:00,-7.0,44
-5.873,82.3,2021-10-30 20:00:00,-8.0,44
-7.339,85.9,2021-10-30 21:00:00,-9.0,44
-8.57,88.3,2021-10-30 22:00:00,-10.0,44
-9.58,89.4,2021-10-30 23:00:00,-11.0,44
-10.38,90.5,2021-10-31 00:00:00,-11.0,44
-11.23,90.0,2021-10-31 01:00:00,-12.0,44
-11.73,88.8,2021-10-31 02:00:00,-13.0,44
-12.09,88.1,2021-10-31 03:00:00,-13.0,44
-12.43,87.7,2021-10-31 04:00:00,-14.0,44
-12.95,86.8,2021-10-31 05:00:00,-14.0,44
-13.06,86.3,2021-10-31 06:00:00,-15.0,44
-13.59,85.4,2021-10-31 07:00:00,-15.0,44
-13.87,85.0,2021-10-31 08:00:00,-15.0,44
