pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 4.249, 96.8, 4.4, 97.0, 4.0, 4.2, 4.0, 4.0, 0.2, 0.0,2021-10-29 00:00:00, None, 948.0,44
None, 4.036, 96.9, 4.4, 97.0, 3.0, 4.0, 3.9, 3.0, 0.0, 0.0,2021-10-29 01:00:00, None, 948.0,44
None, 3.968, 96.8, 4.4, 97.0, 3.0, 4.0, 3.9, 3.0, 0.1, 0.0,2021-10-29 02:00:00, None, 948.0,44
None, 4.12, 96.8, 4.4, 97.0, 4.0, 4.1, 3.9, 4.0, 0.0, 0.0,2021-10-29 03:00:00, None, 948.0,44
None, 4.05, 96.6, 4.4, 97.0, 3.0, 4.1, 3.9, 3.0, 0.2, 0.0,2021-10-29 04:00:00, None, 948.0,44
None, 3.971, 96.6, 4.4, 97.0, 3.0, 4.0, 3.9, 3.0, 1.2, 0.0,2021-10-29 05:00:00, None, 948.0,44
18.3, 4.016, 96.8, 4.4, 97.0, 4.0, 4.0, 3.9, 4.0, 1.3, 0.0,2021-10-29 06:00:00, None, 948.0,44
16.8, 4.043, 97.0, 4.2, 97.0, 4.0, 4.0, 4.0, 4.0, 1.3, 0.0,2021-10-29 07:00:00, None, 948.0,44
14.6, 4.142, 97.0, 4.3, 97.0, 4.0, 4.1, 3.9, 4.0, 0.3, 0.0,2021-10-29 08:00:00, None, 948.0,44
13.3, 4.209, 97.0, 4.3, 97.0, 4.0, 4.2, 3.9, 4.0, 0.0, 0.0,2021-10-29 09:00:00, None, 948.0,44
12.4, 4.64, 97.0, 4.6, 97.0, 4.0, 4.6, 3.9, 4.0, 0.0, 0.0,2021-10-29 10:00:00, None, 949.0,44
12.0, 4.994, 96.4, 5.0, 96.0, 5.0, 5.0, 3.9, 5.0, 0.0, 0.0,2021-10-29 11:00:00, None, 950.0,44
11.7, 6.051, 95.5, 6.1, 96.0, 6.0, 6.1, 3.9, 6.0, 0.0, 0.0,2021-10-29 12:00:00, None, 950.0,44
