pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
53.0, None,1277.0, None, 0.8, 20.0, None, None, 0.0,-20.0, None,2021-11-05 00:00:00, None,45
49.0, None,1278.0, None, 0.9, 19.0, None, None, 1.0,-20.0, None,2021-11-05 01:00:00, None,45
44.0, None,1277.0, None, 0.9, 20.0, None, None, None,-20.0, None,2021-11-05 02:00:00, None,45
41.0, None,1278.0, None, 0.9, 19.0, None, None, 1.0,-20.0, None,2021-11-05 03:00:00, None,45
39.0, None,1278.0, None, 0.9, 18.0, None, None, 0.0,-20.0, None,2021-11-05 04:00:00, None,45
36.0, None,1278.0, None, 1.1, 19.0, None, None, 0.0,-20.0, None,2021-11-05 05:00:00, None,45
34.0, None,1279.0, None, 0.6, 24.0, None, None, 1.0,-20.0, None,2021-11-05 06:00:00, None,45
32.0, None,1280.0, None, 0.0, 26.0, None, None, 1.0,-20.0, None,2021-11-05 07:00:00, None,45
33.0, None,1283.0, None, -1.0, 605.0, None, None, 3.0,-20.0, None,2021-11-05 08:00:00, None,45
32.0, None,1284.0, None, -1.1, 18.0, None, None, 1.0,-20.0, None,2021-11-05 09:00:00, None,45
30.0, None,1283.0, None, -1.0, 1.0, None, None, None,-20.0, None,2021-11-05 10:00:00, None,45
27.0, None,1285.0, None, -0.8, 25.0, None, None, 2.0,-20.0, None,2021-11-05 11:00:00, None,45
28.0, None,1286.0, None, -1.2, 7.0, None, None, 1.0,-20.0, None,2021-11-05 12:00:00, None,45
28.0, None,1288.0, None, -0.7, 605.0, None, None, 2.0,-20.0, None,2021-11-05 13:00:00, None,45
26.0, None,1289.0, None, -0.6, 605.0, None, None, 1.0,-20.0, None,2021-11-05 14:00:00, None,45
25.0, None,1289.0, None, -0.9, 605.0, None, None, 0.0,-20.0, None,2021-11-05 15:00:00, None,45
25.0, None,1289.0, None, -1.2, 8.0, None, None, 0.0,-19.0, None,2021-11-05 16:00:00, None,45
24.0, None,1292.0, None, -1.0, 605.0, None, None, 3.0,-19.0, None,2021-11-05 17:00:00, None,45
21.0, None,1292.0, None, -1.1, 12.0, None, None, 0.0,-19.0, None,2021-11-05 18:00:00, None,45
21.0, None,1293.0, None, -1.1, 13.0, None, None, 1.0,-19.0, None,2021-11-05 19:00:00, None,45
19.0, None,1293.0, None, -0.8, 34.0, None, None, 0.0,-19.0, None,2021-11-05 20:00:00, None,45
19.0, None,1293.0, None, -0.7, 605.0, None, None, 0.0,-19.0, None,2021-11-05 21:00:00, None,45
17.0, None,1293.0, None, -0.8, 41.0, None, None, 0.0,-19.0, None,2021-11-05 22:00:00, None,45
18.0, None,1295.0, None, -1.0, 19.0, None, None, 2.0,-19.0, None,2021-11-05 23:00:00, None,45
21.0, None,1298.0, None, -1.0, 19.0, None, None, 3.0,-18.0, None,2021-11-06 00:00:00, None,45
21.0, None,1299.0, None, -1.2, 23.0, None, None, 1.0,-16.0, None,2021-11-06 01:00:00, None,45
24.0, None,1301.0, None, -1.5, 47.0, None, None, 2.0,-13.0, None,2021-11-06 02:00:00, None,45
24.0, None,1302.0, None, -1.5, 33.0, None, None, 1.0,-12.0, None,2021-11-06 03:00:00, None,45
24.0, None,1302.0, None, -1.2, 33.0, None, None, 0.0,-11.0, None,2021-11-06 04:00:00, None,45
