SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0, 4.8, 0.0,0.0, 10.3, 0.002,2020-03-11 00:00:00, 301.0,100.0,11
None, 4.7, None,0.0, 12.9, None,2020-03-11 00:15:00, 303.0,100.0,11
None, 4.6, None,0.0, 16.1, None,2020-03-11 00:30:00, 310.0,100.0,11
None, 4.5, None,0.0, 13.1, None,2020-03-11 00:45:00, 304.0,100.0,11
0.0, 4.2, 0.0,0.0, 13.5, 0.0,2020-03-11 01:00:00, 303.0,100.0,11
None, 3.8, None,0.0, 15.5, None,2020-03-11 01:15:00, 300.0,100.0,11
None, 3.2, None,0.0, 15.5, None,2020-03-11 01:30:00, 310.0,100.0,11
None, 2.8, None,0.0, 16.5, None,2020-03-11 01:45:00, 309.0,100.0,11
0.0, 2.6, 1.0,0.255, 16.1, 0.001,2020-03-11 02:00:00, 308.0,100.0,11
None, 2.1, None,0.0, 12.9, None,2020-03-11 02:15:00, 311.0,100.0,11
None, 1.7, None,0.0, 14.5, None,2020-03-11 02:30:00, 306.0,100.0,11
None, 1.6, None,0.0, 15.3, None,2020-03-11 02:45:00, 308.0,100.0,11
0.0, 1.3, -1.0,0.0, 14.4, 0.0,2020-03-11 03:00:00, 311.0,100.0,11
None, 1.0, None,0.0, 13.3, None,2020-03-11 03:15:00, 310.0,100.0,11
None, 0.8, None,0.0, 12.0, None,2020-03-11 03:30:00, 312.0,100.0,11
None, 0.7, None,0.0, 13.0, None,2020-03-11 03:45:00, 318.0,100.0,11
0.0, 0.7, 0.0,0.0, 12.2, 0.003,2020-03-11 04:00:00, 310.0,100.0,11
None, 0.6, None,0.0, 11.1, None,2020-03-11 04:15:00, 311.0,100.0,11
None, 0.4, None,0.0, 10.7, None,2020-03-11 04:30:00, 306.0,100.0,11
None, 0.4, None,0.0, 13.1, None,2020-03-11 04:45:00, 310.0,100.0,11
0.0, 0.5, -1.0,0.0, 13.6, 0.004,2020-03-11 05:00:00, 310.0,100.0,11
None, 0.6, None,0.0, 11.3, None,2020-03-11 05:15:00, 316.0,100.0,11
None, 0.2, None,0.0, 6.2, None,2020-03-11 05:30:00, 331.0,100.0,11
None, -0.2, None,0.0, 6.2, None,2020-03-11 05:45:00, 318.0,100.0,11
0.0, -0.5, 1.0,0.0, 4.0, 0.005,2020-03-11 06:00:00, 337.0,100.0,11
None, -0.8, None,0.0, 3.9, None,2020-03-11 06:15:00, 350.0,100.0,11
None, -1.0, None,0.0, 4.3, None,2020-03-11 06:30:00, 346.0,100.0,11
None, -1.0, None,0.0, 4.9, None,2020-03-11 06:45:00, 336.0,100.0,11
3.0, -1.0, 0.0,0.0, 3.5, 0.009,2020-03-11 07:00:00, 351.0,100.0,11
None, -1.0, None,0.0, 2.7, None,2020-03-11 07:15:00, 6.0,100.0,11
None, -0.8, None,0.0, 2.3, None,2020-03-11 07:30:00, 15.0,100.0,11
None, -0.6, None,0.0, 2.6, None,2020-03-11 07:45:00, 347.0,100.0,11
23.0, -0.4, 0.0,0.0, 1.9, 0.012,2020-03-11 08:00:00, 5.0,100.0,11
None, -0.1, None,0.0, 1.7, None,2020-03-11 08:15:00, 329.0,100.0,11
None, 1.4, None,0.0, 2.4, None,2020-03-11 08:30:00, 345.0,100.0,11
None, 2.4, None,0.0, 2.8, None,2020-03-11 08:45:00, 315.0,100.0,11
238.0, 3.3, -1.0,0.0, 4.6, 0.003,2020-03-11 09:00:00, 285.0,89.0,11
None, 4.2, None,0.0, 4.3, None,2020-03-11 09:15:00, 306.0,86.0,11
None, 4.8, None,0.0, 4.8, None,2020-03-11 09:30:00, 320.0,78.0,11
None, 4.9, None,0.0, 7.4, None,2020-03-11 09:45:00, 306.0,72.0,11
422.0, 5.6, 0.0,0.0, 5.3, 0.003,2020-03-11 10:00:00, 289.0,71.0,11
None, 6.2, None,0.0, 5.3, None,2020-03-11 10:15:00, 231.0,74.0,11
None, 6.6, None,0.0, 6.0, None,2020-03-11 10:30:00, 302.0,67.0,11
None, 6.8, None,0.0, 6.7, None,2020-03-11 10:45:00, 254.0,61.0,11
522.0, 6.1, 1.0,0.0, 8.3, 0.003,2020-03-11 11:00:00, 264.0,66.0,11
None, 7.4, None,0.0, 5.7, None,2020-03-11 11:15:00, 237.0,60.0,11
None, 7.5, None,0.0, 7.3, None,2020-03-11 11:30:00, 217.0,61.0,11
None, 6.5, None,0.0, 6.2, None,2020-03-11 11:45:00, 261.0,66.0,11
501.0, 6.3, 1.0,0.0, 6.5, 0.004,2020-03-11 12:00:00, 267.0,66.0,11
None, 7.4, None,0.0, 7.0, None,2020-03-11 12:15:00, 238.0,65.0,11
None, 7.3, None,0.0, 7.7, None,2020-03-11 12:30:00, 252.0,62.0,11
None, 8.5, None,0.0, 8.8, None,2020-03-11 12:45:00, 231.0,59.0,11
618.0, 7.7, -1.0,0.0, 6.5, 0.0,2020-03-11 13:00:00, 275.0,60.0,11
None, 6.5, None,0.0, 7.6, None,2020-03-11 13:15:00, 234.0,60.0,11
None, 6.8, None,0.0, 5.1, None,2020-03-11 13:30:00, 240.0,59.0,11
None, 8.2, None,0.0, 6.4, None,2020-03-11 13:45:00, 204.0,54.0,11
360.0, 7.0, 0.0,0.0, 7.8, 0.003,2020-03-11 14:00:00, 130.0,60.0,11
None, 6.3, None,0.0, 12.9, None,2020-03-11 14:15:00, 133.0,67.0,11
None, 6.0, None,0.0, 6.7, None,2020-03-11 14:30:00, 112.0,66.0,11
None, 5.6, None,0.0, 8.3, None,2020-03-11 14:45:00, 121.0,65.0,11
143.0, 5.7, 1.0,0.0, 8.6, 0.002,2020-03-11 15:00:00, 111.0,72.0,11
None, 5.3, None,0.0, 3.9, None,2020-03-11 15:15:00, 118.0,72.0,11
None, 5.9, None,0.0, 6.9, None,2020-03-11 15:30:00, 120.0,65.0,11
None, 5.9, None,0.0, 6.1, None,2020-03-11 15:45:00, 121.0,75.0,11
156.0, 6.4, -1.0,0.0, 7.5, 0.003,2020-03-11 16:00:00, 106.0,64.0,11
None, 7.0, None,0.0, 5.9, None,2020-03-11 16:15:00, 144.0,60.0,11
None, 6.7, None,0.0, 5.3, None,2020-03-11 16:30:00, 140.0,73.0,11
None, 6.4, None,0.0, 4.1, None,2020-03-11 16:45:00, 167.0,67.0,11
123.0, 6.2, 0.0,0.0, 4.0, 0.005,2020-03-11 17:00:00, 145.0,60.0,11
None, 5.8, None,0.0, 7.3, None,2020-03-11 17:15:00, 131.0,70.0,11
None, 5.5, None,0.0, 7.0, None,2020-03-11 17:30:00, 142.0,74.0,11
None, 5.3, None,0.0, 3.3, None,2020-03-11 17:45:00, 95.0,72.0,11
50.0, 4.5, 1.0,0.0, 3.5, 0.003,2020-03-11 18:00:00, 200.0,79.0,11
None, 3.8, None,0.0, 1.6, None,2020-03-11 18:15:00, 176.0,79.0,11
None, 3.0, None,0.0, 1.3, None,2020-03-11 18:30:00, 86.0,79.0,11
None, 2.1, None,0.0, 1.2, None,2020-03-11 18:45:00, 34.0,81.0,11
3.0, 1.3, -1.0,0.0, 2.6, 0.001,2020-03-11 19:00:00, 36.0,84.0,11
None, 0.7, None,0.0, 3.0, None,2020-03-11 19:15:00, 37.0,85.0,11
None, 0.4, None,0.0, 2.6, None,2020-03-11 19:30:00, 7.0,90.0,11
