snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
284.0, None, None,2018-12-24 00:00:00, -2.3, None, None,52
284.0, None, None,2018-12-24 01:00:00, -2.4, None, None,52
285.0, None, None,2018-12-24 02:00:00, -2.5, None, None,52
286.0, None, None,2018-12-24 03:00:00, -2.6, None, None,52
286.0, None, None,2018-12-24 04:00:00, -2.6, None, None,52
286.0, None, None,2018-12-24 05:00:00, -2.7, None, None,52
286.0, None, None,2018-12-24 06:00:00, -2.9, None, None,52
286.0, None, None,2018-12-24 07:00:00, -2.9, None, None,52
286.0, None, None,2018-12-24 08:00:00, -3.1, None, None,52
286.0, None, None,2018-12-24 09:00:00, -3.7, None, None,52
286.0, None, None,2018-12-24 10:00:00, -3.4, None, None,52
286.0, None, None,2018-12-24 11:00:00, -3.3, None, None,52
286.0, None, None,2018-12-24 12:00:00, -3.2, None, None,52
286.0, None, None,2018-12-24 13:00:00, -3.1, None, None,52
286.0, None, None,2018-12-24 14:00:00, -3.6, None, None,52
286.0, None, None,2018-12-24 15:00:00, -4.3, None, None,52
286.0, 0.0, None,2018-12-24 16:00:00, -4.9, None, None,52
286.0, None, None,2018-12-24 17:00:00, -4.7, None, None,52
286.0, None, None,2018-12-24 18:00:00, -4.5, None, None,52
286.0, None, None,2018-12-24 19:00:00, -4.1, None, None,52
286.0, None, None,2018-12-24 20:00:00, -3.8, None, None,52
286.0, None, None,2018-12-24 21:00:00, -3.3, None, None,52
286.0, None, None,2018-12-24 22:00:00, -3.3, None, None,52
286.0, None, None,2018-12-24 23:00:00, -2.7, None, None,52
286.0, None, None,2018-12-25 00:00:00, -3.2, None, None,52
286.0, None, None,2018-12-25 01:00:00, -4.0, None, None,52
286.0, None, None,2018-12-25 02:00:00, -4.3, None, None,52
286.0, None, None,2018-12-25 03:00:00, -4.1, None, None,52
286.0, None, None,2018-12-25 04:00:00, -4.4, None, None,52
286.0, None, None,2018-12-25 05:00:00, -4.7, None, None,52
286.0, None, None,2018-12-25 06:00:00, -4.5, None, None,52
286.0, None, None,2018-12-25 07:00:00, -4.8, None, None,52
286.0, None, None,2018-12-25 08:00:00, -4.7, None, None,52
286.0, None, None,2018-12-25 09:00:00, -4.9, None, None,52
286.0, None, None,2018-12-25 10:00:00, -4.9, None, None,52
286.0, None, None,2018-12-25 11:00:00, -5.1, None, None,52
286.0, None, None,2018-12-25 12:00:00, -5.3, None, None,52
286.0, None, None,2018-12-25 13:00:00, -5.9, None, None,52
286.0, None, None,2018-12-25 14:00:00, -5.9, None, None,52
286.0, None, None,2018-12-25 15:00:00, -5.9, None, None,52
286.0, 0.0, None,2018-12-25 16:00:00, -5.6, None, None,52
286.0, None, None,2018-12-25 17:00:00, -6.0, None, None,52
286.0, None, None,2018-12-25 18:00:00, -6.3, None, None,52
286.0, None, None,2018-12-25 19:00:00, -6.1, None, None,52
286.0, None, None,2018-12-25 20:00:00, -5.6, None, None,52
286.0, None, None,2018-12-25 21:00:00, -4.0, None, None,52
286.0, None, None,2018-12-25 22:00:00, -3.6, None, None,52
286.0, None, None,2018-12-25 23:00:00, -4.4, None, None,52
286.0, None, None,2018-12-26 00:00:00, -5.7, None, None,52
286.0, None, None,2018-12-26 01:00:00, -6.1, None, None,52
286.0, None, None,2018-12-26 02:00:00, -6.9, None, None,52
286.0, None, None,2018-12-26 03:00:00, -6.6, None, None,52
286.0, None, None,2018-12-26 04:00:00, -7.0, None, None,52
286.0, None, None,2018-12-26 05:00:00, -6.5, None, None,52
286.0, None, None,2018-12-26 06:00:00, -6.5, None, None,52
286.0, None, None,2018-12-26 07:00:00, -6.4, None, None,52
286.0, None, None,2018-12-26 08:00:00, -6.5, None, None,52
286.0, None, None,2018-12-26 09:00:00, -6.4, None, None,52
286.0, None, None,2018-12-26 10:00:00, -6.2, None, None,52
286.0, None, None,2018-12-26 11:00:00, -6.1, None, None,52
286.0, None, None,2018-12-26 12:00:00, -6.1, None, None,52
286.0, None, None,2018-12-26 13:00:00, -6.0, None, None,52
286.0, None, None,2018-12-26 14:00:00, -5.8, None, None,52
286.0, None, None,2018-12-26 15:00:00, -5.5, None, None,52
286.0, 0.0, None,2018-12-26 16:00:00, -5.4, None, None,52
287.0, None, None,2018-12-26 17:00:00, -5.0, None, None,52
287.0, None, None,2018-12-26 18:00:00, -4.2, None, None,52
287.0, None, None,2018-12-26 19:00:00, -3.5, None, None,52
288.0, None, None,2018-12-26 20:00:00, -3.0, None, None,52
288.0, None, None,2018-12-26 21:00:00, -2.4, None, None,52
289.0, None, None,2018-12-26 22:00:00, -3.6, None, None,52
289.0, None, None,2018-12-26 23:00:00, -3.2, None, None,52
289.0, None, None,2018-12-27 00:00:00, -3.8, None, None,52
289.0, None, None,2018-12-27 01:00:00, -4.0, None, None,52
289.0, None, None,2018-12-27 02:00:00, -4.0, None, None,52
289.0, None, None,2018-12-27 03:00:00, -4.1, None, None,52
290.0, None, None,2018-12-27 04:00:00, -4.1, None, None,52
291.0, None, None,2018-12-27 05:00:00, -4.1, None, None,52
293.0, None, None,2018-12-27 06:00:00, -4.1, None, None,52
294.0, None, None,2018-12-27 07:00:00, -4.4, None, None,52
295.0, None, None,2018-12-27 08:00:00, -4.4, None, None,52
295.0, None, None,2018-12-27 09:00:00, -4.6, None, None,52
295.0, None, None,2018-12-27 10:00:00, -5.1, None, None,52
295.0, None, None,2018-12-27 11:00:00, -5.1, None, None,52
295.0, None, None,2018-12-27 12:00:00, -5.6, None, None,52
295.0, None, None,2018-12-27 13:00:00, -6.0, None, None,52
295.0, None, None,2018-12-27 14:00:00, -5.8, None, None,52
295.0, None, None,2018-12-27 15:00:00, -6.5, None, None,52
295.0, 0.0, None,2018-12-27 16:00:00, -6.0, None, None,52
295.0, None, None,2018-12-27 17:00:00, -6.7, None, None,52
295.0, None, None,2018-12-27 18:00:00, -7.3, None, None,52
295.0, None, None,2018-12-27 19:00:00, -6.2, None, None,52
295.0, None, None,2018-12-27 20:00:00, -5.1, None, None,52
295.0, None, None,2018-12-27 21:00:00, -4.3, None, None,52
295.0, None, None,2018-12-27 22:00:00, -4.2, None, None,52
295.0, None, None,2018-12-27 23:00:00, -5.2, None, None,52
295.0, None, None,2018-12-28 00:00:00, -5.6, None, None,52
295.0, None, None,2018-12-28 01:00:00, -5.9, None, None,52
295.0, None, None,2018-12-28 02:00:00, -6.1, None, None,52
295.0, None, None,2018-12-28 03:00:00, -6.3, None, None,52
295.0, None, None,2018-12-28 04:00:00, -6.4, None, None,52
295.0, None, None,2018-12-28 05:00:00, -6.5, None, None,52
295.0, None, None,2018-12-28 06:00:00, -6.4, None, None,52
295.0, None, None,2018-12-28 07:00:00, -6.0, None, None,52
295.0, None, None,2018-12-28 08:00:00, -5.7, None, None,52
295.0, None, None,2018-12-28 09:00:00, -5.5, None, None,52
295.0, None, None,2018-12-28 10:00:00, -5.4, None, None,52
295.0, None, None,2018-12-28 11:00:00, -5.3, None, None,52
295.0, None, None,2018-12-28 12:00:00, -5.3, None, None,52
295.0, None, None,2018-12-28 13:00:00, -5.3, None, None,52
295.0, None, None,2018-12-28 14:00:00, -5.2, None, None,52
295.0, None, None,2018-12-28 15:00:00, -5.1, None, None,52
296.0, 0.0, None,2018-12-28 16:00:00, -5.0, None, None,52
297.0, None, None,2018-12-28 17:00:00, -4.4, None, None,52
298.0, None, None,2018-12-28 18:00:00, -3.9, None, None,52
299.0, None, None,2018-12-28 19:00:00, -3.4, None, None,52
300.0, None, None,2018-12-28 20:00:00, -2.8, None, None,52
301.0, None, None,2018-12-28 21:00:00, -2.4, None, None,52
301.0, None, None,2018-12-28 22:00:00, -2.1, None, None,52
301.0, None, None,2018-12-28 23:00:00, -2.1, None, None,52
301.0, None, None,2018-12-29 00:00:00, -1.6, None, None,52
301.0, None, None,2018-12-29 01:00:00, -1.6, None, None,52
302.0, None, None,2018-12-29 02:00:00, -1.2, None, None,52
302.0, None, None,2018-12-29 03:00:00, -1.1, None, None,52
303.0, None, None,2018-12-29 04:00:00, -1.0, None, None,52
303.0, None, None,2018-12-29 05:00:00, -0.7, None, None,52
303.0, None, None,2018-12-29 06:00:00, -0.4, None, None,52
304.0, None, None,2018-12-29 07:00:00, -0.2, None, None,52
304.0, None, None,2018-12-29 08:00:00, -0.2, None, None,52
