time,tasmin,tasmax,pcp,week_of_year
2017-01-08,-13.8,-13.2,0.8,2
2017-01-09,-14.5,-11.6,1.9,2
2017-01-10,-22.1,-12.1,0.0,2
2017-01-11,-21.3,-13.1,0.0,2
2017-01-12,-19.4,-3.5,1.3,2
2017-01-13,-13.0,-1.9,1.4,2
2017-01-14,-6.2,0.6,5.7,2
