CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-11.38, 90.0, None, None,35.04, 0.0,183.3, None, None, None, None, None, None,-13.0, 685.0, None, None,2017-02-05 00:00:00, None,6
-11.47, 89.8, None, None,22.15, 0.0,211.2, None, None, None, None, None, None,-13.0, 684.7, None, None,2017-02-05 01:00:00, None,6
-11.4, 89.8, None, None,35.74, 0.0,234.4, None, None, None, None, None, None,-13.0, 684.6, None, None,2017-02-05 02:00:00, None,6
-11.45, 89.8, None, None,0.0, 0.0,272.6, None, None, None, None, None, None,-13.0, 684.4, None, None,2017-02-05 03:00:00, None,6
-11.55, 89.9, None, None,52.91, 0.0,308.1, None, None, None, None, None, None,-13.0, 684.2, None, None,2017-02-05 04:00:00, None,6
-11.53, 89.7, None, None,0.02, 0.0,28.97, None, None, None, None, None, None,-13.0, 684.2, None, None,2017-02-05 05:00:00, None,6
-11.5, 89.3, None, None,56.61, 0.0,240.0, None, None, None, None, None, None,-13.0, 684.2, None, None,2017-02-05 06:00:00, None,6
-11.62, 89.1, None, None,69.6, 0.0,302.0, None, None, None, None, None, None,-13.0, 684.2, None, None,2017-02-05 07:00:00, None,6
-11.45, 87.6, None, None,36.28, 0.066,217.1, None, None, None, None, None, None,-13.0, 684.4, None, None,2017-02-05 08:00:00, None,6
-11.37, 86.7, None, None,31.43, 1.715,228.3, None, None, None, None, None, None,-13.0, 684.7, None, None,2017-02-05 09:00:00, None,6
-11.37, 87.8, None, None,18.84, 2.25,248.7, None, None, None, None, None, None,-13.0, 684.8, None, None,2017-02-05 10:00:00, None,6
-11.18, 86.9, None, None,18.35, 6.997,247.3, None, None, None, None, None, None,-13.0, 685.0, None, None,2017-02-05 11:00:00, None,6
-11.05, 82.8, None, None,17.17, 6.33,244.3, None, None, None, None, None, None,-13.0, 685.0, None, None,2017-02-05 12:00:00, None,6
-10.63, 82.7, None, None,18.01, 3.909,247.2, None, None, None, None, None, None,-13.0, 684.9, None, None,2017-02-05 13:00:00, None,6
-10.8, 79.76, None, None,26.11, 5.446,242.5, None, None, None, None, None, None,-13.0, 684.8, None, None,2017-02-05 14:00:00, None,6
-10.66, 77.73, None, None,19.56, 3.355,251.9, None, None, None, None, None, None,-13.0, 684.6, None, None,2017-02-05 15:00:00, None,6
-10.78, 76.95, None, None,24.41, 4.965,238.0, None, None, None, None, None, None,-14.0, 684.1, None, None,2017-02-05 16:00:00, None,6
