CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-15.44, 75.5, None, None, None, None,22.16,0.144,29.25, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 00:00:00, None, None, None, None,6
None,-15.34, 75.7, None, None, None, None,0.034,0.0,1.193, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 01:00:00, None, None, None, None,6
None,-15.37, 75.4, None, None, None, None,6.554,0.112,117.7, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 02:00:00, None, None, None, None,6
None,-15.39, 75.6, None, None, None, None,7.83,0.015,317.9, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 03:00:00, None, None, None, None,6
None,-15.48, 75.3, None, None, None, None,2.89,0.002,12.51, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 04:00:00, None, None, None, None,6
None,-15.6, 75.0, None, None, None, None,4.417,0.06,121.6, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-02-05 05:00:00, None, None, None, None,6
None,-15.89, 74.0, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-02-05 06:00:00, None, None, None, None,6
None,-15.88, 74.8, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-02-05 07:00:00, None, None, None, None,6
None,-15.87, 74.9, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-02-05 08:00:00, None, None, None, None,6
None,-15.67, 75.4, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-02-05 09:00:00, None, None, None, None,6
None,-15.27, 74.6, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 10:00:00, None, None, None, None,6
None,-14.1, 75.1, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-02-05 11:00:00, None, None, None, None,6
None,-13.5, 72.0, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-02-05 12:00:00, None, None, None, None,6
None,-13.3, 68.63, None, None, None, None,0.0,0.0,5.492, None, None, None, None, None, -17.0, None, None, None, None, None, None, None,2017-02-05 13:00:00, None, None, None, None,6
None,-12.44, 60.77, None, None, None, None,0.328,0.0,178.2, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 14:00:00, None, None, None, None,6
None,-13.31, 62.83, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -18.0, None, None, None, None, None, None, None,2017-02-05 15:00:00, None, None, None, None,6
None,-14.24, 65.47, None, None, None, None,0.0,0.0,0.0, None, None, None, None, None, -19.0, None, None, None, None, None, None, None,2017-02-05 16:00:00, None, None, None, None,6
