CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -12.1,91.3, None, None, None, None, 35.73, None, 6.807, 72.72, None, None, None, None, None, None, None, None, None,2017-02-05 00:00:00, None, 203.4,6
None, -11.52,91.3, None, None, None, None, 14.06, None, 4.673, 58.71, None, None, None, None, None, None, None, None, None,2017-02-05 01:00:00, None, 206.7,6
None, -11.1,91.9, None, None, None, None, 14.88, None, 4.296, 69.29, None, None, None, None, None, None, None, None, None,2017-02-05 02:00:00, None, 208.9,6
None, -11.42,91.9, None, None, None, None, 25.02, None, 4.938, 66.85, None, None, None, None, None, None, None, None, None,2017-02-05 03:00:00, None, 211.2,6
None, -9.58,92.6, None, None, None, None, 27.14, None, 3.62, 220.4, None, None, None, None, None, None, None, None, None,2017-02-05 04:00:00, None, 212.7,6
None, -9.72,92.7, None, None, None, None, 20.33, None, 1.898, 226.8, None, None, None, None, None, None, None, None, None,2017-02-05 05:00:00, None, 212.5,6
None, -9.98,92.5, None, None, None, None, 46.63, None, 0.29, 235.5, None, None, None, None, None, None, None, None, None,2017-02-05 06:00:00, None, 214.6,6
None, -10.32,92.4, None, None, None, None, 55.52, None, 0.053, 245.6, None, None, None, None, None, None, None, None, None,2017-02-05 07:00:00, None, 214.0,6
None, -10.6,92.3, None, None, None, None, 51.16, None, 0.062, 235.0, None, None, None, None, None, None, None, None, None,2017-02-05 08:00:00, None, 213.3,6
None, -9.48,92.8, None, None, None, None, 79.4, None, 0.602, 285.2, None, None, None, None, None, None, None, None, None,2017-02-05 09:00:00, None, 212.9,6
None, -8.35,93.3, None, None, None, None, 71.08, None, 0.797, 284.7, None, None, None, None, None, None, None, None, None,2017-02-05 10:00:00, None, 212.1,6
None, -10.3,91.3, None, None, None, None, 24.82, None, 3.806, 38.59, None, None, None, None, None, None, None, None, None,2017-02-05 11:00:00, None, 211.7,6
None, -12.19,90.7, None, None, None, None, 12.73, None, 8.39, 55.48, None, None, None, None, None, None, None, None, None,2017-02-05 12:00:00, None, 213.0,6
None, -12.96,90.2, None, None, None, None, 16.05, None, 9.75, 56.78, None, None, None, None, None, None, None, None, None,2017-02-05 14:00:00, None, 213.3,6
None, -14.88,88.5, None, None, None, None, 18.67, None, 14.71, 57.6, None, None, None, None, None, None, None, None, None,2017-02-05 15:00:00, None, 213.8,6
None, -15.55,88.4, None, None, None, None, 17.15, None, 16.78, 49.38, None, None, None, None, None, None, None, None, None,2017-02-05 16:00:00, None, 213.4,6
None, -15.53,88.5, None, None, None, None, 31.44, None, 15.02, 34.24, None, None, None, None, None, None, None, None, None,2017-02-05 17:00:00, None, 213.9,6
None, -15.82,88.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2017-02-05 18:00:00, None, None,6
None, -16.19,88.0, None, None, None, None, 32.81, None, 11.66, 37.12, None, None, None, None, None, None, None, None, None,2017-02-05 19:00:00, None, 213.7,6
None, -16.25,88.0, None, None, None, None, 51.99, None, 10.13, 18.76, None, None, None, None, None, None, None, None, None,2017-02-05 20:00:00, None, 214.2,6
None, -16.5,87.7, None, None, None, None, 63.88, None, 6.916, 336.3, None, None, None, None, None, None, None, None, None,2017-02-05 21:00:00, None, 213.7,6
None, -16.59,87.7, None, None, None, None, 69.03, None, 5.846, 303.1, None, None, None, None, None, None, None, None, None,2017-02-05 22:00:00, None, 214.0,6
None, -16.63,87.7, None, None, None, None, 62.9, None, 9.61, 3.495, None, None, None, None, None, None, None, None, None,2017-02-05 23:00:00, None, 214.1,6
None, -16.73,87.6, None, None, None, None, 51.34, None, 13.72, 13.28, None, None, None, None, None, None, None, None, None,2017-02-06 00:00:00, None, 214.6,6
None, -16.97,87.4, None, None, None, None, 46.4, None, 11.42, 20.44, None, None, None, None, None, None, None, None, None,2017-02-06 01:00:00, None, 215.1,6
None, -17.47,87.0, None, None, None, None, 49.62, None, 7.066, 24.71, None, None, None, None, None, None, None, None, None,2017-02-06 02:00:00, None, 215.1,6
None, -17.75,86.8, None, None, None, None, 45.04, None, 6.966, 29.59, None, None, None, None, None, None, None, None, None,2017-02-06 03:00:00, None, 215.8,6
None, -17.88,86.6, None, None, None, None, 41.8, None, 8.21, 28.5, None, None, None, None, None, None, None, None, None,2017-02-06 04:00:00, None, 216.0,6
None, -18.04,86.5, None, None, None, None, 39.34, None, 6.577, 38.62, None, None, None, None, None, None, None, None, None,2017-02-06 05:00:00, None, 216.4,6
None, -18.31,86.3, None, None, None, None, 32.49, None, 7.093, 40.29, None, None, None, None, None, None, None, None, None,2017-02-06 06:00:00, None, 216.5,6
None, -18.38,86.3, None, None, None, None, 45.9, None, 5.415, 30.32, None, None, None, None, None, None, None, None, None,2017-02-06 07:00:00, None, 217.2,6
None, -18.31,86.4, None, None, None, None, 30.35, None, 4.817, 38.36, None, None, None, None, None, None, None, None, None,2017-02-06 08:00:00, None, 216.7,6
None, -17.79,86.4, None, None, None, None, 19.19, None, 6.026, 48.79, None, None, None, None, None, None, None, None, None,2017-02-06 09:00:00, None, 217.2,6
None, -17.52,86.8, None, None, None, None, 22.24, None, 8.4, 43.73, None, None, None, None, None, None, None, None, None,2017-02-06 10:00:00, None, 217.5,6
None, -17.19,87.2, None, None, None, None, 16.93, None, 10.62, 56.95, None, None, None, None, None, None, None, None, None,2017-02-06 11:00:00, None, 217.5,6
None, -16.27,87.3, None, None, None, None, 17.01, None, 12.69, 57.89, None, None, None, None, None, None, None, None, None,2017-02-06 12:00:00, None, 217.2,6
None, -15.19,87.7, None, None, None, None, 15.76, None, 11.14, 57.01, None, None, None, None, None, None, None, None, None,2017-02-06 14:00:00, None, 216.8,6
None, -15.35,88.3, None, None, None, None, 13.47, None, 8.98, 56.93, None, None, None, None, None, None, None, None, None,2017-02-06 15:00:00, None, 216.9,6
None, -15.72,88.3, None, None, None, None, 15.41, None, 11.22, 59.14, None, None, None, None, None, None, None, None, None,2017-02-06 16:00:00, None, 218.2,6
None, -15.94,88.1, None, None, None, None, 17.73, None, 13.86, 55.45, None, None, None, None, None, None, None, None, None,2017-02-06 17:00:00, None, 218.2,6
None, -16.47,87.8, None, None, None, None, 19.13, None, 15.43, 58.1, None, None, None, None, None, None, None, None, None,2017-02-06 18:00:00, None, 219.3,6
None, -16.88,87.4, None, None, None, None, 17.58, None, 22.84, 47.02, None, None, None, None, None, None, None, None, None,2017-02-06 19:00:00, None, 218.9,6
None, -17.23,87.2, None, None, None, None, 26.24, None, 13.82, 36.95, None, None, None, None, None, None, None, None, None,2017-02-06 20:00:00, None, 219.1,6
None, -17.65,86.7, None, None, None, None, 23.96, None, 13.88, 40.13, None, None, None, None, None, None, None, None, None,2017-02-06 21:00:00, None, 218.8,6
None, -17.82,86.7, None, None, None, None, 17.69, None, 13.97, 54.54, None, None, None, None, None, None, None, None, None,2017-02-06 22:00:00, None, 220.1,6
None, -18.23,86.5, None, None, None, None, 18.18, None, 12.0, 58.32, None, None, None, None, None, None, None, None, None,2017-02-06 23:00:00, None, 219.9,6
None, -18.28,86.4, None, None, None, None, 15.83, None, 11.14, 59.05, None, None, None, None, None, None, None, None, None,2017-02-07 00:00:00, None, 219.1,6
None, -18.47,86.3, None, None, None, None, 13.06, None, 9.82, 57.77, None, None, None, None, None, None, None, None, None,2017-02-07 01:00:00, None, 220.2,6
