AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,5.0, None,2021-01-01,-5.4,-1.6,1,,,,,,,,,,,,,,,,,,,,,,
,4.2, None,2021-01-02,-3.5,-1.4,1,,,,,,,,,,,,,,,,,,,,,,
,3.4, None,2021-01-03,-9.0,-1.8,1,,,,,,,,,,,,,,,,,,,,,,
,4.2, None,2021-01-04,-6.9,-2.2,1,,,,,,,,,,,,,,,,,,,,,,
,2.5, None,2021-01-05,-10.4,-3.8,1,,,,,,,,,,,,,,,,,,,,,,
,4.2, None,2021-01-06,-8.0,-1.7,1,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2021-01-07,-11.7,-3.4,1,,,,,,,,,,,,,,,,,,,,,,
,,,2021-01-01 00:00:00,,,1,, -3.804,91.0,-3.2,0.1,0.372,0.071,11.49,-5.0,0.1,-3.8,-3.8, 1018.1,0.0,-5.0,876.0,11.0,0.0,91.0,69.0,69.27,876.0
,,,2021-01-01 01:00:00,,,1,, -3.796,91.0,-3.2,0.1,0.159,0.071,10.91,-5.0,0.1,-3.8,-3.9, 1018.1,0.0,-5.0,876.0,11.0,0.0,91.0,69.0,69.2,876.0
,,,2021-01-01 02:00:00,,,1,, -3.552,91.0,-3.2,0.1,0.02,0.071,10.87,-5.0,0.1,-3.6,-3.9, 1018.0,0.0,-5.0,876.0,11.0,0.0,91.0,69.0,69.05,876.0
,,,2021-01-01 03:00:00,,,1,, -3.48,91.0,-3.2,0.1,0.127,0.071,10.99,-5.0,0.1,-3.5,-3.9, 1018.0,0.1,-5.0,876.0,11.0,0.0,91.0,69.0,68.94,876.0
,,,2021-01-01 04:00:00,,,1,, -3.405,91.0,-3.2,0.1,0.0,0.071,11.03,-5.0,0.1,-3.4,-3.9, 1017.0,0.1,-5.0,875.0,11.0,-1.0,91.0,68.0,68.17,875.0
,,,2021-01-01 05:00:00,,,1,, -3.233,90.9,-3.2,0.1,0.134,0.071,11.12,-4.0,0.1,-3.2,-3.9, 1015.9,0.1,-4.0,874.0,11.0,1.0,91.0,69.0,68.68,874.0
,,,2021-01-01 06:00:00,,,1,, -2.989,90.9,-3.0,0.1,0.0,0.071,11.19,-4.0,0.1,-3.0,-3.9, 1015.9,0.3,-4.0,874.0,11.0,0.0,91.0,69.0,68.72,874.0
,,,2021-01-01 07:00:00,,,1,, -3.058,90.8,-3.0,0.1,0.171,0.071,11.37,-4.0,0.1,-3.1,-3.0, 1015.9,0.2,-4.0,874.0,11.0,1.0,91.0,69.0,69.07,874.0
,,,2021-01-01 08:00:00,,,1,, -3.143,91.0,-3.0,0.1,0.167,0.071,11.39,-4.0,0.1,-3.1,-3.2, 1014.7,0.4,-4.0,873.0,11.0,-1.0,91.0,68.0,68.23,873.0
,,,2021-01-01 09:00:00,,,1,, -2.916,90.9,-2.9,0.1,0.145,0.071,11.45,-4.0,0.1,-2.9,-3.2, 1014.7,0.3,-4.0,873.0,11.0,2.0,91.0,70.0,69.67,873.0
,,,2021-01-01 10:00:00,,,1,, -2.746,90.9,-2.8,0.1,0.304,0.071,12.13,-4.0,0.1,-2.7,-3.2, 1014.7,0.2,-4.0,873.0,12.0,1.0,91.0,70.0,69.92,873.0
,,,2021-01-01 11:00:00,,,1,, -2.168,90.7,-2.1,0.1,6.854,0.071,18.64,-3.0,0.1,-2.2,-3.2, 1014.6,0.3,-3.0,873.0,19.0,0.0,91.0,70.0,69.78,873.0
,,,2021-01-01 12:00:00,,,1,, -1.687,90.6,-1.7,0.1,1.411,0.071,51.3,-3.0,0.1,-1.7,-3.2, 1012.2,0.4,-3.0,871.0,51.0,-1.0,91.0,69.0,68.87,871.0
