ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,snw_dpth
1.0,0.0, -7.5,1.0,2021-01-01,135.0,-3.0,1,,,,,,,,,,,,,
2.0,0.0, -4.5,2.0,2021-01-02,135.0,-2.5,1,,,,,,,,,,,,,
4.0,0.0, -9.0,4.0,2021-01-03,132.0,-6.0,1,,,,,,,,,,,,,
14.0,0.0, -8.5,14.0,2021-01-04,133.0,-3.5,1,,,,,,,,,,,,,
1.0,0.0, -8.5,1.0,2021-01-05,146.0,-4.0,1,,,,,,,,,,,,,
0.0,0.0, None,0.0,2021-01-06,144.0,-4.5,1,,,,,,,,,,,,,
0.0,0.0, -7.5,0.0,2021-01-07,143.0,-6.0,1,,,,,,,,,,,,,
1.0,0.0,-5.0,1.0,2021-01-01,79.0,0.5,1,,,,,,,,,,,,,
0.0,0.0,-2.5,0.0,2021-01-02,76.0,2.0,1,,,,,,,,,,,,,
2.0,0.0,-6.0,2.0,2021-01-03,75.0,1.0,1,,,,,,,,,,,,,
13.0,0.0,-8.0,13.0,2021-01-04,75.0,-0.5,1,,,,,,,,,,,,,
1.0,0.0,-7.5,1.0,2021-01-05,87.0,-0.5,1,,,,,,,,,,,,,
0.0,0.0,-7.5,0.0,2021-01-06,84.0,4.0,1,,,,,,,,,,,,,
0.0,0.0,-6.0,0.0,2021-01-07,83.0,0.0,1,,,,,,,,,,,,,
2.0,0.0,-8.5,2.0,2021-01-01,153.0,-4.0,1,,,,,,,,,,,,,
1.0,0.0,-6.0,1.0,2021-01-02,153.0,-4.0,1,,,,,,,,,,,,,
2.0,0.0,-10.0,2.0,2021-01-03,149.0,-6.5,1,,,,,,,,,,,,,
12.0,0.0,-9.5,12.0,2021-01-04,150.0,-4.5,1,,,,,,,,,,,,,
1.0,0.0,-11.0,1.0,2021-01-05,159.0,-5.0,1,,,,,,,,,,,,,
0.0,0.0,-8.5,0.0,2021-01-06,158.0,-6.0,1,,,,,,,,,,,,,
0.0,0.0,-8.5,0.0,2021-01-07,153.0,-7.0,1,,,,,,,,,,,,,
,,,,2021-01-01 16:00:00,,,1,104.0, None, None, 0.0, None, 2.3, None, -3.5, None, None, None, 97.0,
,,,,2021-01-01 17:00:00,,,1,, 97.0, 2.3, None, -3.9, None, -3.5, None, 104.0, 0.0, None, None,
,,,,2021-01-01 21:00:00,,,1,186.0, None, None, 0.0, None, 2.9, None, -1.7, None, None, None, 99.0,
,,,,2021-01-02 03:00:00,,,1,183.0, None, None, 0.0, None, 2.5, None, -2.4, None, None, None, 98.0,
,,,,2021-01-04 10:00:00,,,1,115.0, None, None, 0.0, None, 3.5, None, -3.5, None, None, None, 96.0,
,,,,2021-01-04 11:00:00,,,1,108.0, None, None, 0.0, None, 3.1, None, -2.8, None, None, None, 97.0,
,,,,2021-01-04 12:00:00,,,1,111.0, 97.0, 3.1, 0.0, -3.2, 3.1, -2.8, -3.1, 108.0, 0.0, None, 96.0,
,,,,2021-01-04 13:00:00,,,1,79.0, 96.0, 3.1, 0.0, -3.6, 2.0, -3.1, -3.1, 111.0, 0.0, None, 96.0,
,,,,2021-01-04 14:00:00,,,1,118.0, 96.0, 2.0, 0.0, -3.6, 2.1, -3.1, -3.0, 79.0, 0.0, None, 97.0,
,,,,2021-01-04 15:00:00,,,1,76.0, 97.0, 2.1, 0.0, -3.4, 1.0, -3.0, -3.3, 118.0, 0.0, None, 97.0,
