wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP
304.0, 75.0, 5.0, 0.0, 6.2, 3.7, 10.4, 9.7, 3.0, 0.0, 0.0, 81.0,2021-09-10 00:00:00,37,,,,,,
351.0, 76.0, 7.3, 0.0, 6.1, 7.4, 10.1, 9.9, 343.0, 0.0, 0.0, 83.0,2021-09-10 01:00:00,37,,,,,,
359.0, 81.0, 3.7, 0.0, 6.6, 7.6, 9.7, 9.4, 304.0, 0.0, 0.0, 83.0,2021-09-10 02:00:00,37,,,,,,
319.0, 83.0, 7.4, 0.0, 7.2, 3.1, 9.9, 8.5, 351.0, 0.0, 0.0, 87.0,2021-09-10 03:00:00,37,,,,,,
321.0, 83.0, 7.6, 0.0, 6.7, 3.9, 9.4, 8.9, 359.0, 0.0, 0.0, 87.0,2021-09-10 04:00:00,37,,,,,,
338.0, 87.0, 3.1, 0.0, 6.5, 7.0, 8.5, 9.0, 319.0, 0.0, 0.0, 86.0,2021-09-10 05:00:00,37,,,,,,
6.0, 87.0, 3.9, 0.0, 6.9, 7.7, 8.9, 11.7, 321.0, 0.0, 0.0, 76.0,2021-09-10 06:00:00,37,,,,,,
153.0, 86.0, 7.0, 0.0, 6.8, 3.0, 9.0, 14.1, 338.0, 0.0, 0.0, 65.0,2021-09-10 07:00:00,37,,,,,,
145.0, None, None, 0.0, None, 6.0, None, 16.9, None, None, None, 53.0,2021-09-10 08:00:00,37,,,,,,
144.0, 65.0, 3.0, 0.0, 7.6, 6.6, 14.1, 18.9, 153.0, 0.0, 0.0, 43.0,2021-09-10 09:00:00,37,,,,,,
149.0, 53.0, 6.0, 0.0, 7.3, 6.5, 16.9, 18.8, 145.0, 0.0, 0.0, 45.0,2021-09-10 10:00:00,37,,,,,,
139.0, 43.0, 6.6, 0.0, 6.1, 7.7, 18.9, 19.0, 144.0, 0.0, 0.0, 44.0,2021-09-10 11:00:00,37,,,,,,
106.0, 45.0, 6.5, 0.0, 6.6, 6.5, 18.8, 18.5, 149.0, 0.0, 0.0, 46.0,2021-09-10 12:00:00,37,,,,,,
154.0, None, None, 0.0, None, 8.9, None, 18.7, None, None, None, 46.0,2021-09-10 13:00:00,37,,,,,,
120.0, 46.0, 6.5, 0.0, 6.7, 6.0, 18.5, 17.2, 106.0, 0.0, 0.0, 52.0,2021-09-10 14:00:00,37,,,,,,
137.0, 46.0, 8.9, 0.0, 6.9, 5.7, 18.7, 15.5, 154.0, 0.0, 0.0, 56.0,2021-09-10 15:00:00,37,,,,,,
159.0, 52.0, 6.0, 0.0, 7.3, 9.9, 17.2, 14.4, 120.0, 0.0, 0.0, 63.0,2021-09-10 16:00:00,37,,,,,,
, 63.0, 9.9, None, 7.5, None, 14.4, None, 159.0, 0.0, 0.0, None,2021-09-10 18:00:00,37,,,,,,
345.0, None, None, 0.0, None, 2.5, None, 11.0, None, None, None, 90.0,2021-09-10 20:00:00,37,,,,,,
239.0, None, None, 0.0, None, 5.9, None, 11.5, None, None, None, 78.0,2021-09-10 21:00:00,37,,,,,,
209.0, None, None, 0.0, None, 5.9, None, 11.2, None, None, None, 78.0,2021-09-10 22:00:00,37,,,,,,
