WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,14.3, 0.81,51.0,2017-05-28 00:00:00,22
None,12.2, 0.53,59.0,2017-05-28 01:00:00,22
None,9.7, 0.54,69.7,2017-05-28 02:00:00,22
None,9.0, 0.43,71.3,2017-05-28 03:00:00,22
None,7.2, 0.35,80.1,2017-05-28 04:00:00,22
None,6.2, 0.37,84.0,2017-05-28 05:00:00,22
None,5.5, 0.13,86.5,2017-05-28 06:00:00,22
None,7.8, 0.69,77.0,2017-05-28 07:00:00,22
None,12.0, 1.44,59.1,2017-05-28 08:00:00,22
None,14.2, 1.97,50.3,2017-05-28 09:00:00,22
None,17.0, 1.35,40.3,2017-05-28 10:00:00,22
None,19.8, 1.16,32.9,2017-05-28 11:00:00,22
None,21.8, 2.6,30.5,2017-05-28 12:00:00,22
None,24.4, 2.49,26.3,2017-05-28 13:00:00,22
None,26.2, 2.2,22.2,2017-05-28 14:00:00,22
None,27.7, 1.97,17.7,2017-05-28 15:00:00,22
None,28.1, 2.11,17.0,2017-05-28 16:00:00,22
None,28.5, 1.73,17.0,2017-05-28 17:00:00,22
None,28.2, 2.57,18.7,2017-05-28 18:00:00,22
None,27.6, 2.55,20.3,2017-05-28 19:00:00,22
None,26.2, 1.87,23.3,2017-05-28 20:00:00,22
None,23.5, 1.18,29.5,2017-05-28 21:00:00,22
None,21.0, 1.43,33.2,2017-05-28 22:00:00,22
None,19.1, 1.85,38.0,2017-05-28 23:00:00,22
None,17.2, 1.41,43.5,2017-05-29 00:00:00,22
None,16.0, 1.4,47.3,2017-05-29 01:00:00,22
None,13.0, 0.55,60.7,2017-05-29 02:00:00,22
None,11.5, 1.1,66.1,2017-05-29 03:00:00,22
None,11.2, 0.79,65.8,2017-05-29 04:00:00,22
None,9.1, 0.45,77.3,2017-05-29 05:00:00,22
None,8.4, 0.5,79.4,2017-05-29 06:00:00,22
None,10.3, 0.65,73.4,2017-05-29 07:00:00,22
None,13.6, 1.66,57.8,2017-05-29 08:00:00,22
None,15.8, 2.72,49.9,2017-05-29 09:00:00,22
None,18.3, 2.83,42.7,2017-05-29 10:00:00,22
None,20.4, 3.34,36.7,2017-05-29 11:00:00,22
None,23.0, 3.41,31.5,2017-05-29 12:00:00,22
None,25.1, 3.7,27.3,2017-05-29 13:00:00,22
None,27.3, 2.64,23.2,2017-05-29 14:00:00,22
None,28.3, 2.06,21.5,2017-05-29 15:00:00,22
None,28.7, 2.34,19.2,2017-05-29 16:00:00,22
None,29.0, 2.53,17.5,2017-05-29 17:00:00,22
None,28.4, 2.76,19.4,2017-05-29 18:00:00,22
None,27.6, 1.46,21.5,2017-05-29 19:00:00,22
None,26.8, 0.7,24.9,2017-05-29 20:00:00,22
None,23.3, 0.92,37.0,2017-05-29 21:00:00,22
None,21.2, 1.09,36.7,2017-05-29 22:00:00,22
